Accession ID	Collection date	Submission date	Location
EPI_ISL_589327	2020-05-05	2020-10-20	Europe / United Kingdom / England
EPI_ISL_589424	2020-05-06	2020-10-20	Europe / United Kingdom / England
EPI_ISL_589283	2020-05-05	2020-10-20	Europe / United Kingdom / England
EPI_ISL_586459	2020-04-11	2020-10-19	North America / Canada / Ontario / Toronto
EPI_ISL_586478	2020-04-12	2020-10-19	North America / Canada / Ontario / Toronto
EPI_ISL_586522	2020-06-25	2020-10-20	Asia / India / Gujarat / Ahmedabad
EPI_ISL_586252	2020-06-27	2020-10-19	North America / USA / Alaska / Gulf Coast
EPI_ISL_585123	2020-03-27	2020-10-19	Europe / United Kingdom / Northern Ireland
EPI_ISL_585105	2020-03-27	2020-10-19	Europe / United Kingdom / Northern Ireland
EPI_ISL_585102	2020-03-27	2020-10-19	Europe / United Kingdom / Northern Ireland
EPI_ISL_585172	2020-03-29	2020-10-19	Europe / United Kingdom / Northern Ireland
EPI_ISL_585139	2020-03-30	2020-10-19	Europe / United Kingdom / Northern Ireland
EPI_ISL_584489	2020-05-02	2020-10-19	Europe / United Kingdom / England
EPI_ISL_584547	2020-06-15	2020-10-19	Europe / United Kingdom / England
EPI_ISL_584077	2020-06-21	2020-10-19	Europe / Czech Republic / Northern Bohemia Region / Liberec
EPI_ISL_603862	2020-03-15	2020-10-30	North America / USA / Utah
EPI_ISL_583955	2020-03-21	2020-10-19	Europe / Italy / Tuscany / Siena
EPI_ISL_583962	2020-03-20	2020-10-19	Europe / Italy / Tuscany / Siena
EPI_ISL_578999	2020-06-30	2020-10-14	North America / USA / Louisiana / Bossier Parish
EPI_ISL_578996	2020-06-30	2020-10-14	North America / USA / Louisiana / Bossier Parish
EPI_ISL_578997	2020-06-30	2020-10-14	North America / USA / Louisiana / Bossier Parish
EPI_ISL_583852	2020-03-23	2020-10-18	Europe / Austria
EPI_ISL_583749	2020-03-20	2020-10-18	Europe / Austria
EPI_ISL_583858	2020-04-08	2020-10-18	Europe / Austria
EPI_ISL_583738	2020-04-30	2020-10-18	Europe / Austria
EPI_ISL_583853	2020-04-06	2020-10-18	Europe / Austria
EPI_ISL_583868	2020-04-14	2020-10-18	Europe / Austria
EPI_ISL_583860	2020-04-10	2020-10-18	Europe / Austria
EPI_ISL_583862	2020-04-06	2020-10-18	Europe / Austria
EPI_ISL_583865	2020-04-14	2020-10-18	Europe / Austria
EPI_ISL_583832	2020-04-09	2020-10-18	Europe / Austria
EPI_ISL_583848	2020-05-17	2020-10-18	Europe / Austria
EPI_ISL_583786	2020-03-26	2020-10-18	Europe / Austria
EPI_ISL_583772	2020-03-16	2020-10-18	Europe / Austria
EPI_ISL_583775	2020-03-17	2020-10-18	Europe / Austria
EPI_ISL_583780	2020-03-19	2020-10-18	Europe / Austria
EPI_ISL_583778	2020-03-18	2020-10-18	Europe / Austria
EPI_ISL_583782	2020-03-20	2020-10-18	Europe / Austria
EPI_ISL_583785	2020-03-26	2020-10-18	Europe / Austria
EPI_ISL_583788	2020-03-26	2020-10-18	Europe / Austria
EPI_ISL_583789	2020-03-26	2020-10-18	Europe / Austria
EPI_ISL_583758	2020-03-31	2020-10-18	Europe / Austria
EPI_ISL_583751	2020-03-23	2020-10-18	Europe / Austria
EPI_ISL_583769	2020-03-16	2020-10-18	Europe / Austria
EPI_ISL_583875	2020-03-13	2020-10-18	Europe / Austria
EPI_ISL_583633	2020-03-31	2020-10-18	Europe / Austria
EPI_ISL_583762	2020-04-02	2020-10-18	Europe / Austria
EPI_ISL_583771	2020-03-16	2020-10-18	Europe / Austria
EPI_ISL_583794	2020-03-26	2020-10-18	Europe / Austria
EPI_ISL_583797	2020-03-27	2020-10-18	Europe / Austria
EPI_ISL_583798	2020-03-27	2020-10-18	Europe / Austria
EPI_ISL_583825	2020-04-06	2020-10-18	Europe / Austria
EPI_ISL_583829	2020-04-09	2020-10-18	Europe / Austria
EPI_ISL_583817	2020-04-01	2020-10-18	Europe / Austria
EPI_ISL_583819	2020-04-01	2020-10-18	Europe / Austria
EPI_ISL_583812	2020-03-29	2020-10-18	Europe / Austria
EPI_ISL_583820	2020-04-01	2020-10-18	Europe / Austria
EPI_ISL_583809	2020-03-29	2020-10-18	Europe / Austria
EPI_ISL_583594	2020-03-28	2020-10-18	Europe / Austria / Linz
EPI_ISL_583437	2020-04-21	2020-10-16	North America / USA / New York
EPI_ISL_583181	2020-05-08	2020-10-16	North America / USA / California / San Bernardino County
EPI_ISL_582517	2020-03-24	2020-10-16	Europe / Portugal
EPI_ISL_582349	2020-03-21	2020-10-16	North America / Canada / Manitoba
EPI_ISL_582342	2020-03-30	2020-10-16	North America / Canada / Manitoba
EPI_ISL_582341	2020-03-19	2020-10-16	North America / Canada / Manitoba
EPI_ISL_582329	2020-03-26	2020-10-16	North America / Canada / Manitoba
EPI_ISL_582308	2020-04-01	2020-10-16	North America / Canada / Manitoba
EPI_ISL_582305	2020-03-18	2020-10-16	North America / Canada / Manitoba
EPI_ISL_582316	2020-06-16	2020-10-16	North America / Canada / Manitoba
EPI_ISL_582284	2020-03-23	2020-10-16	North America / Canada / Manitoba
EPI_ISL_581832	2020-04-03	2020-10-14	Europe / Switzerland / Basel-Stadt
EPI_ISL_581838	2020-04-03	2020-10-14	Europe / Switzerland / Basel-Stadt
EPI_ISL_581867	2020-04-06	2020-10-14	Europe / Switzerland / Basel-Stadt
EPI_ISL_581439	2020-06-16	2020-10-14	Europe / United Kingdom / England
EPI_ISL_581490	2020-06-06	2020-10-14	Africa / Republic of the Congo / Brazzaville
EPI_ISL_581698	2020-04-11	2020-10-14	Europe / Switzerland / Basel-Stadt
EPI_ISL_581748	2020-03-25	2020-10-14	Europe / Switzerland / Basel-Stadt
EPI_ISL_580734	2020-05-08	2020-10-14	Europe / United Kingdom / England
EPI_ISL_580663	2020-05-09	2020-10-14	Europe / United Kingdom / England
EPI_ISL_578830	2020-06-12	2020-10-14	North America / USA / Louisiana / Bossier Parish
EPI_ISL_578709	2020-05-12	2020-10-14	North America / USA / Louisiana / Caddo Parish
EPI_ISL_578705	2020-05-09	2020-10-14	North America / USA / Louisiana / Caddo Parish
EPI_ISL_578948	2020-06-29	2020-10-14	North America / USA / Louisiana / Caddo Parish
EPI_ISL_578827	2020-06-10	2020-10-14	North America / USA / Louisiana / Madison Parish
EPI_ISL_579580	2020-03-26	2020-10-14	North America / Canada / Nova Scotia
EPI_ISL_579600	2020-04-02	2020-10-14	North America / Canada / Nova Scotia
EPI_ISL_579649	2020-04-06	2020-10-14	North America / Canada / Nova Scotia
EPI_ISL_579638	2020-04-05	2020-10-14	North America / Canada / Nova Scotia
EPI_ISL_579636	2020-04-05	2020-10-14	North America / Canada / Nova Scotia
EPI_ISL_579579	2020-03-26	2020-10-14	North America / Canada / Nova Scotia
EPI_ISL_579577	2020-03-26	2020-10-14	North America / Canada / Nova Scotia
EPI_ISL_579566	2020-03-23	2020-10-14	North America / Canada / Nova Scotia
EPI_ISL_579562	2020-03-23	2020-10-14	North America / Canada / Nova Scotia
EPI_ISL_579563	2020-03-23	2020-10-14	North America / Canada / Nova Scotia
EPI_ISL_579561	2020-03-23	2020-10-14	North America / Canada / Nova Scotia
EPI_ISL_579441	2020-03-22	2020-10-14	Oceania / New Zealand / Canterbury
EPI_ISL_578916	2020-06-25	2020-10-14	North America / USA / Louisiana / Caddo Parish
EPI_ISL_578613	2020-05-19	2020-10-13	North America / USA / Wisconsin / Milwaukee County
EPI_ISL_578609	2020-05-18	2020-10-13	North America / USA / Wisconsin / Racine County
EPI_ISL_578641	2020-05-21	2020-10-13	North America / USA / Wisconsin / Milwaukee County
EPI_ISL_578666	2020-05-27	2020-10-13	North America / USA / Wisconsin / Racine County
EPI_ISL_578661	2020-05-27	2020-10-13	North America / USA / Wisconsin / Winnebago County
EPI_ISL_578672	2020-05-30	2020-10-13	North America / USA / Wisconsin / Barron County
EPI_ISL_578588	2020-05-16	2020-10-13	North America / USA / Wisconsin / Milwaukee County
EPI_ISL_578597	2020-05-19	2020-10-13	North America / USA / Wisconsin / Walworth County
EPI_ISL_578593	2020-05-19	2020-10-13	North America / USA / Wisconsin / Rock County
EPI_ISL_578598	2020-05-19	2020-10-13	North America / USA / Wisconsin / Walworth County
EPI_ISL_578494	2020-04-20	2020-10-13	North America / USA / Wisconsin / Brown County
EPI_ISL_578510	2020-04-20	2020-10-13	North America / USA / Wisconsin / Brown County
EPI_ISL_578535	2020-04-21	2020-10-13	North America / USA / Wisconsin / Brown County
EPI_ISL_578534	2020-04-21	2020-10-13	North America / USA / Wisconsin / Brown County
EPI_ISL_578380	2020-03-29	2020-10-13	North America / USA / Wisconsin / Columbia County
EPI_ISL_578420	2020-03-15	2020-10-13	North America / USA / Wisconsin / Milwaukee County
EPI_ISL_578455	2020-04-14	2020-10-13	North America / USA / Wisconsin / Walworth County
EPI_ISL_578134	2020-04-01	2020-10-13	North America / USA / Michigan
EPI_ISL_578098	2020-03-24	2020-10-13	North America / USA / Michigan
EPI_ISL_578109	2020-03-26	2020-10-13	North America / USA / Michigan
EPI_ISL_578126	2020-03-30	2020-10-13	North America / USA / Michigan
EPI_ISL_570765	2020-03-09	2020-10-04	North America / USA / Washington
EPI_ISL_577741	2020-06-30	2020-10-13	Europe / Slovakia / Bratislava
EPI_ISL_577738	2020-04-29	2020-10-13	Europe / Slovakia / Pezinok
EPI_ISL_577736	2020-04-06	2020-10-13	Europe / Slovakia / Bratislava
EPI_ISL_593532	2020-06-01	2020-10-22	North America / Canada / Ontario / Ottawa
EPI_ISL_576541	2020-06-29	2020-10-12	North America / USA / California / Alameda County
EPI_ISL_576511	2020-04-14	2020-10-11	North America / USA
EPI_ISL_576520	2020-06-29	2020-10-12	North America / USA / California / Alameda County
EPI_ISL_576522	2020-06-26	2020-10-12	North America / USA / California / Alameda County
EPI_ISL_576505	2020-04-13	2020-10-11	North America / USA
EPI_ISL_576489	2020-04-09	2020-10-11	North America / USA
EPI_ISL_576496	2020-03-12	2020-10-11	North America / USA
EPI_ISL_576495	2020-03-11	2020-10-11	North America / USA
EPI_ISL_576491	2020-04-08	2020-10-11	North America / USA
EPI_ISL_576499	2020-04-13	2020-10-11	North America / USA
EPI_ISL_576402	2020-06-20	2020-10-11	North America / USA
EPI_ISL_576180	2020-03-25	2020-10-09	North America / USA / Wisconsin
EPI_ISL_576177	2020-03-10	2020-10-09	North America / USA / California
EPI_ISL_576160	2020-03-25	2020-10-09	North America / USA / Delaware / New Castle County
EPI_ISL_576224	2020-03-25	2020-10-09	North America / USA / Delaware / New Castle County
EPI_ISL_604966	2020-03-13	2020-10-30	North America / USA / Utah
EPI_ISL_575198	2020-05-26	2020-10-07	North America / USA / Utah
EPI_ISL_575192	2020-05-25	2020-10-07	North America / USA / Utah
EPI_ISL_575069	2020-04-07	2020-10-07	North America / USA / Utah
EPI_ISL_575092	2020-04-23	2020-10-07	North America / USA / Utah
EPI_ISL_575084	2020-04-26	2020-10-07	North America / USA / Utah
EPI_ISL_575065	2020-04-07	2020-10-07	North America / USA / Utah
EPI_ISL_575039	2020-04-01	2020-10-07	North America / USA / Utah
EPI_ISL_575061	2020-04-07	2020-10-07	North America / USA / Utah
EPI_ISL_574903	2020-03-20	2020-10-07	Europe / Switzerland / Basel-Landschaft
EPI_ISL_574814	2020-03-19	2020-10-07	Europe / Switzerland / Bern
EPI_ISL_574838	2020-03-26	2020-10-07	Europe / Switzerland / Bern
EPI_ISL_574835	2020-03-24	2020-10-07	Europe / Switzerland / Bern
EPI_ISL_574857	2020-04-09	2020-10-07	Europe / Switzerland / Bern
EPI_ISL_574850	2020-04-03	2020-10-07	Europe / Switzerland / Bern
EPI_ISL_574899	2020-03-19	2020-10-07	Europe / Switzerland / Basel-Landschaft
EPI_ISL_574460	2020-05-14	2020-10-06	North America / USA / Texas / Harris County
EPI_ISL_574582	2020-04-24	2020-10-06	South America / Brazil / Sao Paulo / Sao Paulo
EPI_ISL_574591	2020-04-01	2020-10-06	South America / Brazil / Sao Paulo / Presidente Prudente
EPI_ISL_574586	2020-03-23	2020-10-06	North America / USA / Delaware / New Castle County
EPI_ISL_574457	2020-05-14	2020-10-06	North America / USA / Texas / Harris County
EPI_ISL_574478	2020-06-25	2020-10-06	North America / USA / Texas / Taylor County
EPI_ISL_574592	2020-03-31	2020-10-06	South America / Brazil / Sao Paulo / Presidente Prudente
EPI_ISL_574485	2020-04-06	2020-10-06	Asia / Singapore
EPI_ISL_574488	2020-03-21	2020-10-06	Asia / Singapore
EPI_ISL_574468	2020-05-14	2020-10-06	North America / USA / Texas / Harris County
EPI_ISL_574540	2020-03-24	2020-10-06	Asia / Singapore
EPI_ISL_574512	2020-03-23	2020-10-06	Asia / Singapore
EPI_ISL_574510	2020-03-23	2020-10-06	Asia / Singapore
EPI_ISL_574509	2020-03-23	2020-10-06	Asia / Singapore
EPI_ISL_574524	2020-03-24	2020-10-06	Asia / Singapore
EPI_ISL_574517	2020-03-23	2020-10-06	Asia / Singapore
EPI_ISL_574515	2020-03-24	2020-10-06	Asia / Singapore
EPI_ISL_574534	2020-03-23	2020-10-06	Asia / Singapore
EPI_ISL_574538	2020-03-23	2020-10-06	Asia / Singapore
EPI_ISL_574529	2020-03-23	2020-10-06	Asia / Singapore
EPI_ISL_571666	2020-03-17	2020-10-05	North America / USA / New York
EPI_ISL_574323	2020-05-21	2020-10-05	North America / USA / Louisiana / Rapides Parish
EPI_ISL_574297	2020-05-11	2020-10-05	North America / USA / Louisiana / Caddo Parish
EPI_ISL_574438	2020-05-14	2020-10-06	North America / USA / Texas / Harris County
EPI_ISL_574309	2020-05-14	2020-10-05	North America / USA / Louisiana / Caddo Parish
EPI_ISL_574123	2020-06-27	2020-10-05	Europe / United Kingdom / Wales
EPI_ISL_573237	2020-05-12	2020-10-05	Europe / United Kingdom / England
EPI_ISL_571367	2020-03-18	2020-10-05	North America / USA / Michigan
EPI_ISL_591367	2020-04-20	2020-10-22	Asia / Japan
EPI_ISL_604967	2020-03-13	2020-10-30	North America / USA / Utah
EPI_ISL_593601	2020-03-25	2020-10-23	Oceania / Australia / Queensland
EPI_ISL_594079	2020-05-29	2020-10-23	North America / USA / Utah
EPI_ISL_579063	2020-03-21	2020-10-14	Oceania / New Zealand / Hawkes Bay
EPI_ISL_614569	2020-03-09	2020-11-05	Europe / Denmark / Sjaelland
EPI_ISL_589321	2020-05-05	2020-10-20	Europe / United Kingdom / England
EPI_ISL_581763	2020-03-26	2020-10-14	Europe / Switzerland / Basel-Stadt
EPI_ISL_614470	2020-05-04	2020-11-05	Europe / Denmark / Hovedstaden
EPI_ISL_579517	2020-03-16	2020-10-14	North America / Canada / Nova Scotia
EPI_ISL_574817	2020-03-20	2020-10-07	Europe / Switzerland / Bern
EPI_ISL_570017	2020-06-01	2020-10-03	North America / Canada / Ontario
EPI_ISL_603822	2020-03-16	2020-10-30	North America / USA / Massachusetts
EPI_ISL_569563	2020-04-06	2020-10-02	Europe / France / Provence-Alpes-Cote d’Azur / Marseille
EPI_ISL_604118	2020-03-16	2020-10-30	North America / USA / Utah
EPI_ISL_605918	2020-05-18	2020-06-29	Asia / Bangladesh
EPI_ISL_594416	2020-04-11	2020-10-26	North America / USA / Utah
EPI_ISL_574918	2020-03-17	2020-10-07	Europe / Switzerland / Bern
EPI_ISL_604418	2020-03-18	2020-10-30	North America / USA / California
EPI_ISL_604018	2020-03-15	2020-10-30	North America / USA / California
EPI_ISL_604218	2020-03-16	2020-10-30	North America / USA / California
EPI_ISL_613918	2020-04-09	2020-11-04	North America / USA / Florida
EPI_ISL_571073	2020-03-22	2020-10-05	North America / USA / Michigan
EPI_ISL_579422	2020-05-08	2020-10-14	Oceania / New Zealand / Combined Auckland
EPI_ISL_602475	2020-04-05	2020-10-28	Europe / Germany / North Rhine-Westphalia / Essen
EPI_ISL_571064	2020-03-21	2020-10-05	North America / USA / Michigan
EPI_ISL_571864	2020-03-21	2020-10-05	North America / USA / Michigan
EPI_ISL_604677	2020-03-16	2020-10-30	North America / USA / California
EPI_ISL_603164	2020-06-04	2020-10-30	Europe / Italy / Lazio
EPI_ISL_572278	2020-06-23	2020-10-05	North America / USA / Virginia
EPI_ISL_585107	2020-03-27	2020-10-19	Europe / United Kingdom / Northern Ireland
EPI_ISL_604179	2020-03-16	2020-10-30	North America / USA / Utah
EPI_ISL_571079	2020-03-23	2020-10-05	North America / USA / Michigan
EPI_ISL_570080	2020-03-12	2020-10-04	North America / USA / Washington
EPI_ISL_570918	2020-06-29	2020-10-04	North America / USA / Washington
EPI_ISL_591380	2020-05-06	2020-10-22	Asia / Japan
EPI_ISL_603180	2020-05-17	2020-10-30	Europe / Italy / Lazio
EPI_ISL_593581	2020-06-07	2020-10-22	North America / USA / Texas / El Paso County
EPI_ISL_584582	2020-06-19	2020-10-19	Europe / United Kingdom / England
EPI_ISL_571884	2020-03-24	2020-10-05	North America / USA / Michigan
EPI_ISL_604584	2020-03-12	2020-10-30	North America / USA / Utah
EPI_ISL_604623	2020-03-14	2020-10-30	North America / USA / Washington
EPI_ISL_574585	2020-03-14	2020-10-06	North America / USA / Delaware / New Castle County
EPI_ISL_603985	2020-03-16	2020-10-30	North America / USA / Minnesota
EPI_ISL_569485	2020-03-29	2020-10-02	Europe / France / Provence-Alpes-Cote d’Azur / Marseille
EPI_ISL_603885	2020-03-19	2020-10-30	North America / USA / California
EPI_ISL_570485	2020-06-22	2020-10-04	North America / USA / Washington
EPI_ISL_604785	2020-03-14	2020-10-30	North America / USA / Missouri
EPI_ISL_604486	2020-03-20	2020-10-30	North America / USA / Texas
EPI_ISL_589510	2020-05-05	2020-10-20	Europe / United Kingdom / England
EPI_ISL_589319	2020-05-08	2020-10-20	Europe / United Kingdom / England
EPI_ISL_596686	2020-03-28	2020-10-27	Oceania / Australia / Western Australia
EPI_ISL_569386	2020-03-28	2020-10-02	Europe / France / Provence-Alpes-Cote d’Azur / Marseille
EPI_ISL_575086	2020-04-25	2020-10-07	North America / USA / Utah
EPI_ISL_591386	2020-05-28	2020-10-22	Asia / Japan
EPI_ISL_578386	2020-03-31	2020-10-13	North America / USA / Wisconsin / Waukesha County
EPI_ISL_604487	2020-03-14	2020-10-30	North America / USA / Texas
EPI_ISL_613285	2020-03-22	2020-11-03	Europe / United Kingdom / England
EPI_ISL_569387	2020-03-29	2020-10-02	Europe / France / Provence-Alpes-Cote d’Azur / Marseille
EPI_ISL_571234	2020-03-24	2020-10-05	North America / USA / Michigan
EPI_ISL_604311	2020-03-19	2020-10-30	North America / USA / California
EPI_ISL_603842	2020-03-17	2020-10-30	North America / USA / New York
EPI_ISL_569587	2020-04-08	2020-10-02	Europe / France / Provence-Alpes-Cote d’Azur / Marseille
EPI_ISL_571207	2020-03-21	2020-10-05	North America / USA / Michigan
EPI_ISL_571245	2020-03-24	2020-10-05	North America / USA / Michigan
EPI_ISL_571288	2020-03-18	2020-10-05	North America / USA / Georgia
EPI_ISL_593966	2020-03-31	2020-10-23	North America / USA / Delaware / Kent County
EPI_ISL_596508	2020-03-19	2020-10-27	Asia / Palestine / Ramallah
EPI_ISL_589430	2020-04-29	2020-10-20	Europe / United Kingdom / England
EPI_ISL_574588	2020-04-27	2020-10-06	South America / Brazil / Sao Paulo / Sumare
EPI_ISL_574919	2020-03-17	2020-10-07	Europe / Switzerland / Bern
EPI_ISL_575119	2020-05-15	2020-10-07	North America / USA / Utah
EPI_ISL_578708	2020-05-11	2020-10-14	North America / USA / Louisiana / Caddo Parish
EPI_ISL_571640	2020-03-23	2020-10-05	North America / USA / Michigan
EPI_ISL_572283	2020-06-24	2020-10-05	North America / USA / Virginia
EPI_ISL_569389	2020-03-29	2020-10-02	Europe / France / Provence-Alpes-Cote d’Azur / Marseille
EPI_ISL_571089	2020-03-23	2020-10-05	North America / USA / Michigan
EPI_ISL_578589	2020-05-18	2020-10-13	North America / USA / Wisconsin / Milwaukee County
EPI_ISL_604189	2020-03-14	2020-10-30	North America / USA / California
EPI_ISL_569338	2020-03-23	2020-10-02	Europe / France / Provence-Alpes-Cote d’Azur / Marseille
EPI_ISL_570316	2020-06-07	2020-10-04	North America / USA / Washington
EPI_ISL_571648	2020-03-17	2020-10-05	North America / USA / New York
EPI_ISL_571647	2020-03-16	2020-10-05	North America / USA / New York
EPI_ISL_569336	2020-03-21	2020-10-02	Europe / France / Provence-Alpes-Cote d’Azur / Marseille
EPI_ISL_569334	2020-03-21	2020-10-02	Europe / France / Provence-Alpes-Cote d’Azur / Marseille
EPI_ISL_570315	2020-06-06	2020-10-04	North America / USA / Washington
EPI_ISL_569318	2020-03-24	2020-10-02	Europe / France / Provence-Alpes-Cote d’Azur / Marseille
EPI_ISL_569327	2020-03-12	2020-10-02	Europe / France / Provence-Alpes-Cote d’Azur / Marseille
EPI_ISL_569328	2020-03-13	2020-10-02	Europe / France / Provence-Alpes-Cote d’Azur / Marseille
EPI_ISL_570306	2020-06-06	2020-10-04	North America / USA / Washington
EPI_ISL_569325	2020-03-24	2020-10-02	Europe / France / Provence-Alpes-Cote d’Azur / Marseille
EPI_ISL_571638	2020-03-22	2020-10-05	North America / USA / Michigan
EPI_ISL_570300	2020-06-05	2020-10-04	North America / USA / Washington
EPI_ISL_570303	2020-06-05	2020-10-04	North America / USA / Washington
EPI_ISL_570339	2020-06-09	2020-10-04	North America / USA / Washington
EPI_ISL_569358	2020-03-27	2020-10-02	Europe / France / Provence-Alpes-Cote d’Azur / Marseille
EPI_ISL_569356	2020-03-27	2020-10-02	Europe / France / Provence-Alpes-Cote d’Azur / Marseille
EPI_ISL_570331	2020-06-08	2020-10-04	North America / USA / Washington
EPI_ISL_578389	2020-03-31	2020-10-13	North America / USA / Wisconsin / Brown County
EPI_ISL_578385	2020-03-31	2020-10-13	North America / USA / Wisconsin / Waukesha County
EPI_ISL_569351	2020-03-26	2020-10-02	Europe / France / Provence-Alpes-Cote d’Azur / Marseille
EPI_ISL_571665	2020-03-16	2020-10-05	North America / USA / New York
EPI_ISL_570336	2020-06-12	2020-10-04	North America / USA / Washington
EPI_ISL_571668	2020-03-17	2020-10-05	North America / USA / New York
EPI_ISL_570327	2020-05-29	2020-10-04	North America / USA / Washington
EPI_ISL_570328	2020-05-29	2020-10-04	North America / USA / Washington
EPI_ISL_569345	2020-03-25	2020-10-02	Europe / France / Provence-Alpes-Cote d’Azur / Marseille
EPI_ISL_569346	2020-03-25	2020-10-02	Europe / France / Provence-Alpes-Cote d’Azur / Marseille
EPI_ISL_571653	2020-03-17	2020-10-05	North America / USA / New York
EPI_ISL_570322	2020-06-08	2020-10-04	North America / USA / Washington
EPI_ISL_571657	2020-03-17	2020-10-05	North America / USA / New York
EPI_ISL_571656	2020-03-17	2020-10-05	North America / USA / New York
EPI_ISL_570360	2020-06-12	2020-10-04	North America / USA / Washington
EPI_ISL_571692	2020-03-17	2020-10-05	North America / USA / Arizona
EPI_ISL_569377	2020-03-28	2020-10-02	Europe / France / Provence-Alpes-Cote d’Azur / Marseille
EPI_ISL_571683	2020-03-16	2020-10-05	North America / USA / New York
EPI_ISL_570354	2020-06-10	2020-10-04	North America / USA / Washington
EPI_ISL_570355	2020-06-11	2020-10-04	North America / USA / Washington
EPI_ISL_569373	2020-03-28	2020-10-02	Europe / France / Provence-Alpes-Cote d’Azur / Marseille
EPI_ISL_570356	2020-06-11	2020-10-04	North America / USA / Washington
EPI_ISL_571688	2020-03-16	2020-10-05	North America / USA / Texas
EPI_ISL_568979	2020-05-15	2020-10-02	Europe / France / Provence-Alpes-Cote d’Azur / Marseille
EPI_ISL_568978	2020-05-13	2020-10-02	Europe / France / Provence-Alpes-Cote d’Azur / Marseille
EPI_ISL_568984	2020-05-19	2020-10-02	Europe / France / Provence-Alpes-Cote d’Azur / Marseille
EPI_ISL_568983	2020-05-20	2020-10-02	Europe / France / Provence-Alpes-Cote d’Azur / Marseille
EPI_ISL_568980	2020-05-15	2020-10-02	Europe / France / Provence-Alpes-Cote d’Azur / Marseille
EPI_ISL_568981	2020-05-12	2020-10-02	Europe / France / Provence-Alpes-Cote d’Azur / Marseille
EPI_ISL_568968	2020-05-03	2020-10-02	Europe / France / Provence-Alpes-Cote d’Azur / Marseille
EPI_ISL_568966	2020-05-03	2020-10-02	Europe / France / Provence-Alpes-Cote d’Azur / Marseille
EPI_ISL_568976	2020-05-07	2020-10-02	Europe / France / Provence-Alpes-Cote d’Azur / Marseille
EPI_ISL_568973	2020-05-06	2020-10-02	Europe / France / Provence-Alpes-Cote d’Azur / Marseille
EPI_ISL_568972	2020-05-06	2020-10-02	Europe / France / Provence-Alpes-Cote d’Azur / Marseille
EPI_ISL_568970	2020-04-30	2020-10-02	Europe / France / Provence-Alpes-Cote d’Azur / Marseille
EPI_ISL_568997	2020-06-25	2020-10-02	Europe / France / Provence-Alpes-Cote d’Azur / Marseille
EPI_ISL_568995	2020-06-08	2020-10-02	Europe / France / Provence-Alpes-Cote d’Azur / Marseille
EPI_ISL_568993	2020-05-28	2020-10-02	Europe / France / Provence-Alpes-Cote d’Azur / Marseille
EPI_ISL_568991	2020-04-03	2020-10-02	Europe / France / Provence-Alpes-Cote d’Azur / Marseille
EPI_ISL_565989	2020-04-06	2020-09-30	North America / USA / Michigan
EPI_ISL_565986	2020-04-09	2020-09-30	North America / USA / Michigan
EPI_ISL_565988	2020-04-12	2020-09-30	North America / USA / Michigan
EPI_ISL_568887	2020-04-11	2020-10-02	Europe / France / Provence-Alpes-Cote d’Azur / Marseille
EPI_ISL_568888	2020-04-11	2020-10-02	Europe / France / Provence-Alpes-Cote d’Azur / Marseille
EPI_ISL_568885	2020-04-11	2020-10-02	Europe / France / Provence-Alpes-Cote d’Azur / Marseille
EPI_ISL_568886	2020-04-11	2020-10-02	Europe / France / Provence-Alpes-Cote d’Azur / Marseille
EPI_ISL_568877	2020-04-10	2020-10-02	Europe / France / Provence-Alpes-Cote d’Azur / Marseille
EPI_ISL_568872	2020-06-22	2020-10-02	Africa / Kenya / Mombasa
EPI_ISL_568889	2020-04-12	2020-10-02	Europe / France / Provence-Alpes-Cote d’Azur / Marseille
EPI_ISL_568898	2020-04-13	2020-10-02	Europe / France / Provence-Alpes-Cote d’Azur / Marseille
EPI_ISL_568897	2020-04-13	2020-10-02	Europe / France / Provence-Alpes-Cote d’Azur / Marseille
EPI_ISL_568894	2020-04-12	2020-10-02	Europe / France / Provence-Alpes-Cote d’Azur / Marseille
EPI_ISL_568893	2020-04-12	2020-10-02	Europe / France / Provence-Alpes-Cote d’Azur / Marseille
EPI_ISL_568891	2020-04-12	2020-10-02	Europe / France / Provence-Alpes-Cote d’Azur / Marseille
EPI_ISL_568917	2020-03-08	2020-10-02	Europe / France / Provence-Alpes-Cote d’Azur / Marseille
EPI_ISL_568911	2020-03-20	2020-10-02	Europe / France / Provence-Alpes-Cote d’Azur / Marseille
EPI_ISL_568912	2020-03-13	2020-10-02	Europe / France / Provence-Alpes-Cote d’Azur / Marseille
EPI_ISL_568908	2020-04-13	2020-10-02	Europe / France / Provence-Alpes-Cote d’Azur / Marseille
EPI_ISL_568904	2020-04-13	2020-10-02	Europe / France / Provence-Alpes-Cote d’Azur / Marseille
EPI_ISL_568902	2020-04-13	2020-10-02	Europe / France / Provence-Alpes-Cote d’Azur / Marseille
EPI_ISL_568939	2020-04-14	2020-10-02	Europe / France / Provence-Alpes-Cote d’Azur / Marseille
EPI_ISL_568933	2020-04-16	2020-10-02	Europe / France / Provence-Alpes-Cote d’Azur / Marseille
EPI_ISL_568926	2020-04-15	2020-10-02	Europe / France / Provence-Alpes-Cote d’Azur / Marseille
EPI_ISL_568927	2020-04-15	2020-10-02	Europe / France / Provence-Alpes-Cote d’Azur / Marseille
