Accession ID	Collection date	Submission date	Location
EPI_ISL_417713	2020-03-12	2020-03-27	Europe / Iceland / Reykjavik
EPI_ISL_414689	2020-02-25	2020-03-16	Asia / China / Guangdong / Guangzhou
EPI_ISL_417740	2020-03-15	2020-03-27	Europe / Iceland / Reykjavik
EPI_ISL_416412	2020-03-02	2020-03-20	Oceania / Australia / Victoria / Melbourne
EPI_ISL_417744	2020-03-13	2020-03-27	Europe / Iceland / Reykjavik
EPI_ISL_416410	2020-01-24	2020-03-20	Oceania / Australia / Victoria / Melbourne
EPI_ISL_417747	2020-03-11	2020-03-27	Europe / Iceland / Reykjavik
EPI_ISL_417748	2020-03-11	2020-03-27	Europe / Iceland / Reykjavik
EPI_ISL_416415	2020-02-08	2020-03-20	Oceania / Australia / Victoria / Melbourne
EPI_ISL_417746	2020-03-16	2020-03-27	Europe / Iceland / Reykjavik
EPI_ISL_416407	2020-02-15	2020-03-20	Asia / China / Shanghai
EPI_ISL_417739	2020-03-13	2020-03-27	Europe / Iceland / Reykjavik
EPI_ISL_417733	2020-03-16	2020-03-27	Europe / Iceland / Reykjavik
EPI_ISL_417731	2020-03-06	2020-03-27	Europe / Iceland / Reykjavik
EPI_ISL_417736	2020-03-01	2020-03-27	Europe / Iceland / Reykjavik
EPI_ISL_417728	2020-03-08	2020-03-27	Europe / Iceland / Reykjavik
EPI_ISL_417761	2020-03-10	2020-03-27	Europe / Iceland / Reykjavik
EPI_ISL_416430	2020-03-06	2020-03-21	Asia / Vietnam / Hanoi
EPI_ISL_417762	2020-03-16	2020-03-27	Europe / Iceland / Reykjavik
EPI_ISL_416431	2020-03-06	2020-03-21	Asia / Vietnam / Hanoi
EPI_ISL_417765	2020-02-27	2020-03-27	Europe / Iceland / Reykjavik
EPI_ISL_417766	2020-03-16	2020-03-27	Europe / Iceland / Reykjavik
EPI_ISL_416432	2020-03-07	2020-03-21	Asia / Saudi Arabia / Riyadh
EPI_ISL_415105	2020-03-04	2020-03-16	South America / Brazil / Bahia / Feira de Santana
EPI_ISL_416436	2020-03-10	2020-03-21	North America / USA / Washington
EPI_ISL_417750	2020-03-16	2020-03-27	Europe / Iceland / Reykjavik
EPI_ISL_417754	2020-03-16	2020-03-27	Europe / Iceland / Reykjavik
EPI_ISL_417755	2020-03-13	2020-03-27	Europe / Iceland / Reykjavik
EPI_ISL_417752	2020-03-16	2020-03-27	Europe / Iceland / Reykjavik
EPI_ISL_417753	2020-03-16	2020-03-27	Europe / Iceland / Reykjavik
EPI_ISL_416427	2020-01-24	2020-03-21	Asia / Vietnam / Thanhhoa
EPI_ISL_417758	2020-03-14	2020-03-27	Europe / Iceland / Reykjavik
EPI_ISL_416428	2020-03-07	2020-03-21	Asia / Vietnam / Quangninh
EPI_ISL_417759	2020-03-13	2020-03-27	Europe / Iceland / Reykjavik
EPI_ISL_417757	2020-03-06	2020-03-27	Europe / Iceland / Reykjavik
EPI_ISL_416426	2020-03-17	2020-03-21	Europe / Hungary / Budapest
EPI_ISL_417749	2020-03-08	2020-03-27	Europe / Iceland / Reykjavik
EPI_ISL_403936	2020-01-17	2020-01-22	Asia / China / Guangdong / Zhuhai
EPI_ISL_403937	2020-01-18	2020-01-22	Asia / China / Guangdong / Zhuhai
EPI_ISL_415920	2020-03-12	2020-03-19	Europe / United Kingdom / Wales
EPI_ISL_418193	2020-03-17	2020-03-28	North America / USA / New York / Manhattan
EPI_ISL_414634	2020-03-04	2020-03-15	Europe / France / Hauts-de-France / Compiègne
EPI_ISL_414626	2020-02-29	2020-03-15	Europe / France / Hauts-de-France / Crépy en Valois
EPI_ISL_414628	2020-03-02	2020-03-15	Europe / France / Hauts-de-France / Compiègne
EPI_ISL_414617	2020-03-08	2020-03-15	North America / USA / Washington
EPI_ISL_414616	2020-03-08	2020-03-15	North America / USA / Washington / King County / Kirkland
EPI_ISL_414648	2020-03-11	2020-03-16	North America / USA / California / San Diego County
EPI_ISL_414636	2020-03-04	2020-03-15	Europe / France / Hauts-de-France / Compiègne
EPI_ISL_417020	2020-03-15	2020-03-23	Europe / Belgium / Liège
EPI_ISL_420672	2020-03-27	2020-04-06	Europe / United Kingdom / England
EPI_ISL_419681	2020-03-10	2020-04-03	Europe / Spain / Comunitat Valenciana / Valencia
EPI_ISL_419680	2020-03-10	2020-04-03	Europe / Spain / Comunitat Valenciana / Valencia
EPI_ISL_420673	2020-03-27	2020-04-06	Europe / United Kingdom / England
EPI_ISL_420670	2020-03-27	2020-04-06	Europe / United Kingdom / England
EPI_ISL_417026	2020-03-20	2020-03-23	North America / USA / Utah
EPI_ISL_419672	2020-03-19	2020-04-03	Europe / Austria
EPI_ISL_417013	2020-03-09	2020-03-23	Europe / Belgium / Liège
EPI_ISL_417015	2020-03-13	2020-03-23	Europe / Belgium / Liège
EPI_ISL_419677	2020-03-09	2020-04-03	Europe / Spain / Comunitat Valenciana / Valencia
EPI_ISL_420694	2020-03-28	2020-04-06	Europe / United Kingdom / England
EPI_ISL_420693	2020-03-28	2020-04-06	Europe / United Kingdom / England
EPI_ISL_420690	2020-03-28	2020-04-06	Europe / United Kingdom / England
EPI_ISL_420687	2020-03-28	2020-04-06	Europe / United Kingdom / England
EPI_ISL_420686	2020-03-28	2020-04-06	Europe / United Kingdom / England
EPI_ISL_420689	2020-03-28	2020-04-06	Europe / United Kingdom / England
EPI_ISL_420683	2020-03-28	2020-04-06	Europe / United Kingdom / England
EPI_ISL_419697	2020-03-18	2020-04-03	North America / USA / New York / Manhattan
EPI_ISL_419699	2020-03-18	2020-04-03	North America / USA / New York / Manhattan
EPI_ISL_418396	2020-03-13	2020-03-30	Europe / Finland
EPI_ISL_418395	2020-03-13	2020-03-30	Europe / Finland
EPI_ISL_418393	2020-03-13	2020-03-30	Europe / Finland
EPI_ISL_417068	2020-03-02	2020-03-24	North America / USA / Washington / King County
EPI_ISL_418399	2020-03-13	2020-03-30	Europe / Finland
EPI_ISL_418390	2020-03-13	2020-03-30	Europe / Finland
EPI_ISL_418389	2020-03-13	2020-03-30	Europe / Finland
EPI_ISL_418388	2020-03-13	2020-03-30	Europe / Finland
EPI_ISL_418387	2020-03-13	2020-03-30	Europe / Finland
EPI_ISL_420698	2020-03-28	2020-04-06	Europe / United Kingdom / England
EPI_ISL_417070	2020-03-03	2020-03-24	North America / USA / Washington / King County
EPI_ISL_416570	2020-02-15	2020-03-23	Asia / Japan
EPI_ISL_419603	2020-03-16	2020-04-02	Europe / Luxembourg
EPI_ISL_416591	2020-02-16	2020-03-23	Asia / Japan
EPI_ISL_416597	2020-02-16	2020-03-23	Asia / Japan
EPI_ISL_420607	2020-03-23	2020-04-06	Europe / France / Auvergne-Rhone-Alpes / Lyon
EPI_ISL_416580	2020-02-15	2020-03-23	Asia / Japan
EPI_ISL_416581	2020-02-15	2020-03-23	Asia / Japan
EPI_ISL_416589	2020-02-16	2020-03-23	Asia / Japan
EPI_ISL_416586	2020-02-16	2020-03-23	Asia / Japan
EPI_ISL_420630	2020-03-23	2020-04-06	North America / USA / Virginia
EPI_ISL_418316	2020-03-25	2020-03-30	Europe / United Kingdom / England / South Yorkshire
EPI_ISL_418315	2020-03-25	2020-03-30	Europe / United Kingdom / England / Derbyshire
EPI_ISL_418314	2020-03-25	2020-03-30	Europe / United Kingdom / England / South Yorkshire
EPI_ISL_418319	2020-03-25	2020-03-30	Europe / United Kingdom / England / Derbyshire
EPI_ISL_418317	2020-03-23	2020-03-30	Europe / United Kingdom / England / South Yorkshire
EPI_ISL_420628	2020-03-13	2020-04-06	North America / USA / Virginia
EPI_ISL_418305	2020-03-25	2020-03-30	Europe / United Kingdom / England / South Yorkshire
EPI_ISL_418306	2020-03-25	2020-03-30	Europe / United Kingdom / England / South Yorkshire
EPI_ISL_420615	2020-03-23	2020-04-06	Europe / France / Auvergne-Rhone-Alpes / Lyon
EPI_ISL_420610	2020-03-23	2020-04-06	Europe / France / Auvergne-Rhone-Alpes / Lyon
EPI_ISL_420611	2020-03-23	2020-04-06	Europe / France / Auvergne-Rhone-Alpes / Lyon
EPI_ISL_419661	2020-03-10	2020-04-03	Europe / Austria
EPI_ISL_420652	2020-03-23	2020-04-06	Europe / United Kingdom / England
EPI_ISL_419665	2020-03-10	2020-04-03	Europe / Austria
EPI_ISL_419664	2020-03-23	2020-04-03	Europe / Austria
EPI_ISL_419662	2020-03-14	2020-04-03	Europe / Austria
EPI_ISL_417006	2020-03-05	2020-03-23	Europe / Belgium / Liège
EPI_ISL_419669	2020-03-16	2020-04-03	Europe / Austria
EPI_ISL_419667	2020-03-13	2020-04-03	Europe / Austria
EPI_ISL_417004	2020-03-05	2020-03-23	Europe / Belgium / Liège
EPI_ISL_420648	2020-03-23	2020-04-06	Europe / United Kingdom / England
EPI_ISL_420643	2020-03-26	2020-04-06	Europe / United Kingdom / England
EPI_ISL_419652	2020-03-25	2020-04-03	North America / USA / Wisconsin / La Crosse County
EPI_ISL_418320	2020-03-25	2020-03-30	Europe / United Kingdom / England / South Yorkshire
EPI_ISL_419656	2020-02-26	2020-04-03	Europe / Austria
EPI_ISL_419659	2020-03-10	2020-04-03	Europe / Austria
EPI_ISL_417820	2020-03-16	2020-03-27	Europe / Iceland / Reykjavik
EPI_ISL_413459	2020-02-20	2020-03-05	Asia / Japan / Tokyo
EPI_ISL_417819	2020-03-15	2020-03-27	Europe / Iceland / Reykjavik
EPI_ISL_417813	2020-03-15	2020-03-27	Europe / Iceland / Reykjavik
EPI_ISL_413455	2020-02-28	2020-03-04	North America / USA / Washington
EPI_ISL_413456	2020-02-21	2020-03-05	North America / USA / Washington / King County
EPI_ISL_413457	2020-02-29	2020-03-05	North America / USA / Washington
EPI_ISL_413458	2020-03-01	2020-03-05	North America / USA / Washington
EPI_ISL_417812	2020-03-14	2020-03-27	Europe / Iceland / Reykjavik
EPI_ISL_417804	2020-03-13	2020-03-27	Europe / Iceland / Reykjavik
EPI_ISL_417809	2020-03-15	2020-03-27	Europe / Iceland / Reykjavik
EPI_ISL_417842	2020-03-03	2020-03-27	Europe / Iceland / Reykjavik
EPI_ISL_416512	2020-03-07	2020-03-22	Europe / France / Bretagne / Rennes
EPI_ISL_417840	2020-03-02	2020-03-27	Europe / Iceland / Reykjavik
EPI_ISL_413487	2020-03-01	2020-03-05	North America / USA / Washington
EPI_ISL_417841	2020-03-03	2020-03-27	Europe / Iceland / Reykjavik
EPI_ISL_417846	2020-03-04	2020-03-27	Europe / Iceland / Reykjavik
EPI_ISL_416515	2020-03-15	2020-03-22	Oceania / Australia / Victoria / Melbourne
EPI_ISL_413488	2020-02-28	2020-03-05	Europe / Germany / North Rhine-Westphalia / Heinsberg District
EPI_ISL_413489	2020-03-03	2020-03-05	Europe / Italy / Lombardy / Milan
EPI_ISL_417844	2020-03-04	2020-03-27	Europe / Iceland / Reykjavik
EPI_ISL_417845	2020-03-13	2020-03-27	Europe / Iceland / Reykjavik
EPI_ISL_416508	2020-03-06	2020-03-22	Europe / France / Bretagne / Rennes
EPI_ISL_417837	2020-03-16	2020-03-27	Europe / Iceland / Reykjavik
EPI_ISL_416507	2020-03-05	2020-03-22	Europe / France / Bretagne / Rennes
EPI_ISL_416500	2020-03-11	2020-03-22	Europe / France / Île-de-France / Longjumeau
EPI_ISL_417830	2020-03-16	2020-03-27	Europe / Iceland / Reykjavik
EPI_ISL_417835	2020-03-16	2020-03-27	Europe / Iceland / Reykjavik
EPI_ISL_417836	2020-03-16	2020-03-27	Europe / Iceland / Reykjavik
EPI_ISL_416502	2020-02-26	2020-03-22	Europe / France / Bretagne / Rennes
EPI_ISL_417834	2020-03-16	2020-03-27	Europe / Iceland / Reykjavik
EPI_ISL_416503	2020-03-01	2020-03-22	Europe / France / Bretagne / Rennes
EPI_ISL_417828	2020-03-02	2020-03-27	Europe / Iceland / Reykjavik
EPI_ISL_417827	2020-03-16	2020-03-27	Europe / Iceland / Reykjavik
EPI_ISL_417860	2020-03-08	2020-03-27	Europe / Iceland / Reykjavik
EPI_ISL_417864	2020-03-15	2020-03-27	Europe / Iceland / Reykjavik
EPI_ISL_417865	2020-03-09	2020-03-27	Europe / Iceland / Reykjavik
EPI_ISL_417862	2020-03-09	2020-03-27	Europe / Iceland / Reykjavik
EPI_ISL_417863	2020-03-09	2020-03-27	Europe / Iceland / Reykjavik
EPI_ISL_417868	2020-03-09	2020-03-27	Europe / Iceland / Reykjavik
EPI_ISL_417867	2020-03-09	2020-03-27	Europe / Iceland / Reykjavik
EPI_ISL_417850	2020-03-05	2020-03-27	Europe / Iceland / Reykjavik
EPI_ISL_417853	2020-03-06	2020-03-27	Europe / Iceland / Reykjavik
EPI_ISL_416523	2020-03-14	2020-03-22	North America / USA / Wisconsin / Dane County
EPI_ISL_417857	2020-03-07	2020-03-27	Europe / Iceland / Reykjavik
EPI_ISL_417856	2020-03-07	2020-03-27	Europe / Iceland / Reykjavik
EPI_ISL_417849	2020-03-05	2020-03-27	Europe / Iceland / Reykjavik
EPI_ISL_417880	2020-03-08	2020-03-27	Europe / Slovakia / Martin
EPI_ISL_417872	2020-03-10	2020-03-27	Europe / Iceland / Reykjavik
EPI_ISL_416541	2020-03-02	2020-03-23	Asia / Kuwait / Dasman
EPI_ISL_417875	2020-03-10	2020-03-27	Europe / Iceland / Reykjavik
EPI_ISL_417876	2020-03-10	2020-03-27	Europe / Iceland / Reykjavik
EPI_ISL_417879	2020-03-06	2020-03-27	Europe / Slovakia / Kosice
EPI_ISL_417877	2020-03-06	2020-03-27	Europe / Slovakia / Kostoliste
EPI_ISL_417878	2020-03-07	2020-03-27	Europe / Slovakia / Bratislava
EPI_ISL_417803	2020-03-13	2020-03-27	Europe / Iceland / Reykjavik
EPI_ISL_417800	2020-03-02	2020-03-27	Europe / Iceland / Reykjavik
EPI_ISL_417801	2020-03-13	2020-03-27	Europe / Iceland / Reykjavik
EPI_ISL_421621	2020-03-20	2020-04-09	North America / USA / New York / Manhattan
EPI_ISL_408668	2020-01-24	2020-02-10	Asia / Vietnam / Thanh Hoa
EPI_ISL_406036	2020-01-22	2020-01-27	North America / USA / California / Orange County
EPI_ISL_406031	2020-01-23	2020-01-27	Asia / Taiwan / Kaohsiung
EPI_ISL_420328	2020-03-06	2020-04-06	Europe / Belgium / Alken
EPI_ISL_420327	2020-03-07	2020-04-06	Europe / Belgium / Zonhoven
EPI_ISL_420326	2020-03-06	2020-04-06	Europe / Belgium / Winksele
EPI_ISL_420325	2020-03-05	2020-04-06	Europe / Belgium / Poppel
EPI_ISL_418004	2020-03-12	2020-03-28	Europe / Portugal
EPI_ISL_418003	2020-03-10	2020-03-28	Europe / Portugal
EPI_ISL_418002	2020-03-11	2020-03-28	Europe / Portugal
EPI_ISL_418008	2020-03-13	2020-03-28	Europe / Portugal
EPI_ISL_418009	2020-03-15	2020-03-28	Europe / Portugal
EPI_ISL_420317	2020-03-05	2020-04-06	Europe / Belgium / Heverlee
EPI_ISL_420316	2020-03-07	2020-04-06	Europe / Belgium / Dilbeek
EPI_ISL_420319	2020-03-04	2020-04-06	Europe / Belgium / Montigny-le-Tilleul
EPI_ISL_420318	2020-03-07	2020-04-06	Europe / Belgium / Arbre
EPI_ISL_420313	2020-03-10	2020-04-06	Europe / Norway
EPI_ISL_420315	2020-03-06	2020-04-06	Europe / Belgium / Yernee-fraineux
EPI_ISL_418033	2020-03-16	2020-03-28	North America / USA / Washington
EPI_ISL_420352	2020-03-07	2020-04-06	Europe / Belgium / Sint-Gillis-Waas
EPI_ISL_420350	2020-03-06	2020-04-06	Europe / Belgium / Geluwe
EPI_ISL_418039	2020-03-13	2020-03-28	North America / USA / Connecticut
EPI_ISL_420345	2020-03-06	2020-04-06	Europe / Belgium / Couvin
EPI_ISL_420342	2020-03-06	2020-04-06	Europe / Belgium / Temploux
EPI_ISL_418022	2020-03-15	2020-03-28	Europe / Portugal
EPI_ISL_418021	2020-03-16	2020-03-28	Europe / Portugal
EPI_ISL_418025	2020-03-17	2020-03-28	Europe / Portugal
EPI_ISL_418027	2020-03-17	2020-03-28	Europe / Portugal
EPI_ISL_420336	2020-03-06	2020-04-06	Europe / Belgium / Soumagne
EPI_ISL_418055	2020-03-14	2020-03-28	North America / USA / Washington
EPI_ISL_420374	2020-03-24	2020-04-06	Europe / Belgium / Beersel
EPI_ISL_418054	2020-03-16	2020-03-28	North America / USA / Washington
EPI_ISL_420377	2020-03-24	2020-04-06	Europe / Belgium / Beringen
EPI_ISL_418053	2020-03-16	2020-03-28	North America / USA / Washington
EPI_ISL_418059	2020-03-13	2020-03-28	North America / USA / Washington
EPI_ISL_419389	2020-03-14	2020-04-02	North America / USA / Minnesota
EPI_ISL_418057	2020-03-13	2020-03-28	North America / USA / Connecticut
EPI_ISL_419388	2020-03-14	2020-04-02	North America / USA / Minnesota
EPI_ISL_420373	2020-03-23	2020-04-06	Europe / Belgium / Couillet
EPI_ISL_420372	2020-03-23	2020-04-06	Europe / Belgium / Vorst
EPI_ISL_418056	2020-03-13	2020-03-28	North America / USA / Connecticut
EPI_ISL_418043	2020-03-14	2020-03-28	North America / USA / Connecticut
EPI_ISL_418041	2020-03-14	2020-03-28	North America / USA / Connecticut
EPI_ISL_420360	2020-03-18	2020-04-06	Europe / Belgium / Doornik
EPI_ISL_420361	2020-03-17	2020-04-06	Europe / Belgium / Villerot
EPI_ISL_417541	2020-03-17	2020-03-27	Europe / Iceland / Reykjavik
EPI_ISL_418870	2020-03-16	2020-03-31	North America / USA / Washington
EPI_ISL_418877	2020-03-24	2020-03-31	North America / USA / Washington
EPI_ISL_417545	2020-03-17	2020-03-27	Europe / Iceland / Reykjavik
EPI_ISL_418875	2020-03-16	2020-03-31	North America / USA / Washington
EPI_ISL_417544	2020-03-17	2020-03-27	Europe / Iceland / Reykjavik
EPI_ISL_417549	2020-03-14	2020-03-27	Europe / Iceland / Reykjavik
EPI_ISL_417548	2020-03-17	2020-03-27	Europe / Iceland / Reykjavik
EPI_ISL_417532	2020-03-18	2020-03-27	Europe / Luxembourg
EPI_ISL_418869	2020-03-16	2020-03-31	North America / USA / Washington
EPI_ISL_417539	2020-03-16	2020-03-27	Europe / Iceland / Reykjavik
EPI_ISL_417536	2020-03-16	2020-03-27	Europe / Iceland / Reykjavik
EPI_ISL_417529	2020-03-18	2020-03-27	Europe / Luxembourg
EPI_ISL_417560	2020-03-17	2020-03-27	Europe / Iceland / Reykjavik
EPI_ISL_417564	2020-03-17	2020-03-27	Europe / Iceland / Reykjavik
EPI_ISL_418893	2020-03-13	2020-03-31	North America / USA / Minnesota
EPI_ISL_417561	2020-03-17	2020-03-27	Europe / Iceland / Reykjavik
EPI_ISL_418892	2020-03-16	2020-03-31	North America / USA / Washington
EPI_ISL_417562	2020-03-17	2020-03-27	Europe / Iceland / Reykjavik
EPI_ISL_418898	2020-03-14	2020-03-31	North America / USA / Connecticut
EPI_ISL_418897	2020-03-16	2020-03-31	North America / USA / Washington
EPI_ISL_417569	2020-03-17	2020-03-27	Europe / Iceland / Reykjavik
EPI_ISL_418883	2020-03-14	2020-03-31	North America / USA / Washington
EPI_ISL_417553	2020-03-16	2020-03-27	Europe / Iceland / Reykjavik
EPI_ISL_418881	2020-03-14	2020-03-31	North America / USA / Washington
EPI_ISL_417556	2020-03-17	2020-03-27	Europe / Iceland / Reykjavik
EPI_ISL_417582	2020-03-17	2020-03-27	Europe / Iceland / Reykjavik
EPI_ISL_417580	2020-03-17	2020-03-27	Europe / Iceland / Reykjavik
EPI_ISL_417586	2020-03-17	2020-03-27	Europe / Iceland / Reykjavik
EPI_ISL_417583	2020-03-17	2020-03-27	Europe / Iceland / Reykjavik
EPI_ISL_417589	2020-03-17	2020-03-27	Europe / Iceland / Reykjavik
EPI_ISL_417587	2020-03-17	2020-03-27	Europe / Iceland / Reykjavik
EPI_ISL_417571	2020-03-17	2020-03-27	Europe / Iceland / Reykjavik
EPI_ISL_417573	2020-03-16	2020-03-27	Europe / Iceland / Reykjavik
EPI_ISL_417576	2020-03-17	2020-03-27	Europe / Iceland / Reykjavik
EPI_ISL_419308	2020-03-19	2020-04-02	Asia / Japan / Saitama
EPI_ISL_421619	2020-03-20	2020-04-09	North America / USA / New Jersey / Hudson County
EPI_ISL_421616	2020-03-20	2020-04-09	North America / USA / New York / Manhattan
EPI_ISL_421614	2020-03-20	2020-04-09	North America / USA / New York / Manhattan
EPI_ISL_421615	2020-03-20	2020-04-09	North America / USA / New York / Manhattan
EPI_ISL_421612	2020-03-20	2020-04-09	North America / USA / New York / Manhattan
EPI_ISL_417592	2020-03-17	2020-03-27	Europe / Iceland / Reykjavik
EPI_ISL_417590	2020-03-18	2020-03-27	Europe / Iceland / Reykjavik
EPI_ISL_417596	2020-03-17	2020-03-27	Europe / Iceland / Reykjavik
EPI_ISL_417598	2020-03-17	2020-03-27	Europe / Iceland / Reykjavik
EPI_ISL_417599	2020-03-17	2020-03-27	Europe / Iceland / Reykjavik
EPI_ISL_421605	2020-03-20	2020-04-09	North America / USA / New York / Nassau County
EPI_ISL_421606	2020-03-21	2020-04-09	North America / USA / New York / Brooklyn
EPI_ISL_421600	2020-03-21	2020-04-09	North America / USA / New York / Manhattan
EPI_ISL_414433	2020-03-03	2020-03-12	Europe / Netherlands / Noord-Holland
EPI_ISL_414434	2020-03-03	2020-03-12	Europe / Netherlands / Overijssel
EPI_ISL_414436	2020-03-03	2020-03-12	Europe / Netherlands / Utrecht
EPI_ISL_414428	2020-03-02	2020-03-12	Europe / Netherlands / Noord-Brabant
EPI_ISL_414424	2020-03-03	2020-03-12	Europe / Netherlands / Limburg
EPI_ISL_414423	2020-03-02	2020-03-12	Europe / Netherlands / Gelderland
EPI_ISL_414452	2020-03-06	2020-03-12	Europe / Netherlands / Noord-Brabant
EPI_ISL_414454	2020-03-05	2020-03-12	Europe / Netherlands / Noord-Brabant
EPI_ISL_418814	2020-03-13	2020-03-31	North America / Canada / Nova Scotia
EPI_ISL_414456	2020-03-04	2020-03-12	Europe / Netherlands / Noord-Brabant
EPI_ISL_414458	2020-03-05	2020-03-12	Europe / Netherlands / Noord-Brabant
EPI_ISL_418808	2020-03-19	2020-03-31	Oceania / Australia / Queensland / Brisbane
EPI_ISL_418807	2020-03-19	2020-03-31	Oceania / Australia / Queensland / Brisbane
EPI_ISL_414449	2020-03-03	2020-03-12	Europe / Netherlands / Noord-Brabant
EPI_ISL_414440	2020-03-03	2020-03-12	Europe / Netherlands / Utrecht
EPI_ISL_414442	2020-03-03	2020-03-12	Europe / Netherlands / Utrecht
EPI_ISL_414441	2020-03-03	2020-03-12	Europe / Netherlands / Utrecht
EPI_ISL_414445	2020-03-03	2020-03-12	Europe / Netherlands / Zuid-Holland
EPI_ISL_418802	2020-03-18	2020-03-31	Oceania / Australia / Queensland / Gold Coast
EPI_ISL_414448	2020-03-04	2020-03-12	Europe / Netherlands / Limburg
EPI_ISL_414438	2020-03-03	2020-03-12	Europe / Netherlands / Utrecht
EPI_ISL_414471	2020-03-05	2020-03-12	Europe / Netherlands / Zuid-Holland
EPI_ISL_418833	2020-03-11	2020-03-31	North America / Canada / British Columbia
EPI_ISL_418831	2020-03-11	2020-03-31	North America / Canada / British Columbia
EPI_ISL_414477	2020-03-01	2020-03-12	Europe / Czech Republic / Usti nad Labem
EPI_ISL_417500	2020-03-14	2020-03-26	North America / USA / Minnesota
EPI_ISL_414479	2020-02-18	2020-03-12	North America / USA
EPI_ISL_417505	2020-03-15	2020-03-26	North America / USA / Wisconsin
EPI_ISL_418836	2020-03-10	2020-03-31	North America / Canada / British Columbia
EPI_ISL_417506	2020-03-16	2020-03-27	North America / USA / Wisconsin
EPI_ISL_417504	2020-03-16	2020-03-26	North America / USA / Wisconsin
EPI_ISL_414462	2020-03-04	2020-03-12	Europe / Netherlands / Utrecht
EPI_ISL_414461	2020-03-04	2020-03-12	Europe / Netherlands / Utrecht
EPI_ISL_418822	2020-03-10	2020-03-31	North America / Canada / British Columbia
EPI_ISL_414468	2020-03-06	2020-03-12	Europe / Netherlands / Zuid-Holland
EPI_ISL_414467	2020-03-05	2020-03-12	Europe / Netherlands / Zuid-Holland
EPI_ISL_414469	2020-03-04	2020-03-12	Europe / Netherlands / Zuid-Holland
EPI_ISL_418816	2020-03-11	2020-03-31	North America / Canada / British Columbia
EPI_ISL_418851	2020-03-13	2020-03-31	North America / Canada / British Columbia
EPI_ISL_414496	2020-03-04	2020-03-12	Europe / Spain / Comunitat Valenciana / Valencia
EPI_ISL_414499	2020-02-26	2020-03-12	Europe / Germany / North Rhine-Westphalia / Heinsberg District
EPI_ISL_414498	2020-02-26	2020-03-12	Europe / Germany / North Rhine-Westphalia / Heinsberg District
EPI_ISL_418852	2020-03-07	2020-03-31	North America / Canada / British Columbia
EPI_ISL_417527	2020-03-18	2020-03-27	Europe / Luxembourg
EPI_ISL_418858	2020-03-13	2020-03-31	North America / Canada / British Columbia
EPI_ISL_417525	2020-03-14	2020-03-27	Asia / Taiwan / Taoyuan
EPI_ISL_417519	2020-03-05	2020-03-27	Asia / Taiwan / Taoyuan
EPI_ISL_414480	2020-02-21	2020-03-12	North America / USA
EPI_ISL_414481	2020-02-21	2020-03-12	North America / USA
EPI_ISL_414484	2020-02-17	2020-03-12	North America / USA
EPI_ISL_414483	2020-02-17	2020-03-12	North America / USA
EPI_ISL_417512	2020-03-15	2020-03-27	North America / USA / Wisconsin
EPI_ISL_417513	2020-03-16	2020-03-27	North America / USA / Wisconsin
EPI_ISL_417515	2020-03-17	2020-03-27	North America / USA / Wisconsin
EPI_ISL_418838	2020-03-12	2020-03-31	North America / Canada / British Columbia
EPI_ISL_406862	2020-01-28	2020-01-31	Europe / Germany / Bavaria / Munich
EPI_ISL_420277	2020-03-21	2020-04-06	Europe / United Kingdom / England / South Yorkshire
EPI_ISL_420268	2020-03-23	2020-04-06	Europe / United Kingdom / England / South Yorkshire
EPI_ISL_421598	2020-03-21	2020-04-09	North America / USA / New York / Manhattan
EPI_ISL_421595	2020-03-20	2020-04-09	North America / USA / New York / Nassau County
EPI_ISL_420267	2020-03-23	2020-04-06	Europe / United Kingdom / England / South Yorkshire
EPI_ISL_421596	2020-03-21	2020-04-09	North America / USA / New York / Staten Island
EPI_ISL_420266	2020-03-23	2020-04-06	Europe / United Kingdom / England / South Yorkshire
EPI_ISL_421593	2020-03-20	2020-04-09	North America / USA / New York / Nassau County
EPI_ISL_420261	2020-03-25	2020-04-06	Europe / United Kingdom / England / South Yorkshire
EPI_ISL_420260	2020-03-24	2020-04-06	Europe / United Kingdom / England / South Yorkshire
EPI_ISL_421594	2020-03-21	2020-04-09	North America / USA / New York / Staten Island
EPI_ISL_421592	2020-03-18	2020-04-09	North America / USA / New York / Queens
EPI_ISL_420262	2020-03-24	2020-04-06	Europe / United Kingdom / England / South Yorkshire
EPI_ISL_421590	2020-03-18	2020-04-09	North America / USA / New York / Queens
EPI_ISL_420258	2020-03-24	2020-04-06	Europe / United Kingdom / England / South Yorkshire
EPI_ISL_420257	2020-03-25	2020-04-06	Europe / United Kingdom / England / Derbyshire
EPI_ISL_421588	2020-03-18	2020-04-09	North America / USA / New York / Nassau County
EPI_ISL_421589	2020-03-18	2020-04-09	North America / USA / New York / Brooklyn
EPI_ISL_420259	2020-03-24	2020-04-06	Europe / United Kingdom / England / South Yorkshire
EPI_ISL_420298	2020-03-19	2020-04-06	North America / USA / New York / Nassau County
EPI_ISL_420297	2020-03-18	2020-04-06	North America / USA / New York / Brooklyn
EPI_ISL_420299	2020-03-18	2020-04-06	North America / USA / New York / Staten Island
EPI_ISL_420294	2020-03-06	2020-04-06	Europe / Slovenia
EPI_ISL_420296	2020-03-18	2020-04-06	North America / USA / New York / Nassau County
EPI_ISL_420290	2020-03-16	2020-04-06	Europe / United Kingdom / England / South Yorkshire
