Accession ID	Collection date	Submission date	Location
EPI_ISL_451186	2020-03-27	2020-05-23	Africa / Uganda
EPI_ISL_451168	2020-04-03	2020-05-23	Europe / Belgium / Ghent
EPI_ISL_451169	2020-04-05	2020-05-23	Europe / Belgium / Ghent
EPI_ISL_451170	2020-04-05	2020-05-23	Europe / Belgium / Ghent
EPI_ISL_451173	2020-04-05	2020-05-23	Europe / Belgium / Ghent
EPI_ISL_452487	2020-03-21	2020-05-27	Europe / Spain / Navarra / Echavarri
EPI_ISL_452488	2020-03-20	2020-05-27	Europe / Spain / Navarra / Pamplona
EPI_ISL_452490	2020-03-20	2020-05-27	Europe / Spain / Navarra / Pamplona
EPI_ISL_451160	2020-05-03	2020-05-23	Asia / India / Gujarat / Vadodara
EPI_ISL_452492	2020-03-20	2020-05-27	Europe / Spain / Navarra / Pamplona
EPI_ISL_451162	2020-05-03	2020-05-23	Asia / India / Gujarat / Vadodara
EPI_ISL_452493	2020-03-20	2020-05-27	Europe / Spain / Navarra / Peralta
EPI_ISL_451164	2020-03-24	2020-05-23	Europe / Belgium / Ghent
EPI_ISL_451165	2020-03-31	2020-05-23	Europe / Belgium / Ghent
EPI_ISL_452496	2020-03-20	2020-05-27	Europe / Spain / Navarra / Pamplona
EPI_ISL_451166	2020-03-31	2020-05-23	Europe / Belgium / Ghent
EPI_ISL_452476	2020-03-23	2020-05-27	Europe / Spain / Navarra / Pamplona
EPI_ISL_452479	2020-03-22	2020-05-27	Europe / Spain / Navarra / Cizur
EPI_ISL_451148	2020-03-23	2020-05-23	Oceania / Australia / South Australia
EPI_ISL_452480	2020-03-22	2020-05-27	Europe / Spain / Basque Country / Portugalete
EPI_ISL_451151	2020-05-05	2020-05-23	Asia / India / Gujarat / Jamnagar
EPI_ISL_452483	2020-03-21	2020-05-27	Europe / Spain / Navarra / Pamplona
EPI_ISL_451152	2020-05-09	2020-05-23	Asia / India / Gujarat / Jamnagar
EPI_ISL_451153	2020-05-10	2020-05-23	Asia / India / Gujarat / Jamnagar
EPI_ISL_452484	2020-03-22	2020-05-27	Europe / Spain / Navarra / Pamplona
EPI_ISL_451154	2020-05-03	2020-05-23	Asia / India / Gujarat / Dahod
EPI_ISL_451155	2020-05-03	2020-05-23	Asia / India / Gujarat / Vadodara
EPI_ISL_452486	2020-03-21	2020-05-27	Europe / Spain / Navarra / Pamplona
EPI_ISL_454247	2020-03-23	2020-05-28	Europe / Portugal
EPI_ISL_454236	2020-03-20	2020-05-28	Europe / Portugal
EPI_ISL_454238	2020-03-20	2020-05-28	Europe / Portugal
EPI_ISL_454240	2020-03-20	2020-05-28	Europe / Portugal
EPI_ISL_454244	2020-03-22	2020-05-28	Europe / Portugal
EPI_ISL_454235	2020-03-19	2020-05-28	Europe / Portugal
EPI_ISL_454234	2020-03-19	2020-05-28	Europe / Portugal
EPI_ISL_454214	2020-04-28	2020-05-28	Europe / Portugal
EPI_ISL_451192	2020-03-30	2020-05-23	Africa / Uganda
EPI_ISL_454220	2020-04-30	2020-05-28	Europe / Portugal
EPI_ISL_454222	2020-03-11	2020-05-28	Europe / Portugal
EPI_ISL_451196	2020-03-25	2020-05-23	Africa / Uganda
EPI_ISL_451198	2020-04-27	2020-05-23	Africa / Uganda
EPI_ISL_454223	2020-03-13	2020-05-28	Europe / Portugal
EPI_ISL_451199	2020-04-20	2020-05-23	Africa / Uganda
EPI_ISL_451190	2020-03-30	2020-05-23	Africa / Uganda
EPI_ISL_453753	2020-04-23	2020-05-27	Europe / United Kingdom / England
EPI_ISL_452426	2020-03-13	2020-05-27	Europe / Spain / Andalusia / Malaga
EPI_ISL_453761	2020-04-21	2020-05-27	Europe / United Kingdom / England
EPI_ISL_453742	2020-04-22	2020-05-27	Europe / United Kingdom / England
EPI_ISL_453744	2020-04-21	2020-05-27	Europe / United Kingdom / England
EPI_ISL_453746	2020-04-23	2020-05-27	Europe / United Kingdom / England
EPI_ISL_452414	2020-03-14	2020-05-27	Europe / Spain / Andalusia / Malaga
EPI_ISL_453748	2020-04-21	2020-05-27	Europe / United Kingdom / England
EPI_ISL_453739	2020-04-22	2020-05-27	Europe / United Kingdom / England
EPI_ISL_452407	2020-03-15	2020-05-27	Europe / Spain / Andalusia / Malaga
EPI_ISL_453730	2020-04-22	2020-05-27	Europe / United Kingdom / England
EPI_ISL_452402	2020-03-15	2020-05-27	Europe / Spain / Andalusia / Malaga
EPI_ISL_453737	2020-04-21	2020-05-27	Europe / United Kingdom / England
EPI_ISL_452405	2020-03-15	2020-05-27	Europe / Spain / Andalusia / Malaga
EPI_ISL_453722	2020-04-21	2020-05-27	Europe / United Kingdom / England
EPI_ISL_453721	2020-04-22	2020-05-27	Europe / United Kingdom / England
EPI_ISL_451134	2020-03-21	2020-05-23	Oceania / Australia / South Australia
EPI_ISL_452466	2020-03-11	2020-05-27	Europe / Spain / Andalusia / Mairena Aljarafe
EPI_ISL_451135	2020-03-21	2020-05-23	Oceania / Australia / South Australia
EPI_ISL_452468	2020-03-10	2020-05-27	Europe / Spain / Andalusia / Puerto Santa Maria
EPI_ISL_451137	2020-03-24	2020-05-23	Oceania / Australia / South Australia
EPI_ISL_451138	2020-03-25	2020-05-23	Oceania / Australia / South Australia
EPI_ISL_451139	2020-03-25	2020-05-23	Oceania / Australia / South Australia
EPI_ISL_452471	2020-03-06	2020-05-27	Europe / Spain / Andalusia / Rota
EPI_ISL_451141	2020-03-26	2020-05-23	Oceania / Australia / South Australia
EPI_ISL_452473	2020-03-23	2020-05-27	Europe / Spain / Basque Country / Bermeo
EPI_ISL_452474	2020-03-23	2020-05-27	Europe / Spain / Navarra / Pamplona
EPI_ISL_451144	2020-04-10	2020-05-23	Oceania / Australia / South Australia
EPI_ISL_452454	2020-03-13	2020-05-27	Europe / Spain / Andalusia / San Fernando
EPI_ISL_451126	2020-04-01	2020-05-23	Oceania / Australia / South Australia
EPI_ISL_451128	2020-04-02	2020-05-23	Oceania / Australia / South Australia
EPI_ISL_451129	2020-04-09	2020-05-23	Oceania / Australia / South Australia
EPI_ISL_452460	2020-03-13	2020-05-27	Europe / Spain / Andalusia / Algeciras
EPI_ISL_452462	2020-03-12	2020-05-27	Europe / Spain / Andalusia / San Roque
EPI_ISL_452464	2020-03-12	2020-05-27	Europe / Spain / Andalusia / Cadiz
EPI_ISL_453775	2020-04-20	2020-05-27	Europe / United Kingdom / England
EPI_ISL_452443	2020-03-11	2020-05-27	Europe / Spain / Andalusia / Malaga
EPI_ISL_451113	2020-03-31	2020-05-23	Oceania / Australia / South Australia
EPI_ISL_453774	2020-04-20	2020-05-27	Europe / United Kingdom / England
EPI_ISL_451115	2020-03-31	2020-05-23	Oceania / Australia / South Australia
EPI_ISL_453776	2020-04-21	2020-05-27	Europe / United Kingdom / England
EPI_ISL_453779	2020-02-04	2020-05-27	Asia / China / Hubei / Wuhan
EPI_ISL_452447	2020-03-11	2020-05-27	Europe / Spain / Andalusia / Malaga
EPI_ISL_452448	2020-03-11	2020-05-27	Europe / Spain / Andalusia / Malaga
EPI_ISL_451118	2020-03-31	2020-05-23	Oceania / Australia / South Australia
EPI_ISL_451121	2020-03-31	2020-05-23	Oceania / Australia / South Australia
EPI_ISL_453783	2020-01-31	2020-05-27	Asia / China / Hubei / Wuhan
EPI_ISL_452453	2020-03-15	2020-05-27	Europe / Spain / Andalusia / Conil
EPI_ISL_452433	2020-03-13	2020-05-27	Europe / Spain / Andalusia / Malaga
EPI_ISL_451102	2020-03-28	2020-05-23	Oceania / Australia / South Australia
EPI_ISL_451104	2020-03-29	2020-05-23	Oceania / Australia / South Australia
EPI_ISL_453768	2020-04-22	2020-05-27	Europe / United Kingdom / England
EPI_ISL_452436	2020-03-12	2020-05-27	Europe / Spain / Andalusia / Cadiz
EPI_ISL_453767	2020-04-14	2020-05-27	Europe / United Kingdom / England
EPI_ISL_451108	2020-03-30	2020-05-23	Oceania / Australia / South Australia
EPI_ISL_452439	2020-03-12	2020-05-27	Europe / Spain / Andalusia / Malaga
EPI_ISL_452441	2020-03-12	2020-05-27	Europe / Spain / Andalusia / Malaga
EPI_ISL_451110	2020-03-31	2020-05-23	Oceania / Australia / South Australia
EPI_ISL_451111	2020-03-31	2020-05-23	Oceania / Australia / South Australia
EPI_ISL_451979	2020-03-31	2020-05-26	Europe / Poland / Malopolskie / Krakow
EPI_ISL_451971	2020-04-01	2020-05-26	Europe / Poland / Malopolskie / Krakow
EPI_ISL_451972	2020-04-02	2020-05-26	Europe / Poland / Malopolskie / Krakow
EPI_ISL_451973	2020-03-31	2020-05-26	Europe / Poland / Malopolskie / Krakow
EPI_ISL_451974	2020-04-03	2020-05-26	Europe / Poland / Malopolskie / Krakow
EPI_ISL_451975	2020-03-31	2020-05-26	Europe / Poland / Malopolskie / Krakow
EPI_ISL_451976	2020-04-07	2020-05-26	Europe / Poland / Malopolskie / Krakow
EPI_ISL_451977	2020-04-03	2020-05-26	Europe / Poland / Malopolskie / Krakow
EPI_ISL_451980	2020-04-02	2020-05-26	Europe / Poland / Malopolskie / Krakow
EPI_ISL_451969	2020-03-22	2020-05-26	Europe / Russia / Moscow
EPI_ISL_450631	2020-03-30	2020-05-21	North America / USA / Michigan
EPI_ISL_451962	2020-03-20	2020-05-26	Europe / Italy / Apulia
EPI_ISL_451966	2020-03-20	2020-05-26	Europe / Russia / Moscow
EPI_ISL_451958	2020-03-16	2020-05-21	Asia / Pakistan / Karachi
EPI_ISL_451945	2020-04-01	2020-05-25	Europe / Germany / Bavaria / Munich
EPI_ISL_451940	2020-03-23	2020-05-25	Europe / Germany / Bavaria / Munich
EPI_ISL_451944	2020-03-31	2020-05-25	Europe / Germany / Bavaria / Munich
EPI_ISL_453711	2020-04-21	2020-05-27	Europe / United Kingdom / England
EPI_ISL_453715	2020-04-22	2020-05-27	Europe / United Kingdom / England
EPI_ISL_453714	2020-04-20	2020-05-27	Europe / United Kingdom / England
EPI_ISL_453706	2020-04-22	2020-05-27	Europe / United Kingdom / England
EPI_ISL_453708	2020-04-21	2020-05-27	Europe / United Kingdom / England
EPI_ISL_453709	2020-04-20	2020-05-27	Europe / United Kingdom / England
EPI_ISL_453704	2020-04-21	2020-05-27	Europe / United Kingdom / England
EPI_ISL_453703	2020-04-23	2020-05-27	Europe / United Kingdom / England
EPI_ISL_451993	2020-03-09	2020-05-26	Europe / Denmark
EPI_ISL_451994	2020-03-09	2020-05-26	Europe / Denmark
EPI_ISL_451995	2020-03-09	2020-05-26	Europe / Denmark
EPI_ISL_451997	2020-03-09	2020-05-26	Europe / Denmark
EPI_ISL_451998	2020-03-09	2020-05-26	Europe / Denmark
EPI_ISL_451999	2020-03-09	2020-05-26	Europe / Denmark
EPI_ISL_451981	2020-04-07	2020-05-26	Europe / Poland / Malopolskie / Krakow
EPI_ISL_451982	2020-03-29	2020-05-26	Europe / Poland / Malopolskie / Krakow
EPI_ISL_451983	2020-04-02	2020-05-26	Europe / Poland / Malopolskie
EPI_ISL_451984	2020-03-29	2020-05-26	Europe / Poland / Malopolskie / Krakow
EPI_ISL_451985	2020-03-29	2020-05-26	Europe / Poland / Malopolskie / Krakow
EPI_ISL_451986	2020-04-07	2020-05-26	Europe / Poland / Malopolskie / Krakow
EPI_ISL_451987	2020-04-01	2020-05-26	Europe / Poland / Malopolskie / Krakow
EPI_ISL_451988	2020-03-09	2020-05-26	Europe / Denmark
EPI_ISL_451990	2020-03-08	2020-05-26	Europe / Denmark
EPI_ISL_454173	2020-03-28	2020-05-28	Europe / Portugal
EPI_ISL_454159	2020-03-20	2020-05-28	Europe / Portugal
EPI_ISL_454169	2020-03-26	2020-05-28	Europe / Portugal
EPI_ISL_454168	2020-03-26	2020-05-28	Europe / Portugal
EPI_ISL_454158	2020-03-19	2020-05-28	Europe / Portugal
EPI_ISL_454145	2020-03-28	2020-05-28	Europe / Portugal
EPI_ISL_454144	2020-03-25	2020-05-28	Europe / Portugal
EPI_ISL_454146	2020-03-28	2020-05-28	Europe / Portugal
EPI_ISL_451934	2020-03-05	2020-05-25	Europe / Croatia / Varazdin County
EPI_ISL_451937	2020-03-17	2020-05-25	Europe / Germany / Bavaria / Munich
EPI_ISL_451913	2020-04-07	2020-05-25	Europe / Switzerland / Vaud
EPI_ISL_451914	2020-04-07	2020-05-25	Europe / Switzerland / Vaud
EPI_ISL_451915	2020-04-07	2020-05-25	Europe / Switzerland / Basel-Landschaft
EPI_ISL_451911	2020-04-07	2020-05-25	Europe / Switzerland / Zurich
EPI_ISL_454196	2020-04-18	2020-05-28	Europe / Portugal
EPI_ISL_454195	2020-04-18	2020-05-28	Europe / Portugal
EPI_ISL_454197	2020-04-24	2020-05-28	Europe / Portugal
EPI_ISL_454199	2020-04-24	2020-05-28	Europe / Portugal
EPI_ISL_454192	2020-04-18	2020-05-28	Europe / Portugal
EPI_ISL_451902	2020-04-07	2020-05-25	Europe / Switzerland / Bern
EPI_ISL_451900	2020-04-07	2020-05-25	Europe / Switzerland / Basel-Landschaft
EPI_ISL_454185	2020-04-17	2020-05-28	Europe / Portugal
EPI_ISL_454184	2020-04-17	2020-05-28	Europe / Portugal
EPI_ISL_454189	2020-04-18	2020-05-28	Europe / Portugal
EPI_ISL_451909	2020-04-07	2020-05-25	Europe / Switzerland
EPI_ISL_454183	2020-04-17	2020-05-28	Europe / Portugal
EPI_ISL_452149	2020-04-09	2020-05-26	Europe / Belgium / Brussels
EPI_ISL_453480	2020-03-23	2020-05-27	Europe / United Kingdom / Northern Ireland
EPI_ISL_452152	2020-04-20	2020-05-26	Europe / Belgium / Brussels
EPI_ISL_453484	2020-03-22	2020-05-27	Europe / United Kingdom / Northern Ireland
EPI_ISL_452135	2020-03-09	2020-05-26	North America / USA / Indiana
EPI_ISL_452136	2020-03-09	2020-05-26	North America / USA / Indiana
EPI_ISL_453469	2020-03-24	2020-05-27	Europe / United Kingdom / Northern Ireland
EPI_ISL_453468	2020-03-24	2020-05-27	Europe / United Kingdom / Northern Ireland
EPI_ISL_452138	2020-05-05	2020-05-26	North America / U.S. Virgin Islands
EPI_ISL_452139	2020-02-28	2020-05-26	North America / Mexico / State of Mexico
EPI_ISL_453471	2020-03-24	2020-05-27	Europe / United Kingdom / Northern Ireland
EPI_ISL_453474	2020-03-23	2020-05-27	Europe / United Kingdom / Northern Ireland
EPI_ISL_452142	2020-03-30	2020-05-26	Europe / Belgium / Brussels
EPI_ISL_453473	2020-03-24	2020-05-27	Europe / United Kingdom / Northern Ireland
EPI_ISL_454786	2020-03-11	2020-05-29	Europe / Netherlands / Utrecht
EPI_ISL_454788	2020-03-16	2020-05-29	Europe / Netherlands / Utrecht
EPI_ISL_452128	2020-03-08	2020-05-26	North America / USA / Colorado
EPI_ISL_452129	2020-03-09	2020-05-26	North America / USA / Colorado
EPI_ISL_454792	2020-03-27	2020-05-29	Europe / Netherlands / Utrecht
EPI_ISL_454791	2020-03-25	2020-05-29	Europe / Netherlands / Utrecht
EPI_ISL_454794	2020-04-07	2020-05-29	Europe / Netherlands / Utrecht
EPI_ISL_453463	2020-04-20	2020-05-27	Europe / United Kingdom / England
EPI_ISL_452131	2020-03-09	2020-05-26	North America / USA / Indiana
EPI_ISL_453462	2020-04-17	2020-05-27	Europe / United Kingdom / England
EPI_ISL_452133	2020-03-10	2020-05-26	North America / USA / Minnesota
EPI_ISL_454795	2020-04-25	2020-05-29	Europe / Serbia / Cacak
EPI_ISL_453464	2020-04-19	2020-05-27	Europe / United Kingdom / England
EPI_ISL_454776	2020-04-02	2020-05-29	Europe / Netherlands / Utrecht
EPI_ISL_452114	2020-03-10	2020-05-26	North America / USA / Kansas
EPI_ISL_454778	2020-04-03	2020-05-29	Europe / Netherlands / Utrecht
EPI_ISL_452118	2020-03-13	2020-05-26	North America / USA / Arizona
EPI_ISL_452119	2020-03-17	2020-05-26	North America / U.S. Virgin Islands
EPI_ISL_454781	2020-04-04	2020-05-29	Europe / Netherlands / Utrecht
EPI_ISL_454783	2020-04-22	2020-05-29	Europe / Netherlands / Utrecht
EPI_ISL_453452	2020-05-01	2020-05-27	Europe / United Kingdom / England
EPI_ISL_452120	2020-03-21	2020-05-26	North America / USA / Georgia
EPI_ISL_454782	2020-04-11	2020-05-29	Europe / Netherlands / Utrecht
EPI_ISL_452121	2020-03-23	2020-05-26	North America / U.S. Virgin Islands
EPI_ISL_452123	2020-03-23	2020-05-26	North America / U.S. Virgin Islands
EPI_ISL_452193	2020-04-16	2020-05-27	Asia / India / Maharashtra
EPI_ISL_452195	2020-04-19	2020-05-27	Asia / India / Maharashtra
EPI_ISL_452196	2020-04-19	2020-05-27	Asia / India / Maharashtra
EPI_ISL_452197	2020-04-19	2020-05-27	Asia / India / Maharashtra
EPI_ISL_452199	2020-04-20	2020-05-27	Asia / India / Maharashtra
EPI_ISL_452190	2020-04-03	2020-05-27	Europe / Italy / Veneto / Verona
EPI_ISL_452191	2020-04-03	2020-05-27	Europe / Italy / Veneto / Verona
EPI_ISL_452179	2020-04-19	2020-05-27	Asia / Taiwan / Taoyuan
EPI_ISL_452183	2020-03-24	2020-05-27	Europe / Italy / Veneto / Verona
EPI_ISL_452186	2020-03-28	2020-05-27	Europe / Italy / Veneto / Verona
EPI_ISL_452187	2020-03-31	2020-05-27	Europe / Italy / Veneto / Verona
EPI_ISL_452188	2020-03-31	2020-05-27	Europe / Italy / Veneto / Verona
EPI_ISL_452181	2020-03-22	2020-05-27	Europe / Italy / Veneto / Verona
EPI_ISL_452168	2020-04-16	2020-05-27	North America / USA / Utah
EPI_ISL_452169	2020-04-16	2020-05-27	North America / USA / Utah
EPI_ISL_453499	2020-03-28	2020-05-27	Europe / United Kingdom / England
EPI_ISL_452171	2020-04-16	2020-05-27	North America / USA / Utah
EPI_ISL_452173	2020-04-16	2020-05-27	North America / USA / Utah
EPI_ISL_452176	2020-04-16	2020-05-27	North America / USA / Utah
EPI_ISL_453489	2020-03-23	2020-05-27	Europe / United Kingdom / England
EPI_ISL_452158	2020-04-10	2020-05-27	North America / USA / Utah
EPI_ISL_453492	2020-03-25	2020-05-27	Europe / United Kingdom / England
EPI_ISL_452166	2020-04-16	2020-05-27	North America / USA / Utah
EPI_ISL_454729	2020-04-16	2020-05-28	North America / USA / Utah
EPI_ISL_454728	2020-04-17	2020-05-28	North America / USA / Utah
EPI_ISL_454723	2020-04-15	2020-05-28	North America / USA / Utah
EPI_ISL_451697	2020-03-16	2020-05-25	Europe / Switzerland / Bern
EPI_ISL_454722	2020-04-16	2020-05-28	North America / USA / Utah
EPI_ISL_451698	2020-03-16	2020-05-25	Europe / Switzerland / Basel-Landschaft
EPI_ISL_451699	2020-03-16	2020-05-25	Europe / Switzerland / Basel-Stadt
EPI_ISL_454727	2020-04-16	2020-05-28	North America / USA / Utah
EPI_ISL_454717	2020-04-13	2020-05-28	North America / USA / Utah
EPI_ISL_454710	2020-04-13	2020-05-28	North America / USA / Utah
EPI_ISL_451684	2020-03-13	2020-05-25	Europe / Switzerland / Jura
EPI_ISL_454711	2020-04-13	2020-05-28	North America / USA / Utah
EPI_ISL_451689	2020-03-13	2020-05-25	Europe / Switzerland / Schwyz
EPI_ISL_451691	2020-03-13	2020-05-25	Europe / Switzerland / Wallis
EPI_ISL_451692	2020-03-14	2020-05-25	Europe / Switzerland / Bern
EPI_ISL_451693	2020-03-14	2020-05-25	Europe / Switzerland / Basel-Landschaft
EPI_ISL_454707	2020-04-13	2020-05-28	North America / USA / Utah
EPI_ISL_454709	2020-04-13	2020-05-28	North America / USA / Utah
EPI_ISL_454708	2020-04-13	2020-05-28	North America / USA / Utah
EPI_ISL_451674	2020-03-13	2020-05-25	Europe / Switzerland / Zurich
EPI_ISL_451675	2020-03-13	2020-05-25	Europe / Switzerland / Basel-Stadt
EPI_ISL_451678	2020-03-13	2020-05-25	Europe / Switzerland / Basel-Landschaft
EPI_ISL_451680	2020-03-13	2020-05-25	Europe / Switzerland / Grisons
EPI_ISL_451681	2020-03-12	2020-05-25	Europe / Switzerland / Grisons
EPI_ISL_451682	2020-03-13	2020-05-25	Europe / Switzerland / Wallis
EPI_ISL_451663	2020-05-05	2020-05-25	Europe / Poland / Slaskie
EPI_ISL_451665	2020-03-20	2020-05-25	North America / USA / New York / Brooklyn
EPI_ISL_451666	2020-05-04	2020-05-25	Asia / India / Gujarat / Jamnagar
EPI_ISL_452998	2020-05-16	2020-05-27	Europe / United Kingdom / England
EPI_ISL_451668	2020-03-12	2020-05-25	Europe / Switzerland / Ticino
EPI_ISL_451669	2020-03-12	2020-05-25	Europe / Switzerland / Vaud
EPI_ISL_451670	2020-03-12	2020-05-25	Europe / Switzerland / Ticino
EPI_ISL_451672	2020-03-13	2020-05-25	Europe / Switzerland / Aargau
EPI_ISL_452102	2020-03-19	2020-05-26	Europe / Denmark
EPI_ISL_454764	2020-03-16	2020-05-29	Europe / Netherlands / Utrecht
EPI_ISL_453433	2020-05-03	2020-05-27	Europe / United Kingdom / England
EPI_ISL_454767	2020-03-23	2020-05-29	Europe / Netherlands / Utrecht
EPI_ISL_452104	2020-04-04	2020-05-26	Europe / Germany / Bavaria / Munich
EPI_ISL_453437	2020-05-04	2020-05-27	Europe / United Kingdom / England
EPI_ISL_452109	2020-03-09	2020-05-26	North America / USA / New Mexico
EPI_ISL_453442	2020-05-02	2020-05-27	Europe / United Kingdom / England
EPI_ISL_454756	2020-03-05	2020-05-29	Europe / Netherlands / Utrecht
EPI_ISL_454757	2020-03-06	2020-05-29	Europe / Netherlands / Utrecht
EPI_ISL_454760	2020-03-14	2020-05-29	Europe / Netherlands / Utrecht
EPI_ISL_454763	2020-03-16	2020-05-29	Europe / Netherlands / Utrecht
EPI_ISL_452101	2020-03-27	2020-05-26	Europe / Denmark
EPI_ISL_454743	2020-03-30	2020-05-28	North America / USA / Pennsylvania / Pittsburgh
EPI_ISL_454747	2020-03-29	2020-05-28	North America / USA / Pennsylvania / Pittsburgh
EPI_ISL_454746	2020-03-30	2020-05-28	North America / USA / Pennsylvania / Pittsburgh
EPI_ISL_454749	2020-02-16	2020-05-29	Asia / Japan
EPI_ISL_454751	2020-02-28	2020-05-29	Europe / Netherlands / Utrecht
EPI_ISL_454739	2020-03-30	2020-05-28	North America / USA / Pennsylvania / Pittsburgh
EPI_ISL_454733	2020-03-01	2020-05-28	Europe / Italy / Tuscany / Siena
EPI_ISL_454738	2020-03-30	2020-05-28	North America / USA / Pennsylvania / Pittsburgh
EPI_ISL_452946	2020-05-13	2020-05-27	Europe / United Kingdom / England
EPI_ISL_451615	2020-04-17	2020-05-25	Oceania / Australia / New South Wales / Sydney
EPI_ISL_452947	2020-05-13	2020-05-27	Europe / United Kingdom / England
EPI_ISL_452948	2020-05-11	2020-05-27	Europe / United Kingdom / England
EPI_ISL_451618	2020-04-14	2020-05-25	Oceania / Australia / New South Wales / Sydney
EPI_ISL_452949	2020-05-12	2020-05-27	Europe / United Kingdom / England
EPI_ISL_451613	2020-04-08	2020-05-25	Oceania / Australia / New South Wales / Sydney
EPI_ISL_452944	2020-05-15	2020-05-27	Europe / United Kingdom / England
EPI_ISL_452936	2020-05-13	2020-05-27	Europe / United Kingdom / England
EPI_ISL_451607	2020-03-30	2020-05-25	Oceania / Australia / New South Wales / Sydney
EPI_ISL_452930	2020-05-11	2020-05-27	Europe / United Kingdom / England
EPI_ISL_452932	2020-05-11	2020-05-27	Europe / United Kingdom / England
EPI_ISL_451602	2020-03-24	2020-05-25	Oceania / Australia / New South Wales / Sydney
EPI_ISL_452926	2020-05-12	2020-05-27	Europe / United Kingdom / England
EPI_ISL_452916	2020-05-07	2020-05-27	Europe / United Kingdom / England
EPI_ISL_455196	2020-03-31	2020-05-29	Europe / Netherlands
EPI_ISL_451652	2020-04-30	2020-05-25	Europe / Poland / Pomorskie
EPI_ISL_451653	2020-05-04	2020-05-25	Europe / Poland / Pomorskie
EPI_ISL_452985	2020-05-13	2020-05-27	Europe / United Kingdom / England
EPI_ISL_451654	2020-05-04	2020-05-25	Europe / Poland / Pomorskie
EPI_ISL_452986	2020-05-14	2020-05-27	Europe / United Kingdom / England
EPI_ISL_451655	2020-05-05	2020-05-25	Europe / Poland / Slaskie
EPI_ISL_451657	2020-05-05	2020-05-25	Europe / Poland / Slaskie
EPI_ISL_452989	2020-05-14	2020-05-27	Europe / United Kingdom / England
EPI_ISL_451658	2020-05-05	2020-05-25	Europe / Poland / Slaskie
EPI_ISL_451660	2020-05-05	2020-05-25	Europe / Poland / Slaskie
EPI_ISL_451661	2020-05-05	2020-05-25	Europe / Poland / Slaskie
EPI_ISL_452979	2020-05-15	2020-05-27	Europe / United Kingdom / England
EPI_ISL_451643	2020-04-07	2020-05-25	Oceania / Australia / New South Wales / Sydney
EPI_ISL_451645	2020-05-02	2020-05-25	Europe / Poland / Pomorskie
EPI_ISL_452977	2020-05-11	2020-05-27	Europe / United Kingdom / England
EPI_ISL_451647	2020-04-23	2020-05-25	Europe / Poland / Pomorskie
EPI_ISL_452980	2020-05-13	2020-05-27	Europe / United Kingdom / England
EPI_ISL_451650	2020-04-27	2020-05-25	Europe / Poland / Pomorskie
EPI_ISL_451637	2020-04-13	2020-05-25	Oceania / Australia / New South Wales / Sydney
EPI_ISL_452968	2020-05-12	2020-05-27	Europe / United Kingdom / England
EPI_ISL_451639	2020-04-13	2020-05-25	Oceania / Australia / New South Wales / Sydney
EPI_ISL_452960	2020-05-12	2020-05-27	Europe / United Kingdom / England
EPI_ISL_452961	2020-05-11	2020-05-27	Europe / United Kingdom / England
EPI_ISL_452962	2020-05-12	2020-05-27	Europe / United Kingdom / England
EPI_ISL_451631	2020-03-26	2020-05-25	Oceania / Australia / New South Wales / Sydney
EPI_ISL_451626	2020-04-14	2020-05-25	Oceania / Australia / New South Wales / Sydney
EPI_ISL_451629	2020-04-14	2020-05-25	Oceania / Australia / New South Wales / Sydney
EPI_ISL_451620	2020-04-14	2020-05-25	Oceania / Australia / New South Wales / Sydney
EPI_ISL_452952	2020-05-13	2020-05-27	Europe / United Kingdom / England
EPI_ISL_451622	2020-04-17	2020-05-25	Oceania / Australia / New South Wales / Sydney
EPI_ISL_452099	2020-03-03	2020-05-26	Europe / Denmark
EPI_ISL_452090	2020-04-26	2020-05-26	Europe / Denmark
EPI_ISL_452093	2020-04-14	2020-05-26	Europe / Denmark
EPI_ISL_455107	2020-05-12	2020-05-29	Europe / Sweden / Vastra Gotaland
EPI_ISL_452083	2020-04-23	2020-05-26	Europe / Denmark
EPI_ISL_455111	2020-05-14	2020-05-29	Europe / Sweden / Kalmar
EPI_ISL_452085	2020-04-23	2020-05-26	Europe / Denmark
EPI_ISL_452086	2020-04-25	2020-05-26	Europe / Denmark
EPI_ISL_452082	2020-04-19	2020-05-26	Europe / Denmark
EPI_ISL_452906	2020-05-07	2020-05-27	Europe / United Kingdom / England
EPI_ISL_453598	2020-04-22	2020-05-27	Europe / United Kingdom / England
EPI_ISL_452270	2020-03-26	2020-05-27	North America / USA / Michigan
EPI_ISL_452274	2020-03-24	2020-05-27	North America / USA / Michigan
EPI_ISL_452256	2020-03-05	2020-05-27	Europe / United Kingdom / England
EPI_ISL_453591	2020-04-27	2020-05-27	Europe / United Kingdom / England
EPI_ISL_453593	2020-04-27	2020-05-27	Europe / United Kingdom / England
EPI_ISL_453592	2020-04-26	2020-05-27	Europe / United Kingdom / England
EPI_ISL_453595	2020-04-25	2020-05-27	Europe / United Kingdom / England
EPI_ISL_453597	2020-04-22	2020-05-27	Europe / United Kingdom / England
EPI_ISL_453596	2020-04-27	2020-05-27	Europe / United Kingdom / England
EPI_ISL_453577	2020-04-24	2020-05-27	Europe / United Kingdom / England
EPI_ISL_453580	2020-04-25	2020-05-27	Europe / United Kingdom / England
EPI_ISL_453582	2020-04-27	2020-05-27	Europe / United Kingdom / England
