Accession ID	Collection date	Submission date	Location
EPI_ISL_469249	2020-03-15	2020-06-15	Asia / Saudi Arabia / Jeddah
EPI_ISL_470275	2020-04-21	2020-06-18	Europe / United Kingdom / England
EPI_ISL_470276	2020-04-20	2020-06-18	Europe / United Kingdom / England
EPI_ISL_470277	2020-04-17	2020-06-18	Europe / United Kingdom / England
EPI_ISL_469240	2020-03-22	2020-06-18	North America / Canada / Newfoundland and Labrador
EPI_ISL_470281	2020-04-21	2020-06-18	Europe / United Kingdom / England
EPI_ISL_470282	2020-04-18	2020-06-18	Europe / United Kingdom / England
EPI_ISL_470283	2020-04-18	2020-06-18	Europe / United Kingdom / England
EPI_ISL_470284	2020-04-19	2020-06-18	Europe / United Kingdom / England
EPI_ISL_470289	2020-04-18	2020-06-18	Europe / United Kingdom / England
EPI_ISL_469234	2020-03-22	2020-06-18	North America / Canada / Newfoundland and Labrador
EPI_ISL_469235	2020-03-22	2020-06-18	North America / Canada / Newfoundland and Labrador
EPI_ISL_469233	2020-03-22	2020-06-18	North America / Canada / Newfoundland and Labrador
EPI_ISL_470285	2020-04-22	2020-06-18	Europe / United Kingdom / England
EPI_ISL_470286	2020-04-17	2020-06-18	Europe / United Kingdom / England
EPI_ISL_469239	2020-03-22	2020-06-18	North America / Canada / Newfoundland and Labrador
EPI_ISL_470292	2020-04-19	2020-06-18	Europe / United Kingdom / England
EPI_ISL_470293	2020-04-18	2020-06-18	Europe / United Kingdom / England
EPI_ISL_471543	2020-04-04	2020-06-22	South America / Brazil / Sao Paulo / Presidente Venceslau
EPI_ISL_471546	2020-03-20	2020-06-22	South America / Brazil / Sao Paulo / Sao Paulo
EPI_ISL_471540	2020-03-10	2020-06-22	Europe / Czech Republic / Vysocina / Kynice
EPI_ISL_471541	2020-04-02	2020-06-22	South America / Brazil / Sao Paulo / Sao Paulo
EPI_ISL_471542	2020-04-03	2020-06-22	South America / Brazil / Sao Paulo / Mogi das Cruzes
EPI_ISL_471548	2020-04-10	2020-06-22	South America / Brazil / Sao Paulo / Sao Paulo
EPI_ISL_470218	2020-04-18	2020-06-18	Europe / United Kingdom / England
EPI_ISL_471549	2020-04-13	2020-06-22	South America / Brazil / Sao Paulo / Sao Paulo
EPI_ISL_471554	2020-03-29	2020-06-22	South America / Brazil / Sao Paulo / Sao Paulo
EPI_ISL_469298	2020-05-23	2020-06-18	Asia / Bangladesh / Rangpur
EPI_ISL_471552	2020-04-01	2020-06-22	South America / Brazil / Sao Paulo / Sao Paulo
EPI_ISL_470221	2020-04-18	2020-06-18	Europe / United Kingdom / England
EPI_ISL_469292	2020-05-07	2020-06-18	Asia / Japan / Kanto
EPI_ISL_469290	2020-05-03	2020-06-18	Asia / Japan / Kanto
EPI_ISL_469296	2020-04-15	2020-06-18	Asia / Japan / Kanto
EPI_ISL_469297	2020-05-23	2020-06-18	Asia / Bangladesh / Rangpur
EPI_ISL_469294	2020-05-11	2020-06-18	Asia / Japan / Kanto
EPI_ISL_469295	2020-05-14	2020-06-18	Asia / Japan / Kanto
EPI_ISL_470236	2020-04-19	2020-06-18	Europe / United Kingdom / England
EPI_ISL_470237	2020-04-18	2020-06-18	Europe / United Kingdom / England
EPI_ISL_469288	2020-05-01	2020-06-18	Asia / Japan / Kanto
EPI_ISL_470233	2020-04-17	2020-06-18	Europe / United Kingdom / England
EPI_ISL_469282	2020-03-11	2020-06-18	Europe / France / Île-de-France / Paris
EPI_ISL_470245	2020-04-20	2020-06-18	Europe / United Kingdom / England
EPI_ISL_470246	2020-04-20	2020-06-18	Europe / United Kingdom / England
EPI_ISL_469276	2020-03-27	2020-06-18	Asia / United Arab Emirates
EPI_ISL_470248	2020-04-21	2020-06-18	Europe / United Kingdom / England
EPI_ISL_469277	2020-05-04	2020-06-18	Asia / United Arab Emirates
EPI_ISL_470250	2020-04-18	2020-06-18	Europe / United Kingdom / England
EPI_ISL_471581	2020-04-29	2020-06-22	South America / Brazil / Sao Paulo / Sao Paulo
EPI_ISL_471582	2020-04-29	2020-06-22	South America / Brazil / Sao Paulo / Sao Paulo
EPI_ISL_467483	2020-05-13	2020-06-14	Africa / South Africa / KwaZulu-Natal
EPI_ISL_467480	2020-05-13	2020-06-14	Africa / South Africa / KwaZulu-Natal
EPI_ISL_471512	2020-06-04	2020-06-22	Europe / United Kingdom / England
EPI_ISL_471513	2020-06-03	2020-06-22	Europe / United Kingdom / England
EPI_ISL_467479	2020-05-13	2020-06-14	Africa / South Africa / KwaZulu-Natal
EPI_ISL_471518	2020-06-05	2020-06-22	Europe / United Kingdom / England
EPI_ISL_471516	2020-06-04	2020-06-22	Europe / United Kingdom / England
EPI_ISL_471517	2020-06-03	2020-06-22	Europe / United Kingdom / England
EPI_ISL_468793	2020-03-27	2020-06-17	Europe / Spain / Aragon / Zaragoza
EPI_ISL_467462	2020-04-01	2020-06-14	Africa / South Africa / KwaZulu-Natal / Berea
EPI_ISL_468792	2020-03-23	2020-06-17	Europe / Spain / Aragon / Zaragoza
EPI_ISL_468794	2020-03-27	2020-06-17	Europe / Spain / Aragon / Zaragoza
EPI_ISL_468797	2020-03-17	2020-06-17	Europe / Spain / Aragon / Teruel
EPI_ISL_467465	2020-04-01	2020-06-14	Africa / South Africa / KwaZulu-Natal / Berea
EPI_ISL_468799	2020-03-28	2020-06-17	Europe / Spain / Aragon / Zaragoza
EPI_ISL_467468	2020-04-04	2020-06-14	Africa / South Africa / KwaZulu-Natal / Berea
EPI_ISL_468798	2020-03-23	2020-06-17	Europe / Spain / Aragon / Zaragoza
EPI_ISL_468791	2020-03-26	2020-06-17	Europe / Spain / Aragon / Zaragoza
EPI_ISL_467460	2020-04-05	2020-06-14	Africa / South Africa / KwaZulu-Natal / Berea
EPI_ISL_468790	2020-03-27	2020-06-17	Europe / Spain / Aragon / Alcaniz
EPI_ISL_468782	2020-03-27	2020-06-17	Europe / Spain / Aragon / Zaragoza
EPI_ISL_470202	2020-04-18	2020-06-18	Europe / United Kingdom / England
EPI_ISL_468781	2020-03-29	2020-06-17	Europe / Spain / Aragon / Zaragoza
EPI_ISL_467450	2020-04-03	2020-06-14	Africa / South Africa / KwaZulu-Natal / Berea
EPI_ISL_468784	2020-03-08	2020-06-17	Europe / Spain / Aragon / Zaragoza
EPI_ISL_470203	2020-04-20	2020-06-18	Europe / United Kingdom / England
EPI_ISL_470204	2020-04-20	2020-06-18	Europe / United Kingdom / England
EPI_ISL_467455	2020-04-06	2020-06-14	Africa / South Africa / KwaZulu-Natal / Berea
EPI_ISL_468786	2020-03-26	2020-06-17	Europe / Spain / Aragon / Zaragoza
EPI_ISL_468785	2020-03-24	2020-06-17	Europe / Spain / Aragon / Zaragoza
EPI_ISL_468788	2020-03-24	2020-06-17	Europe / Spain / Aragon / Zaragoza
EPI_ISL_467456	2020-04-05	2020-06-14	Africa / South Africa / KwaZulu-Natal / Berea
EPI_ISL_470209	2020-04-17	2020-06-18	Europe / United Kingdom / England
EPI_ISL_468780	2020-03-24	2020-06-17	Europe / Spain / Aragon / Zaragoza
EPI_ISL_468779	2020-03-24	2020-06-17	Europe / Spain / Aragon / Zaragoza
EPI_ISL_468778	2020-03-17	2020-06-17	Europe / Spain / Aragon / Zaragoza
EPI_ISL_467449	2020-04-04	2020-06-14	Africa / South Africa / KwaZulu-Natal / Berea
EPI_ISL_469227	2020-03-21	2020-06-18	North America / Canada / Newfoundland and Labrador
EPI_ISL_469208	2020-04-02	2020-06-17	North America / USA / Connecticut / Fairfield County / Stratford
EPI_ISL_469203	2020-04-02	2020-06-17	North America / USA / Connecticut / Fairfield County / Bridgeport
EPI_ISL_469204	2020-04-02	2020-06-17	North America / USA / Connecticut / Fairfield County
EPI_ISL_467494	2020-05-30	2020-06-14	Africa / South Africa / KwaZulu-Natal
EPI_ISL_467496	2020-05-30	2020-06-14	Africa / South Africa / KwaZulu-Natal
EPI_ISL_467498	2020-05-30	2020-06-14	Africa / South Africa / KwaZulu-Natal
EPI_ISL_467491	2020-05-16	2020-06-14	Africa / South Africa / KwaZulu-Natal
EPI_ISL_467490	2020-05-14	2020-06-14	Africa / South Africa / KwaZulu-Natal
EPI_ISL_469822	2020-05-18	2020-06-18	Europe / United Kingdom / England
EPI_ISL_469820	2020-05-04	2020-06-18	Europe / United Kingdom / England
EPI_ISL_469819	2020-05-04	2020-06-18	Europe / United Kingdom / England
EPI_ISL_469803	2020-04-18	2020-06-18	Europe / United Kingdom / England
EPI_ISL_470840	2020-03-24	2020-06-19	Oceania / Australia / Western Australia
EPI_ISL_470841	2020-03-30	2020-06-19	Oceania / Australia / Western Australia
EPI_ISL_470847	2020-03-21	2020-06-19	Oceania / Australia / Western Australia
EPI_ISL_470848	2020-03-22	2020-06-19	Oceania / Australia / Western Australia
EPI_ISL_470845	2020-03-20	2020-06-19	Oceania / Australia / Western Australia
EPI_ISL_469861	2020-04-30	2020-06-18	Europe / United Kingdom / Northern Ireland
EPI_ISL_469860	2020-04-24	2020-06-18	Europe / United Kingdom / Northern Ireland
EPI_ISL_467202	2020-04-02	2020-06-12	Europe / Spain / Madrid
EPI_ISL_467201	2020-04-01	2020-06-12	Europe / Spain / Madrid / Campo Real
EPI_ISL_469864	2020-04-18	2020-06-18	Europe / United Kingdom / Northern Ireland
EPI_ISL_468528	2020-03-31	2020-06-16	North America / USA / California / San Joaquin County
EPI_ISL_469856	2020-04-28	2020-06-18	Europe / United Kingdom / Northern Ireland
EPI_ISL_468527	2020-03-29	2020-06-16	North America / USA / California / San Joaquin County
EPI_ISL_469857	2020-04-18	2020-06-18	Europe / United Kingdom / Northern Ireland
EPI_ISL_468529	2020-04-01	2020-06-16	North America / USA / California / San Joaquin County
EPI_ISL_469854	2020-04-23	2020-06-18	Europe / United Kingdom / Northern Ireland
EPI_ISL_468522	2020-03-26	2020-06-16	North America / USA / California / San Joaquin County
EPI_ISL_468523	2020-03-28	2020-06-16	North America / USA / California / San Joaquin County
EPI_ISL_468515	2020-03-22	2020-06-16	North America / USA / California / San Joaquin County
EPI_ISL_468514	2020-03-22	2020-06-16	North America / USA / California / San Joaquin County
EPI_ISL_468517	2020-03-24	2020-06-16	North America / USA / California / San Joaquin County
EPI_ISL_469846	2020-04-30	2020-06-18	Europe / United Kingdom / Northern Ireland
EPI_ISL_468519	2020-03-24	2020-06-16	North America / USA / California / San Joaquin County
EPI_ISL_469840	2020-05-08	2020-06-18	Europe / United Kingdom / England
EPI_ISL_468511	2020-03-21	2020-06-16	North America / USA / California / San Joaquin County
EPI_ISL_472792	2020-05-13	2020-06-23	Europe / United Kingdom / Wales
EPI_ISL_468512	2020-03-21	2020-06-16	North America / USA / California / San Joaquin County
EPI_ISL_468504	2020-04-12	2020-06-16	North America / USA / California / Ventura County
EPI_ISL_468506	2020-03-11	2020-06-16	North America / USA / California / San Joaquin County
EPI_ISL_468507	2020-03-13	2020-06-16	North America / USA / California / San Joaquin County
EPI_ISL_472791	2020-05-12	2020-06-23	Europe / United Kingdom / Wales
EPI_ISL_468500	2020-04-02	2020-06-16	North America / USA / California / Ventura County
EPI_ISL_469833	2020-05-15	2020-06-18	Europe / United Kingdom / England
EPI_ISL_468502	2020-04-05	2020-06-16	North America / USA / California / Ventura County
EPI_ISL_470800	2020-05-05	2020-06-19	North America / USA / Minnesota
EPI_ISL_469829	2020-05-10	2020-06-18	Europe / United Kingdom / England
EPI_ISL_471268	2020-04-17	2020-06-19	South America / Ecuador / Los Rios / Babahoyo
EPI_ISL_471265	2020-03-30	2020-06-19	North America / USA / Wisconsin
EPI_ISL_471266	2020-03-31	2020-06-19	North America / USA / Wisconsin
EPI_ISL_471271	2020-05-19	2020-06-19	South America / Ecuador / Quito
EPI_ISL_471224	2020-04-04	2020-06-19	North America / USA / Wisconsin
EPI_ISL_471222	2020-03-21	2020-06-19	North America / USA / Wisconsin
EPI_ISL_471229	2020-04-24	2020-06-19	North America / USA / Wisconsin
EPI_ISL_467197	2020-04-01	2020-06-12	Europe / Spain / Madrid
EPI_ISL_471231	2020-04-15	2020-06-19	North America / USA / Wisconsin
EPI_ISL_467191	2020-04-02	2020-06-12	Europe / Spain / Madrid
EPI_ISL_467196	2020-04-01	2020-06-12	Europe / Spain / Madrid
EPI_ISL_467195	2020-05-10	2020-06-12	Europe / Spain / Madrid
EPI_ISL_471246	2020-04-08	2020-06-19	North America / USA / Wisconsin
EPI_ISL_471245	2020-04-10	2020-06-19	North America / USA / Wisconsin
EPI_ISL_467180	2020-03-14	2020-06-12	Europe / Spain / Basque Country / Vitoria
EPI_ISL_467185	2020-04-02	2020-06-12	Europe / Spain / Madrid
EPI_ISL_471258	2020-03-26	2020-06-19	North America / USA / Wisconsin
EPI_ISL_467178	2020-03-18	2020-06-12	Europe / Spain / Basque Country / Vitoria
EPI_ISL_467172	2020-03-12	2020-06-12	Europe / Spain / Basque Country / Vitoria
EPI_ISL_467171	2020-03-13	2020-06-12	Europe / Spain / Basque Country / Vitoria
EPI_ISL_471203	2020-03-27	2020-06-19	North America / USA / Wisconsin
EPI_ISL_471209	2020-04-14	2020-06-19	North America / USA / Wisconsin
EPI_ISL_471215	2020-04-21	2020-06-19	North America / USA / Wisconsin
EPI_ISL_471211	2020-03-22	2020-06-19	North America / USA / Wisconsin
EPI_ISL_471218	2020-04-20	2020-06-19	North America / USA / Wisconsin
EPI_ISL_467121	2020-03-13	2020-06-12	Europe / Spain / Basque Country / Vitoria
EPI_ISL_470773	2020-06-03	2020-06-19	North America / USA / Minnesota
EPI_ISL_468452	2020-03-30	2020-06-16	North America / USA / California / Humboldt County
EPI_ISL_469785	2020-04-23	2020-06-18	Europe / United Kingdom / England
EPI_ISL_467120	2020-03-18	2020-06-12	Europe / Spain / Basque Country / Vitoria
EPI_ISL_470776	2020-06-03	2020-06-19	North America / USA / Minnesota
EPI_ISL_468453	2020-04-01	2020-06-16	North America / USA / California / Humboldt County
EPI_ISL_467122	2020-03-17	2020-06-12	Europe / Spain / Basque Country / Vitoria
EPI_ISL_469788	2020-04-23	2020-06-18	Europe / United Kingdom / England
EPI_ISL_468456	2020-04-01	2020-06-16	North America / USA / California / Humboldt County
EPI_ISL_467124	2020-03-13	2020-06-12	Europe / Spain / Basque Country / Vitoria
EPI_ISL_470771	2020-06-03	2020-06-19	North America / USA / Minnesota
EPI_ISL_469786	2020-04-16	2020-06-18	Europe / United Kingdom / England
EPI_ISL_469787	2020-04-16	2020-06-18	Europe / United Kingdom / England
EPI_ISL_469781	2020-04-17	2020-06-18	Europe / United Kingdom / England
EPI_ISL_470779	2020-06-03	2020-06-19	North America / USA / Minnesota
EPI_ISL_467118	2020-03-18	2020-06-12	Europe / Spain / Basque Country / Vitoria
EPI_ISL_469774	2020-04-17	2020-06-18	Europe / United Kingdom / England
EPI_ISL_470786	2020-06-03	2020-06-19	North America / USA / Minnesota
EPI_ISL_470787	2020-06-03	2020-06-19	North America / USA / Minnesota
EPI_ISL_469777	2020-04-23	2020-06-18	Europe / United Kingdom / England
EPI_ISL_470781	2020-06-03	2020-06-19	North America / USA / Minnesota
EPI_ISL_468447	2020-03-27	2020-06-16	North America / USA / California / Humboldt County
EPI_ISL_470783	2020-06-03	2020-06-19	North America / USA / Minnesota
EPI_ISL_470788	2020-06-03	2020-06-19	North America / USA / Minnesota
EPI_ISL_468438	2020-03-19	2020-06-16	North America / USA / California / Humboldt County
EPI_ISL_467107	2020-03-12	2020-06-12	Europe / Spain / Basque Country / Vitoria
EPI_ISL_469768	2020-04-16	2020-06-18	Europe / United Kingdom / England
EPI_ISL_467109	2020-03-16	2020-06-12	Europe / Spain / Basque Country / Vitoria
EPI_ISL_470790	2020-05-01	2020-06-19	North America / USA / Minnesota
EPI_ISL_467108	2020-03-17	2020-06-12	Europe / Spain / Basque Country / Vitoria
EPI_ISL_470795	2020-05-04	2020-06-19	North America / USA / Minnesota
EPI_ISL_469763	2020-04-17	2020-06-18	Europe / United Kingdom / England
EPI_ISL_470798	2020-05-04	2020-06-19	North America / USA / Minnesota
EPI_ISL_467100	2020-03-19	2020-06-12	Europe / Spain / Basque Country / Vitoria
EPI_ISL_467103	2020-03-12	2020-06-12	Europe / Spain / Basque Country / Vitoria
EPI_ISL_470791	2020-05-03	2020-06-19	North America / USA / Minnesota
EPI_ISL_469766	2020-04-17	2020-06-18	Europe / United Kingdom / England
EPI_ISL_468433	2020-05-01	2020-06-16	North America / USA / California / San Luis Obispo County
EPI_ISL_470793	2020-05-03	2020-06-19	North America / USA / Minnesota
EPI_ISL_468435	2020-05-01	2020-06-16	North America / USA / California / San Luis Obispo County
EPI_ISL_468426	2020-04-28	2020-06-16	North America / USA / California / San Luis Obispo County
EPI_ISL_469752	2020-04-02	2020-06-18	Europe / United Kingdom / England
EPI_ISL_469750	2020-04-22	2020-06-18	Europe / United Kingdom / England
EPI_ISL_468419	2020-04-19	2020-06-16	North America / USA / California / San Luis Obispo County
EPI_ISL_468496	2020-03-29	2020-06-16	North America / USA / California / Ventura County
EPI_ISL_467167	2020-03-17	2020-06-12	Europe / Spain / Basque Country / Vitoria
EPI_ISL_467166	2020-03-17	2020-06-12	Europe / Spain / Basque Country / Vitoria
EPI_ISL_467169	2020-03-18	2020-06-12	Europe / Spain / Basque Country / Vitoria
EPI_ISL_467168	2020-03-18	2020-06-12	Europe / Spain / Basque Country / Vitoria
EPI_ISL_468499	2020-04-02	2020-06-16	North America / USA / California / Ventura County
EPI_ISL_467161	2020-03-01	2020-06-12	Europe / Spain / Basque Country / Vitoria
EPI_ISL_467160	2020-03-13	2020-06-12	Europe / Spain / Basque Country / Vitoria
EPI_ISL_468494	2020-04-29	2020-06-16	North America / USA / California / Ventura County
EPI_ISL_470740	2020-04-22	2020-06-19	North America / USA / Utah
EPI_ISL_468485	2020-04-22	2020-06-16	North America / USA / California / Ventura County
EPI_ISL_467154	2020-03-17	2020-06-12	Europe / Spain / Basque Country / Vitoria
EPI_ISL_468484	2020-04-21	2020-06-16	North America / USA / California / Ventura County
EPI_ISL_467153	2020-03-12	2020-06-12	Europe / Spain / Basque Country / Vitoria
EPI_ISL_468487	2020-04-23	2020-06-16	North America / USA / California / Ventura County
EPI_ISL_467156	2020-03-13	2020-06-12	Europe / Spain / Basque Country / Vitoria
EPI_ISL_468486	2020-04-23	2020-06-16	North America / USA / California / Ventura County
EPI_ISL_467155	2020-03-17	2020-06-12	Europe / Spain / Basque Country / Vitoria
EPI_ISL_468489	2020-04-28	2020-06-16	North America / USA / California / Ventura County
EPI_ISL_467158	2020-03-12	2020-06-12	Europe / Spain / Basque Country / Vitoria
EPI_ISL_467157	2020-03-19	2020-06-12	Europe / Spain / Basque Country / Vitoria
EPI_ISL_468480	2020-04-28	2020-06-16	North America / USA / California / Ventura County
EPI_ISL_467152	2020-03-15	2020-06-12	Europe / Spain / Basque Country / Vitoria
EPI_ISL_470751	2020-06-03	2020-06-19	North America / USA / Minnesota
EPI_ISL_467143	2020-03-18	2020-06-12	Europe / Spain / Basque Country / Vitoria
EPI_ISL_468476	2020-05-01	2020-06-16	North America / USA / California / Ventura County
EPI_ISL_467144	2020-03-16	2020-06-12	Europe / Spain / Basque Country / Vitoria
EPI_ISL_468479	2020-04-29	2020-06-16	North America / USA / California / Ventura County
EPI_ISL_470759	2020-06-03	2020-06-19	North America / USA / Minnesota
EPI_ISL_470755	2020-06-03	2020-06-19	North America / USA / Minnesota
EPI_ISL_468472	2020-05-05	2020-06-16	North America / USA / California / Ventura County
EPI_ISL_467141	2020-03-13	2020-06-12	Europe / Spain / Basque Country / Vitoria
EPI_ISL_468471	2020-05-06	2020-06-16	North America / USA / California / Ventura County
EPI_ISL_467140	2020-03-16	2020-06-12	Europe / Spain / Basque Country / Vitoria
EPI_ISL_467139	2020-03-12	2020-06-12	Europe / Spain / Basque Country / Vitoria
EPI_ISL_468463	2020-05-13	2020-06-16	North America / USA / California / Ventura County
EPI_ISL_468465	2020-05-11	2020-06-16	North America / USA / California / Ventura County
EPI_ISL_467138	2020-03-16	2020-06-12	Europe / Spain / Basque Country / Vitoria
EPI_ISL_469798	2020-04-18	2020-06-18	Europe / United Kingdom / England
EPI_ISL_469792	2020-04-22	2020-06-18	Europe / United Kingdom / England
EPI_ISL_470768	2020-06-03	2020-06-19	North America / USA / Minnesota
EPI_ISL_470769	2020-06-03	2020-06-19	North America / USA / Minnesota
EPI_ISL_469943	2020-03-30	2020-06-18	Europe / United Kingdom / Scotland
EPI_ISL_469940	2020-03-30	2020-06-18	Europe / United Kingdom / Scotland
EPI_ISL_468611	2020-05-14	2020-06-16	North America / USA / California / Orange County
EPI_ISL_469933	2020-03-30	2020-06-18	Europe / United Kingdom / Scotland
EPI_ISL_469931	2020-03-31	2020-06-18	Europe / United Kingdom / Scotland
EPI_ISL_469932	2020-03-30	2020-06-18	Europe / United Kingdom / Scotland
EPI_ISL_468601	2020-04-22	2020-06-16	North America / USA / California / Orange County
EPI_ISL_466897	2020-04-24	2020-06-12	Europe / Germany / Bavaria / Munich
EPI_ISL_466899	2020-04-28	2020-06-12	Europe / Germany / Bavaria / Munich
EPI_ISL_469926	2020-04-20	2020-06-18	Europe / United Kingdom / England
EPI_ISL_469914	2020-04-30	2020-06-18	Europe / United Kingdom / England
EPI_ISL_469911	2020-05-13	2020-06-18	Europe / United Kingdom / England
EPI_ISL_469918	2020-04-13	2020-06-18	Europe / United Kingdom / England
EPI_ISL_466881	2020-04-14	2020-06-12	Europe / Germany / Bavaria / Munich
EPI_ISL_466884	2020-04-16	2020-06-12	Europe / Germany / Bavaria / Munich
EPI_ISL_466875	2020-04-13	2020-06-12	Europe / Germany / Bavaria / Munich
EPI_ISL_466877	2020-04-13	2020-06-12	Europe / Germany / Bavaria / Munich
EPI_ISL_466879	2020-04-13	2020-06-12	Europe / Germany / Bavaria / Munich
EPI_ISL_469983	2020-03-30	2020-06-18	Europe / United Kingdom / Scotland
EPI_ISL_469981	2020-03-30	2020-06-18	Europe / United Kingdom / Scotland
EPI_ISL_469986	2020-03-31	2020-06-18	Europe / United Kingdom / Scotland
EPI_ISL_469984	2020-03-30	2020-06-18	Europe / United Kingdom / Scotland
EPI_ISL_468656	2020-04-09	2020-06-16	Europe / Croatia / Istria
EPI_ISL_469985	2020-03-30	2020-06-18	Europe / United Kingdom / Scotland
EPI_ISL_468646	2020-04-03	2020-06-16	North America / USA / California / Contra Costa County
EPI_ISL_469977	2020-03-30	2020-06-18	Europe / United Kingdom / Scotland
EPI_ISL_469978	2020-03-31	2020-06-18	Europe / United Kingdom / Scotland
EPI_ISL_468648	2020-04-03	2020-06-16	North America / USA / California / Contra Costa County
EPI_ISL_469971	2020-03-30	2020-06-18	Europe / United Kingdom / Scotland
EPI_ISL_468640	2020-04-02	2020-06-16	North America / USA / California / Contra Costa County
EPI_ISL_468645	2020-04-03	2020-06-16	North America / USA / California / Contra Costa County
EPI_ISL_469974	2020-03-30	2020-06-18	Europe / United Kingdom / Scotland
EPI_ISL_470903	2020-04-10	2020-06-19	Europe / Russia / Moscow
EPI_ISL_470901	2020-04-02	2020-06-19	Europe / Russia / Moscow
EPI_ISL_468636	2020-04-02	2020-06-16	North America / USA / California / Contra Costa County
EPI_ISL_469969	2020-03-30	2020-06-18	Europe / United Kingdom / Scotland
EPI_ISL_469966	2020-03-30	2020-06-18	Europe / United Kingdom / Scotland
EPI_ISL_469967	2020-03-30	2020-06-18	Europe / United Kingdom / Scotland
EPI_ISL_469961	2020-03-30	2020-06-18	Europe / United Kingdom / Scotland
EPI_ISL_468631	2020-04-02	2020-06-16	North America / USA / California / Contra Costa County
EPI_ISL_469962	2020-03-31	2020-06-18	Europe / United Kingdom / Scotland
EPI_ISL_469963	2020-03-30	2020-06-18	Europe / United Kingdom / Scotland
EPI_ISL_468633	2020-04-02	2020-06-16	North America / USA / California / Contra Costa County
EPI_ISL_468624	2020-04-02	2020-06-16	North America / USA / California / Contra Costa County
EPI_ISL_469956	2020-03-30	2020-06-18	Europe / United Kingdom / Scotland
EPI_ISL_469950	2020-03-31	2020-06-18	Europe / United Kingdom / Scotland
EPI_ISL_469952	2020-03-30	2020-06-18	Europe / United Kingdom / Scotland
EPI_ISL_468622	2020-04-01	2020-06-16	North America / USA / California / Contra Costa County
EPI_ISL_469947	2020-03-30	2020-06-18	Europe / United Kingdom / Scotland
EPI_ISL_469944	2020-03-31	2020-06-18	Europe / United Kingdom / Scotland
EPI_ISL_470098	2020-04-20	2020-06-18	Europe / United Kingdom / England
EPI_ISL_470099	2020-04-22	2020-06-18	Europe / United Kingdom / England
EPI_ISL_469094	2020-04-17	2020-06-17	Asia / Singapore
EPI_ISL_469099	2020-04-08	2020-06-17	Asia / Singapore
EPI_ISL_469090	2020-04-17	2020-06-17	Asia / Singapore
EPI_ISL_469091	2020-04-17	2020-06-17	Asia / Singapore
EPI_ISL_469083	2020-04-17	2020-06-17	Asia / Singapore
EPI_ISL_469084	2020-04-17	2020-06-17	Asia / Singapore
EPI_ISL_469081	2020-04-14	2020-06-17	Asia / Singapore
EPI_ISL_469082	2020-04-17	2020-06-17	Asia / Singapore
EPI_ISL_469088	2020-04-17	2020-06-17	Asia / Singapore
EPI_ISL_469085	2020-04-17	2020-06-17	Asia / Singapore
EPI_ISL_469079	2020-03-05	2020-06-17	Europe / Sweden / Gavleborg
EPI_ISL_469073	2020-03-10	2020-06-17	Europe / Sweden / Halland
EPI_ISL_469070	2020-05-26	2020-06-17	Europe / Sweden / Stockholm
EPI_ISL_469077	2020-03-06	2020-06-17	Europe / Sweden / Stockholm
EPI_ISL_469075	2020-03-03	2020-06-17	Europe / Sweden / Stockholm
EPI_ISL_466871	2020-05-30	2020-06-12	Asia / India / Telangana
EPI_ISL_470055	2020-04-11	2020-06-18	Europe / United Kingdom / Northern Ireland
EPI_ISL_466872	2020-05-30	2020-06-12	Asia / India / Telangana
EPI_ISL_466864	2020-05-30	2020-06-12	Asia / India / Telangana
EPI_ISL_470064	2020-04-13	2020-06-18	Europe / United Kingdom / Northern Ireland
EPI_ISL_471396	2020-04-25	2020-06-20	Africa / Democratic Republic of the Congo / Kinshasa
EPI_ISL_471397	2020-04-25	2020-06-20	Africa / Democratic Republic of the Congo / Kinshasa
EPI_ISL_466863	2020-05-30	2020-06-12	Asia / India / Telangana
EPI_ISL_470077	2020-04-21	2020-06-18	Europe / United Kingdom / Northern Ireland
EPI_ISL_470083	2020-04-15	2020-06-18	Europe / United Kingdom / Northern Ireland
EPI_ISL_470085	2020-04-11	2020-06-18	Europe / United Kingdom / Northern Ireland
EPI_ISL_470086	2020-04-12	2020-06-18	Europe / United Kingdom / Northern Ireland
EPI_ISL_466841	2020-05-10	2020-06-12	Asia / India / Telangana
EPI_ISL_470096	2020-04-21	2020-06-18	Europe / United Kingdom / England
EPI_ISL_469025	2020-06-03	2020-06-17	Asia / India / Gujarat / Ahmedabad
EPI_ISL_469026	2020-06-03	2020-06-17	Asia / India / Gujarat / Ahmedabad
EPI_ISL_469023	2020-03-20	2020-06-17	Europe / Italy / Apulia / Brindisi
EPI_ISL_469029	2020-06-05	2020-06-17	Asia / India / Gujarat / Vadodara
EPI_ISL_469028	2020-06-03	2020-06-17	Asia / India / Gujarat / Ahmedabad
EPI_ISL_469022	2020-03-20	2020-06-17	Europe / Italy / Apulia / Lecce
EPI_ISL_469014	2020-03-20	2020-06-17	Europe / Spain / Balearic Islands / Palma
EPI_ISL_470026	2020-04-07	2020-06-18	Europe / United Kingdom / Northern Ireland
EPI_ISL_469015	2020-04-14	2020-06-17	Europe / Spain / Balearic Islands / Palma
EPI_ISL_469012	2020-03-20	2020-06-17	Europe / Spain / Balearic Islands / Palma
EPI_ISL_470027	2020-04-21	2020-06-18	Europe / United Kingdom / Northern Ireland
