Accession ID	Collection date	Submission date	Location
EPI_ISL_682015	2020-06-27	2020-12-08	North America / USA / Pennsylvania / Allegheny County / Pittsburgh
EPI_ISL_663257	2020-03-24	2020-11-30	Europe / France / Pays de la Loire / Nantes
EPI_ISL_678157	2020-06-27	2020-12-06	Asia / Saudi Arabia / Qatif
EPI_ISL_684424	2020-04-07	2020-12-10	Asia / Japan / Fukuoka
EPI_ISL_683331	2020-03-02	2020-12-09	Europe / France / Auvergne-Rhone-Alpes / Saint-Julien-en-Genevois
EPI_ISL_648057	2020-04-17	2020-11-20	Asia / Singapore
EPI_ISL_684426	2020-04-07	2020-12-10	Asia / Japan / Fukuoka
EPI_ISL_684381	2020-03-28	2020-12-10	Asia / Japan / Saitama
EPI_ISL_684389	2020-04-04	2020-12-10	Asia / Japan / Saitama
EPI_ISL_684195	2020-04-11	2020-12-10	Asia / Japan / Hyogo
EPI_ISL_684139	2020-02-27	2020-12-10	Asia / Japan / Shizuoka
EPI_ISL_684338	2020-04-19	2020-12-10	Asia / Japan / Gunma
EPI_ISL_684167	2020-04-05	2020-12-10	Asia / Japan / Hyogo
EPI_ISL_684254	2020-04-09	2020-12-10	Asia / Japan / Gunma
EPI_ISL_684371	2020-03-20	2020-12-10	Asia / Japan / Saitama
EPI_ISL_684848	2020-04-15	2020-12-10	Asia / Japan / Yamagata
EPI_ISL_684545	2020-04-14	2020-12-10	Asia / Japan / Oita
EPI_ISL_684536	2020-04-04	2020-12-10	Asia / Japan / Oita
EPI_ISL_685454	2020-05-01	2020-12-10	Asia / Japan / Tokyo
EPI_ISL_685108	2020-04-16	2020-12-10	Asia / Japan / Saitama
EPI_ISL_685115	2020-04-16	2020-12-10	Asia / Japan / Saitama
EPI_ISL_685490	2020-05-03	2020-12-10	Asia / Japan / Tokyo
EPI_ISL_685300	2020-04-06	2020-12-10	Asia / Japan / Niigata
EPI_ISL_685426	2020-04-27	2020-12-10	Asia / Japan / Tokyo
EPI_ISL_685422	2020-04-27	2020-12-10	Asia / Japan / Tokyo
EPI_ISL_685409	2020-04-27	2020-12-10	Asia / Japan / Tokyo
EPI_ISL_685404	2020-05-10	2020-12-10	Asia / Japan / Ishikawa
EPI_ISL_685070	2020-04-13	2020-12-10	Asia / Japan / Saitama
EPI_ISL_685059	2020-04-13	2020-12-10	Asia / Japan / Saitama
EPI_ISL_685172	2020-04-16	2020-12-10	Asia / Japan / Fukui
EPI_ISL_685040	2020-04-11	2020-12-10	Asia / Japan / Saitama
EPI_ISL_685026	2020-04-10	2020-12-10	Asia / Japan / Saitama
EPI_ISL_685007	2020-04-08	2020-12-10	Asia / Japan / Saitama
EPI_ISL_685117	2020-04-17	2020-12-10	Asia / Japan / Saitama
EPI_ISL_685224	2020-04-02	2020-12-10	Asia / Japan / Tokyo
EPI_ISL_685240	2020-03-27	2020-12-10	Asia / Japan / Hokkaido
EPI_ISL_685216	2020-04-18	2020-12-10	Asia / Japan / Mie
EPI_ISL_685110	2020-04-16	2020-12-10	Asia / Japan / Saitama
EPI_ISL_684673	2020-04-21	2020-12-10	Asia / Japan / Fukuoka
EPI_ISL_685208	2020-04-16	2020-12-10	Asia / Japan / Mie
EPI_ISL_684864	2020-04-13	2020-12-10	Asia / Japan / Niigata
EPI_ISL_684497	2020-04-10	2020-12-10	Asia / Japan / Hyogo
EPI_ISL_685525	2020-03-31	2020-12-10	Asia / Japan / Saitama
EPI_ISL_685878	2020-04-26	2020-12-10	Asia / Japan / Okinawa
EPI_ISL_685978	2020-05-31	2020-12-10	Asia / Japan / Tokyo
EPI_ISL_685864	2020-04-19	2020-12-10	Asia / Japan / Okinawa
EPI_ISL_685855	2020-04-18	2020-12-10	Asia / Japan / Okinawa
EPI_ISL_685969	2020-05-29	2020-12-10	Asia / Japan / Tokyo
EPI_ISL_685836	2020-04-15	2020-12-10	Asia / Japan / Okinawa
EPI_ISL_685936	2020-04-14	2020-12-10	Asia / Japan / Kumamoto
EPI_ISL_686061	2020-04-12	2020-12-10	Asia / Japan / Ehime
EPI_ISL_685622	2020-03-27	2020-12-10	Asia / Japan / Fukuoka
EPI_ISL_685829	2020-04-13	2020-12-10	Asia / Japan / Okinawa
EPI_ISL_685588	2020-04-03	2020-12-10	Asia / Japan / Chiba
EPI_ISL_685594	2020-04-13	2020-12-10	Asia / Japan / Hiroshima
EPI_ISL_685808	2020-04-10	2020-12-10	Asia / Japan / Okinawa
EPI_ISL_685799	2020-04-07	2020-12-10	Asia / Japan / Okinawa
EPI_ISL_686866	2020-04-17	2020-12-10	Asia / Japan / Tochigi
EPI_ISL_691509	2020-04-03	2020-12-10	Asia / Japan / Osaka
EPI_ISL_691504	2020-05-21	2020-12-10	Asia / Japan / Ishikawa
EPI_ISL_687047	2020-05-02	2020-12-10	Asia / Japan / Kanagawa
EPI_ISL_687928	2020-04-23	2020-12-10	Asia / Japan / Osaka
EPI_ISL_691350	2020-04-06	2020-12-10	Asia / Japan / Fukuoka
EPI_ISL_687986	2020-06-25	2020-12-10	Asia / Japan / Hokkaido
EPI_ISL_687585	2020-06-03	2020-12-10	Asia / Japan / Hokkaido
EPI_ISL_687587	2020-06-18	2020-12-10	Asia / Japan / Hokkaido
EPI_ISL_687751	2020-06-15	2020-12-10	Asia / Japan / Kanagawa
EPI_ISL_691364	2020-06-09	2020-12-10	Asia / Japan / Saitama
EPI_ISL_690752	2020-04-02	2020-12-10	Asia / Japan / Miyagi
EPI_ISL_690643	2020-04-23	2020-12-10	Asia / Japan / Saitama
EPI_ISL_691457	2020-04-13	2020-12-10	Asia / Japan / Ishikawa
EPI_ISL_691134	2020-04-10	2020-12-10	Asia / Japan / Toyama
EPI_ISL_691030	2020-03-30	2020-12-10	Asia / Japan / Kanagawa
EPI_ISL_691054	2020-04-06	2020-12-10	Asia / Japan / Kanagawa
EPI_ISL_690872	2020-03-31	2020-12-10	Asia / Japan
EPI_ISL_691489	2020-04-17	2020-12-10	Asia / Japan / Ishikawa
EPI_ISL_692165	2020-06-25	2020-12-10	Asia / Japan / Tokushima
EPI_ISL_691884	2020-04-08	2020-12-10	Asia / Japan / Fukuoka
EPI_ISL_692527	2020-05-14	2020-12-10	Asia / Japan / Kanagawa
EPI_ISL_693272	2020-03-22	2020-12-11	Oceania / Australia / Queensland
EPI_ISL_694152	2020-04-18	2020-12-12	North America / USA / Arizona
EPI_ISL_694864	2020-06-23	2020-12-12	North America / USA / Arizona
EPI_ISL_695909	2020-04-13	2020-12-12	North America / USA / Arizona
EPI_ISL_672276	2020-04-08	2020-12-03	North America / USA / California / Santa Clara County
EPI_ISL_672131	2020-04-13	2020-12-03	North America / USA / California / Santa Clara County
EPI_ISL_690758	2020-04-06	2020-12-10	Asia / Japan / Miyagi
EPI_ISL_672154	2020-03-11	2020-12-03	North America / USA / California / Santa Clara County
EPI_ISL_648858	2020-06-26	2020-11-22	North America / USA / California / San Diego
EPI_ISL_648058	2020-04-17	2020-11-20	Asia / Singapore
EPI_ISL_691258	2020-04-30	2020-12-10	Asia / Japan / Hokkaido
EPI_ISL_685058	2020-04-13	2020-12-10	Asia / Japan / Saitama
EPI_ISL_690958	2020-04-11	2020-12-10	Asia / Japan
EPI_ISL_672158	2020-03-18	2020-12-03	North America / USA / California / Santa Clara County
EPI_ISL_653258	2020-03-07	2020-11-23	North America / USA / Florida
EPI_ISL_653858	2020-06-28	2020-11-24	Asia / India / Delhi
EPI_ISL_693559	2020-06-20	2020-12-11	Europe / Portugal
EPI_ISL_685859	2020-04-18	2020-12-10	Asia / Japan / Okinawa
EPI_ISL_645063	2020-06-06	2020-11-18	Europe / Poland
EPI_ISL_645002	2020-04-22	2020-11-18	Europe / Poland
EPI_ISL_632237	2020-03-25	2020-11-11	North America / USA / New York / New York City
EPI_ISL_636237	2020-06-11	2020-11-13	North America / USA / California / San Diego
EPI_ISL_691539	2020-04-18	2020-12-10	Asia / Japan / Osaka
EPI_ISL_676739	2020-03-15	2020-12-04	North America / USA / New York / Dutchess County
EPI_ISL_694441	2020-06-08	2020-12-12	North America / USA / Arizona
EPI_ISL_649942	2020-03-21	2020-11-23	Europe / France / Auvergne-Rhone-Alpes / Saint-Etienne
EPI_ISL_684842	2020-04-13	2020-12-10	Asia / Japan / Yamagata
EPI_ISL_665143	2020-03-24	2020-11-30	Europe / United Kingdom / England
EPI_ISL_684244	2020-04-09	2020-12-10	Asia / Japan / Gunma
EPI_ISL_695145	2020-06-19	2020-12-12	North America / USA / Arizona
EPI_ISL_691059	2020-04-07	2020-12-10	Asia / Japan / Kanagawa
EPI_ISL_686845	2020-03-30	2020-12-10	Asia / Japan / Tochigi
EPI_ISL_635545	2020-06-25	2020-11-13	North America / Mexico / Baja California / Tijuana
EPI_ISL_660350	2020-04-29	2020-11-26	Europe / France / Auvergne-Rhone-Alpes / Saint-Etienne
EPI_ISL_648853	2020-06-24	2020-11-22	North America / USA / California / San Diego
EPI_ISL_676854	2020-04-14	2020-12-04	North America / USA / New York / Niagara County
EPI_ISL_636555	2020-04-21	2020-11-13	Europe / Netherlands / Noord-Brabant
EPI_ISL_695155	2020-06-21	2020-12-12	North America / USA / Arizona
EPI_ISL_676757	2020-03-21	2020-12-04	North America / USA / New York / Otsego County
EPI_ISL_686661	2020-06-30	2020-12-10	Asia / Japan / Chiba
EPI_ISL_644259	2020-04-10	2020-11-18	Europe / Ireland / Wicklow
EPI_ISL_654794	2020-03-22	2020-09-12	Africa / Nigeria
EPI_ISL_671269	2020-03-09	2020-12-02	Europe / Denmark / Midtjylland
EPI_ISL_641316	2020-05-26	2020-09-08	North America / USA / Washington / King County
EPI_ISL_648817	2020-05-31	2020-11-21	Asia / Singapore
EPI_ISL_660417	2020-05-25	2020-11-26	Europe / Sweden / Orebro
EPI_ISL_663217	2020-03-24	2020-11-30	Europe / France / Nouvelle-Aquitaine / Limoges
EPI_ISL_696018	2020-04-29	2020-12-12	North America / USA / Arizona
EPI_ISL_684818	2020-04-06	2020-12-10	Asia / Japan / Yamagata
EPI_ISL_666700	2020-04-06	2020-12-01	Europe / Ireland / Donegal
EPI_ISL_672168	2020-06-03	2020-12-03	North America / USA / California / Santa Clara County
EPI_ISL_672181	2020-06-05	2020-12-03	North America / USA / California / Santa Clara County
EPI_ISL_672143	2020-05-06	2020-12-03	North America / USA / California / Santa Clara County
EPI_ISL_672124	2020-04-06	2020-12-03	North America / USA / California / Santa Clara County
EPI_ISL_666702	2020-04-06	2020-12-01	Europe / Ireland / Donegal
EPI_ISL_695103	2020-06-18	2020-12-12	North America / USA / Arizona
EPI_ISL_695803	2020-04-27	2020-12-12	North America / USA / Arizona
EPI_ISL_678103	2020-04-06	2020-12-06	Asia / Saudi Arabia / Makkah
EPI_ISL_666606	2020-04-06	2020-11-30	Europe / Norway / Viken
EPI_ISL_681907	2020-04-07	2020-12-08	Europe / Ireland / Meath
EPI_ISL_685107	2020-04-16	2020-12-10	Asia / Japan / Saitama
EPI_ISL_694207	2020-04-24	2020-12-12	North America / USA / Arizona
EPI_ISL_691807	2020-06-17	2020-12-10	Asia / Japan / Tokyo
EPI_ISL_644308	2020-05-12	2020-11-18	Europe / Ireland / Dublin
EPI_ISL_690808	2020-06-14	2020-12-10	Asia / Japan / Tokyo
EPI_ISL_672360	2020-06-03	2020-12-03	North America / USA / California / Orange County
EPI_ISL_635309	2020-05-07	2020-11-13	North America / USA / California / Imperial
EPI_ISL_671260	2020-06-15	2020-12-02	Europe / Denmark / Nordjylland
EPI_ISL_685760	2020-04-13	2020-12-10	Asia / Japan / Nagano
EPI_ISL_695110	2020-06-17	2020-12-12	North America / USA / Arizona
EPI_ISL_632960	2020-03-27	2020-11-12	North America / USA / New York / New York City
EPI_ISL_644310	2020-03-27	2020-11-18	Europe / Ireland / Dublin
EPI_ISL_672310	2020-05-11	2020-12-03	North America / USA / California / Alameda County
EPI_ISL_681261	2020-03-04	2020-12-07	Europe / France / Auvergne-Rhone-Alpes / Lyon
EPI_ISL_685113	2020-04-16	2020-12-10	Asia / Japan / Saitama
EPI_ISL_691114	2020-04-07	2020-12-10	Asia / Japan / Toyama
EPI_ISL_634914	2020-04-30	2020-11-12	North America / USA / Utah
EPI_ISL_641314	2020-04-20	2020-09-08	North America / USA / Washington / King County
EPI_ISL_678314	2020-04-04	2020-12-07	Oceania / Australia / New South Wales / Sydney
EPI_ISL_644261	2020-04-16	2020-11-18	Europe / Ireland / Dublin
EPI_ISL_691020	2020-03-25	2020-12-10	Asia / Japan / Kanagawa
EPI_ISL_691220	2020-04-28	2020-12-10	Asia / Japan / Toyama
EPI_ISL_691820	2020-06-22	2020-12-10	Asia / Japan / Tokyo
EPI_ISL_691920	2020-04-10	2020-12-10	Asia / Japan / Fukuoka
EPI_ISL_692961	2020-04-15	2020-12-10	North America / USA / Massachusetts
EPI_ISL_685761	2020-04-14	2020-12-10	Asia / Japan / Nagano
EPI_ISL_691093	2020-04-18	2020-12-10	Asia / Japan / Kanagawa
EPI_ISL_692000	2020-04-18	2020-12-10	Asia / Japan / Fukuoka
EPI_ISL_648620	2020-04-22	2020-11-21	Asia / Singapore
EPI_ISL_648720	2020-06-28	2020-11-21	Asia / Singapore
EPI_ISL_636116	2020-06-12	2020-11-13	North America / Mexico / Sonora / San Luis Rio Colorado
EPI_ISL_635222	2020-03-11	2020-11-13	Europe / Slovenia
EPI_ISL_693261	2020-03-25	2020-12-11	Oceania / Australia / Queensland
EPI_ISL_663261	2020-03-30	2020-11-30	Europe / France / Pays de la Loire / Nantes
EPI_ISL_676761	2020-03-25	2020-12-04	North America / USA / New York / Herkimer County
EPI_ISL_653861	2020-06-17	2020-11-24	Asia / India / Haryana / Faridabad
EPI_ISL_685824	2020-04-12	2020-12-10	Asia / Japan / Okinawa
EPI_ISL_635225	2020-03-11	2020-11-13	Europe / Slovenia
EPI_ISL_684725	2020-04-26	2020-12-10	Asia / Japan / Fukuoka
EPI_ISL_685625	2020-04-18	2020-12-10	Asia / Japan / Saitama
EPI_ISL_691225	2020-04-27	2020-12-10	Asia / Japan / Toyama
EPI_ISL_691874	2020-04-07	2020-12-10	Asia / Japan / Fukuoka
EPI_ISL_691168	2020-04-19	2020-12-10	Asia / Japan / Toyama
EPI_ISL_690702	2020-06-10	2020-12-10	Asia / Japan / Hokkaido
EPI_ISL_676861	2020-04-16	2020-12-04	North America / USA / New York / Tioga County
EPI_ISL_686065	2020-04-12	2020-12-10	Asia / Japan / Ehime
EPI_ISL_685089	2020-04-14	2020-12-10	Asia / Japan / Saitama
EPI_ISL_691461	2020-04-13	2020-12-10	Asia / Japan / Ishikawa
EPI_ISL_684527	2020-04-13	2020-12-10	Asia / Japan / Saitama
EPI_ISL_686027	2020-04-03	2020-12-10	Asia / Japan / Okayama
EPI_ISL_639928	2020-05-05	2020-11-17	Europe / Russia / Omsk / Omsk
EPI_ISL_684862	2020-04-07	2020-12-10	Asia / Japan / Niigata
EPI_ISL_691430	2020-04-09	2020-12-10	Asia / Japan / Ishikawa
EPI_ISL_672262	2020-05-11	2020-12-03	North America / USA / California / Santa Clara County
EPI_ISL_676931	2020-05-13	2020-12-04	North America / USA / New York / Monroe County
EPI_ISL_685131	2020-04-06	2020-12-10	Asia / Japan / Saitama
EPI_ISL_691162	2020-04-17	2020-12-10	Asia / Japan / Toyama
EPI_ISL_636231	2020-06-15	2020-11-13	North America / USA / California / San Diego
EPI_ISL_648631	2020-04-23	2020-11-21	Asia / Singapore
EPI_ISL_660331	2020-03-25	2020-11-26	Europe / France / Auvergne-Rhone-Alpes / Saint-Etienne
EPI_ISL_663262	2020-03-30	2020-11-30	Europe / France / Pays de la Loire / Nantes
EPI_ISL_693732	2020-05-27	2020-12-11	North America / USA / Delaware / Kent County
EPI_ISL_632132	2020-03-21	2020-11-11	North America / USA / New York / New York City
EPI_ISL_634820	2020-03-09	2020-11-12	Europe / France / Auvergne-Rhone-Alpes / Grenoble
EPI_ISL_694333	2020-05-20	2020-12-12	North America / USA / Arizona
EPI_ISL_685633	2020-04-21	2020-12-10	Asia / Japan / Saitama
EPI_ISL_634833	2020-03-28	2020-11-12	Europe / France / Auvergne-Rhone-Alpes / Grenoble
EPI_ISL_663233	2020-03-09	2020-11-30	Europe / France / Nouvelle-Aquitaine / Poitiers
EPI_ISL_684333	2020-04-17	2020-12-10	Asia / Japan / Gunma
EPI_ISL_694933	2020-06-17	2020-12-12	North America / USA / Arizona
EPI_ISL_635334	2020-06-01	2020-11-13	North America / USA / California / San Diego
EPI_ISL_684734	2020-04-22	2020-12-10	Asia / Japan / Tokyo
EPI_ISL_684534	2020-04-02	2020-12-10	Asia / Japan / Oita
EPI_ISL_685834	2020-04-14	2020-12-10	Asia / Japan / Okinawa
EPI_ISL_684120	2020-03-07	2020-12-10	Asia / Japan / Hokkaido
EPI_ISL_684220	2020-04-08	2020-12-10	Asia / Japan / Gunma
EPI_ISL_684520	2020-03-31	2020-12-10	Asia / Japan / Tokyo
EPI_ISL_685320	2020-04-20	2020-12-10	Asia / Japan / Hokkaido
EPI_ISL_640235	2020-04-14	2020-11-17	Europe / Germany / Baden-Wurttemberg / Tuttlingen
EPI_ISL_684435	2020-03-28	2020-12-10	Asia / Japan / Fukuoka
EPI_ISL_685835	2020-04-14	2020-12-10	Asia / Japan / Okinawa
EPI_ISL_666714	2020-05-11	2020-12-01	Europe / France / Nouvelle-Aquitaine / Limoges
EPI_ISL_666716	2020-05-05	2020-12-01	Europe / France / Nouvelle-Aquitaine / Limoges
EPI_ISL_666708	2020-04-02	2020-12-01	Europe / Ireland / Donegal
EPI_ISL_666697	2020-04-06	2020-12-01	Europe / Ireland / Donegal
EPI_ISL_666696	2020-04-06	2020-12-01	Europe / Ireland / Donegal
EPI_ISL_666699	2020-04-05	2020-12-01	Europe / Ireland / Donegal
EPI_ISL_666679	2020-04-21	2020-12-01	Europe / France / Auvergne-Rhone-Alpes / Saint-Julien-en-Genevois
EPI_ISL_666681	2020-05-04	2020-12-01	Europe / France / Auvergne-Rhone-Alpes / Saint-Julien-en-Genevois
EPI_ISL_666685	2020-03-16	2020-12-01	Europe / France / Auvergne-Rhone-Alpes / Chambery
EPI_ISL_666668	2020-04-03	2020-12-01	Europe / France / Auvergne-Rhone-Alpes / Saint-Julien-en-Genevois
EPI_ISL_666657	2020-03-23	2020-12-01	Europe / France / Auvergne-Rhone-Alpes / Saint-Julien-en-Genevois
EPI_ISL_666665	2020-04-01	2020-12-01	Europe / France / Auvergne-Rhone-Alpes / Saint-Julien-en-Genevois
EPI_ISL_666656	2020-03-22	2020-12-01	Europe / France / Auvergne-Rhone-Alpes / Saint-Julien-en-Genevois
EPI_ISL_666654	2020-03-16	2020-12-01	Europe / France / Auvergne-Rhone-Alpes / Saint-Julien-en-Genevois
EPI_ISL_666701	2020-04-05	2020-12-01	Europe / Ireland / Donegal
EPI_ISL_648638	2020-04-24	2020-11-21	Asia / Singapore
EPI_ISL_682016	2020-06-28	2020-12-08	North America / USA / Pennsylvania / Allegheny County / Pittsburgh
EPI_ISL_684716	2020-03-30	2020-12-10	Asia / Japan / Nagasaki
EPI_ISL_635316	2020-05-15	2020-11-13	North America / USA / California / San Diego
EPI_ISL_653139	2020-04-18	2020-11-23	North America / USA / Florida
EPI_ISL_690840	2020-04-16	2020-12-10	Asia / Japan / Osaka
EPI_ISL_692040	2020-04-28	2020-12-10	Asia / Japan / Fukuoka
EPI_ISL_635240	2020-03-14	2020-11-13	Europe / Slovenia
EPI_ISL_653140	2020-04-19	2020-11-23	North America / USA / Florida
EPI_ISL_693540	2020-06-26	2020-12-11	Europe / Portugal
EPI_ISL_684216	2020-04-06	2020-12-10	Asia / Japan / Wakayama
EPI_ISL_684416	2020-04-04	2020-12-10	Asia / Japan / Fukuoka
EPI_ISL_693741	2020-06-04	2020-12-11	North America / USA / Delaware / Kent County
EPI_ISL_645042	2020-04-07	2020-11-18	Europe / Poland
EPI_ISL_640242	2020-04-07	2020-11-17	Europe / Germany / Baden-Wurttemberg / Tuttlingen
EPI_ISL_644176	2020-03-24	2020-11-18	North America / USA / Texas / Cameron
EPI_ISL_660343	2020-04-15	2020-11-26	Europe / France / Auvergne-Rhone-Alpes / Saint-Etienne
EPI_ISL_635244	2020-03-15	2020-11-13	Europe / Slovenia
EPI_ISL_636544	2020-04-15	2020-11-13	Europe / Netherlands / Limburg
EPI_ISL_685145	2020-04-14	2020-12-10	Asia / Japan / Tokyo
EPI_ISL_632847	2020-03-15	2020-11-11	North America / USA / Idaho
EPI_ISL_653147	2020-04-16	2020-11-23	North America / USA / Florida
EPI_ISL_684749	2020-04-16	2020-12-10	Asia / Japan / Hyogo
EPI_ISL_632850	2020-03-15	2020-11-11	North America / USA / Idaho
EPI_ISL_691050	2020-04-06	2020-12-10	Asia / Japan / Kanagawa
EPI_ISL_694550	2020-05-18	2020-12-12	North America / USA / Arizona
EPI_ISL_672151	2020-04-23	2020-12-03	North America / USA / California / Santa Clara County
EPI_ISL_648651	2020-04-26	2020-11-21	Asia / Singapore
EPI_ISL_648751	2020-05-05	2020-11-21	Asia / Singapore
EPI_ISL_684552	2020-04-16	2020-12-10	Asia / Japan / Oita
EPI_ISL_692952	2020-04-23	2020-12-10	North America / USA / Massachusetts
EPI_ISL_648753	2020-05-05	2020-11-21	Asia / Singapore
EPI_ISL_694450	2020-06-05	2020-12-12	North America / USA / Arizona
EPI_ISL_694491	2020-06-02	2020-12-12	North America / USA / Arizona
EPI_ISL_694627	2020-06-16	2020-12-12	North America / USA / Arizona
EPI_ISL_694622	2020-06-16	2020-12-12	North America / USA / Arizona
EPI_ISL_684753	2020-04-17	2020-12-10	Asia / Japan / Hyogo
EPI_ISL_694649	2020-06-15	2020-12-12	North America / USA / Arizona
EPI_ISL_695889	2020-04-29	2020-12-12	North America / USA / Arizona
EPI_ISL_695802	2020-04-27	2020-12-12	North America / USA / Arizona
EPI_ISL_695822	2020-04-27	2020-12-12	North America / USA / Arizona
EPI_ISL_695854	2020-04-27	2020-12-12	North America / USA / Arizona
EPI_ISL_695756	2020-04-27	2020-12-12	North America / USA / Arizona
EPI_ISL_695788	2020-04-27	2020-12-12	North America / USA / Arizona
EPI_ISL_695797	2020-04-27	2020-12-12	North America / USA / Arizona
EPI_ISL_695362	2020-06-29	2020-12-12	North America / USA / Arizona
EPI_ISL_695114	2020-06-18	2020-12-12	North America / USA / Arizona
EPI_ISL_695133	2020-06-18	2020-12-12	North America / USA / Arizona
EPI_ISL_694974	2020-06-25	2020-12-12	North America / USA / Arizona
EPI_ISL_695039	2020-06-29	2020-12-12	North America / USA / Arizona
EPI_ISL_694984	2020-06-25	2020-12-12	North America / USA / Arizona
EPI_ISL_694994	2020-06-25	2020-12-12	North America / USA / Arizona
EPI_ISL_694995	2020-06-25	2020-12-12	North America / USA / Arizona
EPI_ISL_694917	2020-06-16	2020-12-12	North America / USA / Arizona
EPI_ISL_694923	2020-06-16	2020-12-12	North America / USA / Arizona
EPI_ISL_694845	2020-06-22	2020-12-12	North America / USA / Arizona
EPI_ISL_694786	2020-06-09	2020-12-12	North America / USA / Arizona
EPI_ISL_694764	2020-06-09	2020-12-12	North America / USA / Arizona
EPI_ISL_694897	2020-06-14	2020-12-12	North America / USA / Arizona
EPI_ISL_694480	2020-06-02	2020-12-12	North America / USA / Arizona
EPI_ISL_694666	2020-06-15	2020-12-12	North America / USA / Arizona
EPI_ISL_694679	2020-06-15	2020-12-12	North America / USA / Arizona
EPI_ISL_694690	2020-06-17	2020-12-12	North America / USA / Arizona
EPI_ISL_694531	2020-05-16	2020-12-12	North America / USA / Arizona
EPI_ISL_694298	2020-04-29	2020-12-12	North America / USA / Arizona
EPI_ISL_694284	2020-04-27	2020-12-12	North America / USA / Arizona
EPI_ISL_694307	2020-04-30	2020-12-12	North America / USA / Arizona
EPI_ISL_694354	2020-05-26	2020-12-12	North America / USA / Arizona
EPI_ISL_694090	2020-04-09	2020-12-12	North America / USA / Arizona
EPI_ISL_694030	2020-05-27	2020-12-11	North America / USA / Arizona
EPI_ISL_694049	2020-03-17	2020-12-12	North America / USA / Arizona
EPI_ISL_693389	2020-03-03	2020-12-11	Europe / France / Provence-Alpes-Cote d’Azur / Nice
EPI_ISL_693267	2020-03-24	2020-12-11	Oceania / Australia / Queensland
EPI_ISL_693362	2020-03-15	2020-12-11	Asia / Thailand / Bangkok
EPI_ISL_693380	2020-03-16	2020-12-11	Asia / Thailand / Bangkok
EPI_ISL_693257	2020-03-23	2020-12-11	Oceania / Australia / Queensland
EPI_ISL_693259	2020-03-23	2020-12-11	Oceania / Australia / Queensland
EPI_ISL_693167	2020-05-22	2020-12-10	North America / USA / Massachusetts
EPI_ISL_693198	2020-05-04	2020-12-10	South America / Brazil / Sao Paulo / Sao Paulo
EPI_ISL_692976	2020-05-16	2020-12-10	North America / USA / Massachusetts
EPI_ISL_692996	2020-05-12	2020-12-10	North America / USA / Massachusetts
EPI_ISL_692962	2020-04-15	2020-12-10	North America / USA / Massachusetts
EPI_ISL_691405	2020-04-05	2020-12-10	Asia / Japan / Ishikawa
EPI_ISL_691810	2020-06-17	2020-12-10	Asia / Japan / Tokyo
EPI_ISL_691429	2020-04-09	2020-12-10	Asia / Japan / Ishikawa
EPI_ISL_691428	2020-04-08	2020-12-10	Asia / Japan / Ishikawa
EPI_ISL_691462	2020-04-14	2020-12-10	Asia / Japan / Ishikawa
EPI_ISL_691463	2020-04-14	2020-12-10	Asia / Japan / Ishikawa
EPI_ISL_691488	2020-04-17	2020-12-10	Asia / Japan / Ishikawa
EPI_ISL_691492	2020-04-18	2020-12-10	Asia / Japan / Ishikawa
EPI_ISL_691256	2020-06-27	2020-12-10	Asia / Japan / Miyagi
EPI_ISL_691377	2020-06-30	2020-12-10	Asia / Japan / Saitama
EPI_ISL_691179	2020-04-20	2020-12-10	Asia / Japan / Toyama
EPI_ISL_691187	2020-04-20	2020-12-10	Asia / Japan / Toyama
EPI_ISL_691181	2020-04-19	2020-12-10	Asia / Japan / Toyama
EPI_ISL_690915	2020-04-10	2020-12-10	Asia / Japan
EPI_ISL_690735	2020-04-24	2020-12-10	Asia / Japan
EPI_ISL_690886	2020-04-04	2020-12-10	Asia / Japan
EPI_ISL_690786	2020-04-08	2020-12-10	Asia / Japan / Tokyo
EPI_ISL_690787	2020-04-13	2020-12-10	Asia / Japan / Tokyo
EPI_ISL_690784	2020-04-07	2020-12-10	Asia / Japan / Tokyo
EPI_ISL_690697	2020-06-09	2020-12-10	Asia / Japan / Hokkaido
EPI_ISL_690681	2020-05-17	2020-12-10	Asia / Japan / Saitama
EPI_ISL_690677	2020-05-12	2020-12-10	Asia / Japan / Saitama
EPI_ISL_690676	2020-05-12	2020-12-10	Asia / Japan / Saitama
EPI_ISL_690679	2020-05-12	2020-12-10	Asia / Japan / Saitama
EPI_ISL_690683	2020-05-18	2020-12-10	Asia / Japan / Saitama
EPI_ISL_690686	2020-04-28	2020-12-10	Asia / Japan / Fukuoka
EPI_ISL_690691	2020-06-02	2020-12-10	Asia / Japan / Hokkaido
EPI_ISL_690698	2020-06-10	2020-12-10	Asia / Japan / Hokkaido
EPI_ISL_690638	2020-06-15	2020-12-10	Asia / Japan / Tokyo
EPI_ISL_690631	2020-04-24	2020-12-10	Asia / Japan / Saitama
EPI_ISL_690644	2020-04-23	2020-12-10	Asia / Japan / Saitama
EPI_ISL_690642	2020-04-23	2020-12-10	Asia / Japan / Saitama
EPI_ISL_687591	2020-06-26	2020-12-10	Asia / Japan / Hokkaido
EPI_ISL_691153	2020-04-16	2020-12-10	Asia / Japan / Toyama
EPI_ISL_687054	2020-05-04	2020-12-10	Asia / Japan / Kanagawa
EPI_ISL_686855	2020-04-08	2020-12-10	Asia / Japan / Tochigi
