Accession ID	Collection date	Submission date	Location
EPI_ISL_2870180	2020-06-19	2021-07-09	Europe / Germany / North Rhine-Westphalia / Guetersloh
EPI_ISL_2534580	2020-03-24	2021-06-15	Oceania / Australia / New South Wales / Sydney
EPI_ISL_2870680	2020-06-16	2021-07-09	Europe / Germany / North Rhine-Westphalia / Guetersloh
EPI_ISL_2835480	2020-06-08	2021-07-07	North America / Mexico / Baja California / Mexicali
EPI_ISL_2896980	2020-04-01	2021-06-09	North America / USA / Wisconsin / Milwaukee
EPI_ISL_2643945	2020-03-30	2021-06-22	Europe / Slovenia
EPI_ISL_3066366	2020-04-10	2021-07-24	Asia / Hong Kong
EPI_ISL_2596231	2020-04-07	2021-06-17	Europe / France / Provence-Alpes-Cote d’Azur / Marseille
EPI_ISL_2596237	2020-04-07	2021-06-17	Europe / France / Provence-Alpes-Cote d’Azur / Marseille
EPI_ISL_2408180	2020-03-30	2021-06-04	Europe / Sweden / Dalarna
EPI_ISL_2135980	2020-03-17	2021-05-17	North America / USA / Arizona / Coconino
EPI_ISL_4070780	2020-04-03	2021-09-10	Europe / Sweden / Stockholm
EPI_ISL_2596615	2020-03-28	2021-06-17	Europe / France / Provence-Alpes-Cote d’Azur / Marseille
EPI_ISL_2712680	2020-04-14	2021-06-28	North America / Mexico / Baja California / Tijuana
EPI_ISL_3276880	2020-06-05	2021-08-08	Asia / India / Delhi / New Delhi
EPI_ISL_3065991	2020-03-21	2021-07-24	Asia / Hong Kong
EPI_ISL_3065998	2020-03-16	2021-07-24	Asia / Hong Kong
EPI_ISL_3066034	2020-04-24	2021-07-24	Asia / Hong Kong
EPI_ISL_3015880	2020-04-05	2021-07-20	Europe / Sweden / Stockholm
EPI_ISL_2135981	2020-03-12	2021-05-17	North America / USA / Arizona / Maricopa
EPI_ISL_2970881	2020-04-24	2021-07-16	North America / Canada / Quebec
EPI_ISL_3322824	2020-05-04	2021-08-10	North America / USA / Pennsylvania / Allegheny County / Pittsburgh
EPI_ISL_4219981	2020-06-12	2021-09-15	North America / Mexico / Mexico City
EPI_ISL_2562981	2020-03-26	2021-06-16	North America / Canada / Saskatchewan
EPI_ISL_2712681	2020-04-14	2021-06-28	North America / Mexico / Baja California / Tijuana
EPI_ISL_3322852	2020-05-08	2021-08-10	North America / USA / Pennsylvania / Allegheny County / Pittsburgh
EPI_ISL_4219881	2020-05-24	2021-09-15	North America / Mexico / Mexico City
EPI_ISL_3320799	2020-03-22	2021-08-10	Europe / Norway / Troms og Finnmark
EPI_ISL_2877381	2020-03-25	2021-07-09	Europe / France / Ile-de-France / Longjumeau
EPI_ISL_2596581	2020-03-27	2021-06-17	Europe / France / Provence-Alpes-Cote d’Azur / Marseille
EPI_ISL_2835481	2020-06-17	2021-07-07	North America / Mexico / Baja California / Mexicali
EPI_ISL_2835381	2020-05-17	2021-07-07	North America / Mexico / Baja California / Mexicali
EPI_ISL_3320800	2020-03-22	2021-08-10	Europe / Norway / Troms og Finnmark
EPI_ISL_2898681	2020-04-01	2021-07-12	Europe / Sweden / Stockholm
EPI_ISL_2249481	2020-04-13	2021-05-25	North America / USA / Arizona / Maricopa
EPI_ISL_4418281	2020-05-27	2021-09-22	Asia / Japan / Tokyo
EPI_ISL_3275381	2020-05-19	2021-08-08	Asia / Maldives
EPI_ISL_2691845	2020-05-09	2021-06-26	North America / USA / Maryland
EPI_ISL_3088345	2020-06-05	2021-07-26	North America / USA / North Carolina
EPI_ISL_3133371	2020-04-27	2021-07-29	North America / USA / Oregon / Multnomah County
EPI_ISL_2604081	2020-05-10	2021-06-18	North America / USA / Maryland
EPI_ISL_3506981	2020-04-23	2021-08-19	South America / Brazil / Bahia
EPI_ISL_2659781	2020-03-24	2021-06-24	Europe / France / Provence-Alpes-Cote d’Azur / Marseille
EPI_ISL_3098481	2020-05-27	2021-07-27	North America / USA / Maryland
EPI_ISL_2716381	2020-05-14	2021-06-29	North America / USA / Arizona / Navajo
EPI_ISL_2596510	2020-03-24	2021-06-17	Europe / France / Provence-Alpes-Cote d’Azur / Marseille
EPI_ISL_2596522	2020-03-24	2021-06-17	Europe / France / Provence-Alpes-Cote d’Azur / Marseille
EPI_ISL_2643981	2020-04-07	2021-06-22	Europe / Slovenia
EPI_ISL_4025981	2020-03-19	2021-09-08	North America / USA / Illinois / Chicago
EPI_ISL_3568382	2020-03-25	2021-08-23	Oceania / Australia / New South Wales / Sydney
EPI_ISL_2885082	2020-04-05	2021-07-09	North America / USA / Maryland
EPI_ISL_4418282	2020-05-28	2021-09-22	Asia / Japan / Tokyo
EPI_ISL_3946482	2020-04-16	2021-09-05	Europe / Sweden / Stockholm
EPI_ISL_4219882	2020-05-26	2021-09-15	North America / Mexico / Mexico City
EPI_ISL_3276882	2020-06-05	2021-08-08	Asia / India / Delhi / New Delhi
EPI_ISL_5051482	2020-03-14	2021-10-11	Asia / Philippines / National Capital Region
EPI_ISL_2691882	2020-05-10	2021-06-26	North America / USA / Maryland
EPI_ISL_2896282	2020-03-21	2021-06-09	North America / USA / Michigan
EPI_ISL_2898682	2020-04-01	2021-07-12	Europe / Sweden / Stockholm
EPI_ISL_2835482	2020-06-19	2021-07-07	North America / Mexico / Baja California / Mexicali
EPI_ISL_2870582	2020-06-16	2021-07-09	Europe / Germany / North Rhine-Westphalia / Guetersloh
EPI_ISL_2229882	2020-06-10	2021-05-23	North America / USA / New Jersey
EPI_ISL_3332973	2020-05-27	2021-08-11	North America / Guatemala / Guatemala / Mixco
EPI_ISL_3332944	2020-06-11	2021-08-11	North America / Guatemala / Guatemala / San Jose Pinula
EPI_ISL_4025982	2020-03-21	2021-09-08	North America / USA / Illinois / Chicago
EPI_ISL_2643782	2020-03-11	2021-06-22	Europe / Slovenia
EPI_ISL_2659782	2020-03-24	2021-06-24	Europe / France / Provence-Alpes-Cote d’Azur / Marseille
EPI_ISL_3333176	2020-06-09	2021-08-11	North America / Guatemala / San Marcos / San Lorenzo
EPI_ISL_2549682	2020-03-29	2021-06-16	North America / USA / Colorado
EPI_ISL_2773914	2020-05-24	2021-07-01	North America / USA / New York
EPI_ISL_4402082	2020-03-26	2021-09-22	Europe / Italy / Calabria
EPI_ISL_2737782	2020-03-30	2021-06-30	Europe / United Kingdom / England
EPI_ISL_2604066	2020-05-07	2021-06-18	North America / USA / New York
EPI_ISL_3164382	2020-03-24	2021-07-24	North America / USA / North Carolina
EPI_ISL_3568082	2020-03-16	2021-08-23	Oceania / Australia / New South Wales / Sydney
EPI_ISL_2870282	2020-06-19	2021-07-09	Europe / Germany / North Rhine-Westphalia / Guetersloh
EPI_ISL_2708982	2020-03-21	2021-06-28	Europe / Netherlands / Noord-Brabant
EPI_ISL_2426082	2020-03-30	2021-06-05	Europe / Norway / Viken
EPI_ISL_2596860	2020-04-06	2021-06-17	Europe / France / Provence-Alpes-Cote d’Azur / Marseille
EPI_ISL_3725983	2020-03-17	2021-08-27	North America / USA / Tennessee
EPI_ISL_2870183	2020-06-19	2021-07-09	Europe / Germany / North Rhine-Westphalia / Guetersloh
EPI_ISL_3276883	2020-06-05	2021-08-08	Asia / India / Delhi / New Delhi
EPI_ISL_2565183	2020-05-04	2021-06-16	North America / Canada / Saskatchewan
EPI_ISL_3716460	2020-06-09	2021-08-26	Africa / Madagascar / Antananarivo / Analamanga / Ambohidratrimo
EPI_ISL_3716375	2020-03-25	2021-08-26	Africa / Madagascar / Antananarivo / Analamanga / Antananarivo-Atsimondrano
EPI_ISL_2565083	2020-03-15	2021-06-16	North America / Canada / Saskatchewan
EPI_ISL_2843683	2020-04-02	2021-07-08	Europe / France / Provence-Alpes-Cote d’Azur / Marseille
EPI_ISL_3568083	2020-03-16	2021-08-23	Oceania / Australia / New South Wales / Sydney
EPI_ISL_2835383	2020-05-18	2021-07-07	North America / Mexico / Baja California / Mexicali
EPI_ISL_2870983	2020-06-16	2021-07-09	Europe / Germany / North Rhine-Westphalia / Guetersloh
EPI_ISL_2433283	2020-02-02	2021-06-06	Asia / China / Zhejiang / Yiwu
EPI_ISL_2712683	2020-04-15	2021-06-28	North America / Mexico / Baja California / Mexicali
EPI_ISL_3946483	2020-04-16	2021-09-05	Europe / Sweden / Stockholm
EPI_ISL_2333183	2020-03-06	2021-05-29	Europe / Norway / Viken
EPI_ISL_2877383	2020-03-25	2021-07-09	Europe / France / Ile-de-France / Longjumeau
EPI_ISL_3164383	2020-04-08	2021-07-24	North America / USA / North Carolina
EPI_ISL_2604083	2020-05-12	2021-06-18	North America / USA / Maryland
EPI_ISL_2791083	2020-06-10	2021-07-02	North America / USA / Washington
EPI_ISL_2596356	2020-04-24	2021-06-17	Europe / France / Provence-Alpes-Cote d’Azur / Marseille
EPI_ISL_2549584	2020-03-09	2021-06-16	North America / USA / Colorado
EPI_ISL_2544284	2020-05-07	2021-06-15	North America / USA / Ohio
EPI_ISL_2502784	2020-04-21	2021-06-13	North America / USA / Washington
EPI_ISL_4219884	2020-06-10	2021-09-15	North America / Mexico / Mexico City
EPI_ISL_2604084	2020-05-13	2021-06-18	North America / USA / Maryland
EPI_ISL_2779484	2020-06-30	2021-07-02	Africa / Kenya / Nairobi
EPI_ISL_4219913	2020-06-04	2021-09-15	North America / Mexico / Mexico City
EPI_ISL_4025984	2020-03-27	2021-09-08	North America / USA / Illinois / Chicago
EPI_ISL_2333184	2020-03-10	2021-05-29	Europe / Norway / Vestland
EPI_ISL_2871084	2020-06-16	2021-07-09	Europe / Germany / North Rhine-Westphalia / Guetersloh
EPI_ISL_2307084	2020-05-17	2021-05-27	North America / USA / Ohio
EPI_ISL_2716384	2020-05-13	2021-06-29	North America / USA / Arizona / Navajo
EPI_ISL_2603984	2020-04-15	2021-06-18	North America / USA / New York
EPI_ISL_4820284	2020-03-19	2021-10-04	Oceania / Fiji
EPI_ISL_2712684	2020-04-15	2021-06-28	North America / Mexico / Baja California / Tijuana
EPI_ISL_4254484	2020-03-26	2021-09-17	Oceania / Australia / New South Wales / Sydney
EPI_ISL_2708984	2020-03-25	2021-06-28	Europe / Netherlands / Noord-Holland
EPI_ISL_4219984	2020-06-12	2021-09-15	North America / Mexico / Mexico City
EPI_ISL_3506984	2020-04-20	2021-08-19	South America / Brazil / Bahia
EPI_ISL_3946484	2020-04-15	2021-09-05	Europe / Sweden / Stockholm
EPI_ISL_3138693	2020-05-10	2021-07-30	Europe / Belgium / Brussel
EPI_ISL_2877484	2020-04-08	2021-07-09	Europe / France / Hauts-de-France / Compiegne
EPI_ISL_4037184	2020-04-22	2021-09-09	Europe / Germany / Baden-Wurttemberg / Tuebingen
EPI_ISL_2643784	2020-03-11	2021-06-22	Europe / Slovenia
EPI_ISL_5051469	2020-03-14	2021-10-11	Asia / Philippines / Western Visayas
EPI_ISL_5051490	2020-03-11	2021-10-11	Asia / Philippines / Central Visayas
EPI_ISL_3568084	2020-03-18	2021-08-23	Oceania / Australia / New South Wales / Sydney
EPI_ISL_3946384	2020-04-17	2021-09-05	Europe / Sweden / Stockholm
EPI_ISL_2896284	2020-03-21	2021-06-09	North America / USA / Michigan
EPI_ISL_2643785	2020-03-11	2021-06-22	Europe / Slovenia
EPI_ISL_2549585	2020-03-09	2021-06-16	North America / USA / Colorado
EPI_ISL_5053984	2020-03-29	2021-10-12	Europe / Italy / Veneto / Verona
EPI_ISL_5053975	2020-03-26	2021-10-12	Europe / Italy / Veneto / Verona
EPI_ISL_5053970	2020-03-27	2021-10-12	Europe / Italy / Veneto / Verona
EPI_ISL_5053971	2020-03-27	2021-10-12	Europe / Italy / Veneto / Verona
EPI_ISL_5053972	2020-03-26	2021-10-12	Europe / Italy / Veneto / Verona
EPI_ISL_5053974	2020-03-26	2021-10-12	Europe / Italy / Veneto / Verona
EPI_ISL_5053986	2020-03-27	2021-10-12	Europe / Italy / Veneto / Verona
EPI_ISL_2976285	2020-04-20	2021-07-16	North America / USA / Idaho
EPI_ISL_2598085	2020-03-24	2021-06-17	North America / USA / Ohio
EPI_ISL_2604085	2020-05-14	2021-06-18	North America / USA / Maryland
EPI_ISL_5054172	2020-06-25	2021-10-12	Africa / Senegal / Thies
EPI_ISL_2464385	2020-06-30	2021-06-09	North America / USA / Ohio
EPI_ISL_3725985	2020-03-25	2021-08-27	North America / USA / Tennessee / Davidson County
EPI_ISL_2549685	2020-03-28	2021-06-16	North America / USA / Colorado
EPI_ISL_2404885	2020-06-25	2021-06-04	Europe / Spain / Navarra / Pamplona
EPI_ISL_2319985	2020-05-20	2021-05-28	North America / USA / Ohio
EPI_ISL_3730965	2020-04-06	2021-08-27	Europe / Italy / Trentino-Alto Adige / Autonomous Province of Trento
EPI_ISL_3731003	2020-04-13	2021-08-27	Europe / Italy / Trentino-Alto Adige / Autonomous Province of Trento
EPI_ISL_2562947	2020-04-26	2021-06-16	North America / Canada / Saskatchewan
EPI_ISL_2643847	2020-03-16	2021-06-22	Europe / Slovenia
EPI_ISL_2803647	2020-03-23	2021-07-04	Africa / Zambia / Lusaka / Lusaka
EPI_ISL_2883747	2020-06-16	2021-07-09	North America / Canada / Saskatchewan
EPI_ISL_2871747	2020-06-21	2021-07-09	Europe / Germany / North Rhine-Westphalia / Guetersloh
EPI_ISL_5061953	2020-03-24	2021-10-12	Europe / France / Normandie
EPI_ISL_3506985	2020-04-22	2021-08-19	South America / Brazil / Bahia
EPI_ISL_2869985	2020-06-18	2021-07-09	Europe / Germany / North Rhine-Westphalia / Guetersloh
EPI_ISL_2835285	2020-04-17	2021-07-07	North America / Mexico / Baja California / Tijuana
EPI_ISL_2870785	2020-06-18	2021-07-09	Europe / Germany / North Rhine-Westphalia / Guetersloh
EPI_ISL_2544285	2020-05-07	2021-06-15	North America / USA / Ohio
EPI_ISL_2871085	2020-06-16	2021-07-09	Europe / Germany / North Rhine-Westphalia / Guetersloh
EPI_ISL_2596885	2020-04-08	2021-06-17	Europe / France / Provence-Alpes-Cote d’Azur / Marseille
EPI_ISL_3946485	2020-04-15	2021-09-05	Europe / Sweden / Stockholm
EPI_ISL_5053985	2020-03-27	2021-10-12	Europe / Italy / Veneto / Verona
EPI_ISL_2871385	2020-06-19	2021-07-09	Europe / Germany / North Rhine-Westphalia / Guetersloh
EPI_ISL_2659885	2020-05-01	2021-06-24	Europe / France / Provence-Alpes-Cote d’Azur / Marseille
EPI_ISL_3946386	2020-03-17	2021-09-05	Europe / Sweden / Stockholm
EPI_ISL_3568186	2020-03-27	2021-08-23	Oceania / Australia / New South Wales / Sydney
EPI_ISL_4820286	2020-04-01	2021-10-04	Oceania / Fiji
EPI_ISL_5074883	2020-06-14	2021-10-12	North America / USA / Texas / Houston
EPI_ISL_2976286	2020-04-19	2021-07-16	North America / USA / Idaho
EPI_ISL_5074863	2020-06-14	2021-10-12	North America / USA / Texas / Houston
EPI_ISL_2896286	2020-03-21	2021-06-09	North America / USA / Michigan
EPI_ISL_3276886	2020-06-05	2021-08-08	Asia / India / Delhi / New Delhi
EPI_ISL_2735786	2020-02-09	2021-06-30	Europe / United Kingdom / England
EPI_ISL_2691886	2020-05-24	2021-06-26	North America / USA / Maryland
EPI_ISL_3946486	2020-04-11	2021-09-05	Europe / Sweden / Stockholm
EPI_ISL_2426086	2020-03-05	2021-06-05	Europe / Norway / Nordland
EPI_ISL_2877348	2020-03-23	2021-07-09	Europe / France / Ile-de-France / Asnieres-Sur-Seine
EPI_ISL_2596986	2020-04-16	2021-06-17	Europe / France / Provence-Alpes-Cote d’Azur / Marseille
EPI_ISL_3410648	2020-04-30	2021-08-15	North America / USA / Massachusetts
EPI_ISL_2803448	2020-03-26	2021-07-04	Africa / Zambia / Lusaka / Lusaka
EPI_ISL_2835448	2020-05-22	2021-07-07	North America / Mexico / Baja California / Mexicali
EPI_ISL_2870186	2020-06-19	2021-07-09	Europe / Germany / North Rhine-Westphalia / Guetersloh
EPI_ISL_3356332	2020-05-28	2021-08-12	Europe / Belgium / Brussels
EPI_ISL_3356366	2020-05-04	2021-08-12	South America / Brazil / Para / Belem
EPI_ISL_2597686	2020-03-21	2021-06-17	North America / USA / Ohio
EPI_ISL_3356365	2020-05-04	2021-08-12	South America / Brazil / Para / Castanhal
EPI_ISL_2871086	2020-06-16	2021-07-09	Europe / Germany / North Rhine-Westphalia / Guetersloh
EPI_ISL_3065986	2020-03-19	2021-07-24	Asia / Hong Kong
EPI_ISL_2565186	2020-05-04	2021-06-16	North America / Canada / Saskatchewan
EPI_ISL_4418186	2020-04-21	2021-09-22	Asia / Japan / Nagasaki
EPI_ISL_3506986	2020-04-23	2021-08-19	South America / Brazil / Bahia
EPI_ISL_2596149	2020-04-02	2021-06-17	Europe / France / Provence-Alpes-Cote d’Azur / Marseille
EPI_ISL_3065949	2020-02-14	2021-07-24	Asia / Hong Kong
EPI_ISL_2643786	2020-03-11	2021-06-22	Europe / Slovenia
EPI_ISL_2425886	2020-04-03	2021-06-05	Europe / Norway / Vestland
EPI_ISL_3730986	2020-04-09	2021-08-27	Europe / Italy / Trentino-Alto Adige / Autonomous Province of Trento
EPI_ISL_2002586	2020-05-26	2021-05-11	North America / USA / Kansas
EPI_ISL_2821286	2020-06-02	2021-07-05	South America / Brazil / Pernambuco / Xexeu
EPI_ISL_2249486	2020-04-11	2021-05-25	North America / USA / Arizona / Maricopa
EPI_ISL_2712686	2020-04-15	2021-06-28	North America / Mexico / Baja California / Tijuana
EPI_ISL_2367387	2020-03-12	2021-06-01	Europe / Switzerland / Vaud
EPI_ISL_2425987	2020-03-04	2021-06-05	Europe / Norway / Oslo
EPI_ISL_2135949	2020-05-10	2021-05-17	North America / USA / Arizona / Navajo
EPI_ISL_2716387	2020-05-13	2021-06-29	North America / USA / Arizona / Pinal
EPI_ISL_2708987	2020-03-30	2021-06-28	Europe / Netherlands / Noord-Brabant
EPI_ISL_2565149	2020-04-28	2021-06-16	North America / Canada / Saskatchewan
EPI_ISL_3054987	2020-04-02	2021-07-23	Europe / France / Provence-Alpes-Cote-d’Azur / Marseille
EPI_ISL_2502649	2020-05-26	2021-06-13	Asia / India / Delhi / New Delhi
EPI_ISL_2596287	2020-04-11	2021-06-17	Europe / France / Provence-Alpes-Cote d’Azur / Marseille
EPI_ISL_3946487	2020-04-12	2021-09-05	Europe / Sweden / Stockholm
EPI_ISL_2883749	2020-06-19	2021-07-09	North America / Canada / Saskatchewan
EPI_ISL_2884949	2020-03-29	2021-07-09	North America / USA / Maryland
EPI_ISL_2885149	2020-05-01	2021-07-09	North America / USA / Maryland
EPI_ISL_2870349	2020-06-16	2021-07-09	Europe / Germany / North Rhine-Westphalia / Guetersloh
EPI_ISL_2877349	2020-03-22	2021-07-09	Europe / France / Ile-de-France / Sevres
EPI_ISL_3276887	2020-06-06	2021-08-08	Asia / India / Delhi / New Delhi
EPI_ISL_4254487	2020-04-12	2021-09-17	Oceania / Australia / New South Wales / Sydney
EPI_ISL_3065987	2020-03-18	2021-07-24	Asia / Hong Kong
EPI_ISL_2970850	2020-04-23	2021-07-16	North America / Canada / Quebec
EPI_ISL_2835450	2020-05-19	2021-07-07	North America / Mexico / Baja California / Tijuana
EPI_ISL_2869787	2020-05-26	2021-07-09	Europe / Germany / North Rhine-Westphalia / Guetersloh
EPI_ISL_2659887	2020-05-02	2021-06-24	Europe / France / Provence-Alpes-Cote d’Azur / Marseille
EPI_ISL_2959087	2020-04-06	2021-07-15	North America / USA / Michigan
EPI_ISL_2408187	2020-03-29	2021-06-04	Europe / Sweden / Dalarna
EPI_ISL_2504187	2020-05-19	2021-06-13	North America / USA / Washington
EPI_ISL_3568350	2020-03-25	2021-08-23	Oceania / Australia / New South Wales / Sydney
EPI_ISL_2596350	2020-04-22	2021-06-17	Europe / France / Provence-Alpes-Cote d’Azur / Marseille
EPI_ISL_3568541	2020-04-18	2021-08-23	Oceania / Australia / New South Wales / Sydney
EPI_ISL_2425887	2020-03-30	2021-06-05	Europe / Norway / Vestland
EPI_ISL_2249487	2020-04-10	2021-05-25	North America / USA / Arizona / Navajo
EPI_ISL_2872387	2020-06-24	2021-07-09	Europe / Germany / North Rhine-Westphalia / Guetersloh
EPI_ISL_2565150	2020-04-23	2021-06-16	North America / Canada / Saskatchewan
EPI_ISL_2612250	2020-04-20	2021-06-18	Europe / Norway / Oslo
EPI_ISL_2643850	2020-03-16	2021-06-22	Europe / Slovenia
EPI_ISL_2229887	2020-06-10	2021-05-23	North America / USA / New Jersey
EPI_ISL_2604087	2020-04-15	2021-06-18	North America / USA / Maryland
EPI_ISL_2870787	2020-06-16	2021-07-09	Europe / Germany / North Rhine-Westphalia / Guetersloh
EPI_ISL_3066387	2020-06-18	2021-07-24	Africa / South Africa / Western Cape / Cape Town Metro
EPI_ISL_2596187	2020-04-04	2021-06-17	Europe / France / Provence-Alpes-Cote d’Azur / Marseille
EPI_ISL_2329587	2020-06-19	2021-05-29	North America / USA / California / San Diego
EPI_ISL_3568087	2020-03-17	2021-08-23	Oceania / Australia / New South Wales / Sydney
EPI_ISL_2333187	2020-03-10	2021-05-29	Europe / Norway / Viken
EPI_ISL_2596887	2020-04-08	2021-06-17	Europe / France / Provence-Alpes-Cote d’Azur / Marseille
EPI_ISL_2870250	2020-06-20	2021-07-09	Europe / Germany / North Rhine-Westphalia / Guetersloh
EPI_ISL_2877450	2020-04-04	2021-07-09	Europe / France / Ile-de-France / Longjumeau
EPI_ISL_5107657	2020-03-31	2021-10-13	Europe / Spain / Galicia / Vigo
EPI_ISL_2869788	2020-06-09	2021-07-09	Europe / Germany / North Rhine-Westphalia / Guetersloh
EPI_ISL_2597788	2020-06-30	2021-06-17	North America / USA / Arizona / Coconino
EPI_ISL_2691888	2020-05-20	2021-06-26	North America / USA / Maryland
EPI_ISL_4482150	2020-05-08	2021-09-24	Europe / Netherlands / Zuid-Holland
EPI_ISL_4418188	2020-04-21	2021-09-22	Asia / Japan / Nagasaki
EPI_ISL_2791150	2020-06-19	2021-07-02	North America / USA / Washington
EPI_ISL_2959088	2020-04-06	2021-07-15	North America / USA / Michigan
EPI_ISL_2596788	2020-04-02	2021-06-17	Europe / France / Provence-Alpes-Cote d’Azur / Marseille
EPI_ISL_2603988	2020-04-21	2021-06-18	North America / USA / New York
EPI_ISL_2596688	2020-03-30	2021-06-17	Europe / France / Provence-Alpes-Cote d’Azur / Marseille
EPI_ISL_2712688	2020-04-15	2021-06-28	North America / Mexico / Baja California / Tijuana
EPI_ISL_3946388	2020-04-17	2021-09-05	Europe / Sweden / Stockholm
EPI_ISL_2367388	2020-03-13	2021-06-01	Europe / Switzerland / Vaud
EPI_ISL_2643988	2020-04-07	2021-06-22	Europe / Slovenia
EPI_ISL_3138688	2020-05-03	2021-07-30	Europe / Belgium / Brussel
EPI_ISL_2502803	2020-04-23	2021-06-13	North America / USA / New York
EPI_ISL_2970888	2020-04-20	2021-07-16	North America / Canada / Quebec
EPI_ISL_2229888	2020-06-10	2021-05-23	North America / USA / New Jersey
EPI_ISL_2325151	2020-04-24	2021-05-28	North America / USA / Arizona / Mohave
EPI_ISL_2716351	2020-05-22	2021-06-29	North America / USA / Arizona / Pinal
EPI_ISL_4070789	2020-03-30	2021-09-10	Europe / Sweden / Stockholm
EPI_ISL_2562961	2020-03-21	2021-06-16	North America / Canada / Saskatchewan
EPI_ISL_3726012	2020-03-15	2021-08-27	North America / USA / Tennessee / Williamson County
EPI_ISL_3388796	2020-03-30	2021-08-13	North America / USA / Illinois / Chicago
EPI_ISL_2651151	2020-05-16	2021-06-23	North America / USA / Nebraska
EPI_ISL_2596351	2020-04-22	2021-06-17	Europe / France / Provence-Alpes-Cote d’Azur / Marseille
EPI_ISL_3388825	2020-03-29	2021-08-13	North America / USA / Illinois / Chicago
EPI_ISL_5143039	2020-04-16	2021-10-14	Asia / United Arab Emirates / Abu Dhabi
EPI_ISL_2100189	2020-05-24	2021-05-14	Asia / India / Tamil Nadu / Chennai
EPI_ISL_2597738	2020-05-05	2021-06-17	North America / USA / Arizona / Navajo
EPI_ISL_2229889	2020-06-10	2021-05-23	North America / USA / New Jersey
EPI_ISL_2333089	2020-03-22	2021-05-29	Europe / Norway / Oslo
EPI_ISL_2716389	2020-05-14	2021-06-29	North America / USA / Arizona / Navajo
EPI_ISL_2731389	2020-05-15	2021-06-30	Europe / Netherlands / Noord-Brabant
EPI_ISL_5142970	2020-04-21	2021-10-14	Asia / United Arab Emirates / Abu Dhabi
EPI_ISL_2884952	2020-04-09	2021-07-09	North America / USA / Maryland
EPI_ISL_2502789	2020-04-26	2021-06-13	North America / USA / Washington
EPI_ISL_2596089	2020-03-21	2021-06-17	Europe / France / Provence-Alpes-Cote d’Azur / Marseille
EPI_ISL_2596189	2020-04-04	2021-06-17	Europe / France / Provence-Alpes-Cote d’Azur / Marseille
EPI_ISL_2596289	2020-04-11	2021-06-17	Europe / France / Provence-Alpes-Cote d’Azur / Marseille
EPI_ISL_2549589	2020-03-09	2021-06-16	North America / USA / Colorado
EPI_ISL_2596789	2020-04-02	2021-06-17	Europe / France / Provence-Alpes-Cote d’Azur / Marseille
EPI_ISL_2596889	2020-04-08	2021-06-17	Europe / France / Provence-Alpes-Cote d’Azur / Marseille
EPI_ISL_2597789	2020-05-04	2021-06-17	North America / USA / Arizona / Pinal
EPI_ISL_2603989	2020-04-23	2021-06-18	North America / USA / New York
EPI_ISL_2643889	2020-03-23	2021-06-22	Europe / Slovenia
EPI_ISL_2727489	2020-06-16	2021-06-29	North America / USA / Oregon / Union County
EPI_ISL_2779489	2020-05-29	2021-07-02	Africa / Kenya / Nairobi
EPI_ISL_2835289	2020-04-17	2021-07-07	North America / Mexico / Baja California / Tijuana
EPI_ISL_2870889	2020-06-16	2021-07-09	Europe / Germany / North Rhine-Westphalia / Guetersloh
EPI_ISL_2870989	2020-06-16	2021-07-09	Europe / Germany / North Rhine-Westphalia / Guetersloh
EPI_ISL_2871289	2020-06-17	2021-07-09	Europe / Germany / North Rhine-Westphalia / Guetersloh
EPI_ISL_2135934	2020-05-07	2021-05-17	North America / USA / Arizona / Maricopa
EPI_ISL_3098489	2020-06-08	2021-07-27	North America / USA / Maryland
EPI_ISL_3568289	2020-03-31	2021-08-23	Oceania / Australia / New South Wales / Sydney
EPI_ISL_3730989	2020-04-13	2021-08-27	Europe / Italy / Trentino-Alto Adige / Autonomous Province of Trento
EPI_ISL_2933952	2020-04-07	2021-07-14	North America / USA / Oregon / Marion County
EPI_ISL_4219989	2020-06-16	2021-09-15	North America / Mexico / Mexico City
EPI_ISL_4418189	2020-04-21	2021-09-22	Asia / Japan / Nagasaki
EPI_ISL_2537052	2020-04-16	2021-06-15	North America / USA / Arizona / Navajo
EPI_ISL_3568089	2020-03-15	2021-08-23	Oceania / Australia / New South Wales / Sydney
EPI_ISL_2976289	2020-04-20	2021-07-16	North America / USA / Idaho
EPI_ISL_2712689	2020-04-15	2021-06-28	North America / Mexico / Baja California / Mexicali
EPI_ISL_3065990	2020-03-19	2021-07-24	Asia / Hong Kong
EPI_ISL_2898652	2020-04-01	2021-07-12	Europe / Sweden / Stockholm
EPI_ISL_3411839	2020-05-20	2021-08-15	North America / USA / Pennsylvania
EPI_ISL_2877452	2020-04-04	2021-07-09	Europe / France / Ile-de-France / Longjumeau
EPI_ISL_3800790	2020-05-01	2021-08-31	Europe / Italy / Liguria
EPI_ISL_2727490	2020-06-17	2021-06-29	North America / USA / Oregon / Union County
EPI_ISL_4070790	2020-03-30	2021-09-10	Europe / Sweden / Stockholm
EPI_ISL_3410632	2020-04-30	2021-08-15	North America / USA / Massachusetts
EPI_ISL_3410637	2020-04-30	2021-08-15	North America / USA / Massachusetts
EPI_ISL_3410638	2020-04-30	2021-08-15	North America / USA / Massachusetts
EPI_ISL_3410642	2020-04-30	2021-08-15	North America / USA / Massachusetts
EPI_ISL_3410649	2020-05-18	2021-08-15	North America / USA / Massachusetts
