Accession ID	Collection date	Submission date	Location
EPI_ISL_14077343	2020-05-13	2022-07-27	North America / USA / Maryland
EPI_ISL_13687602	2020-05-19	2022-07-06	North America / USA / Wisconsin
EPI_ISL_13687620	2020-06-18	2022-07-06	North America / USA / Wisconsin
EPI_ISL_13685973	2020-05-28	2022-07-06	North America / USA / Minnesota
EPI_ISL_13685986	2020-06-01	2022-07-06	North America / USA / Minnesota
EPI_ISL_14077522	2020-05-12	2022-07-27	North America / USA / Maryland
EPI_ISL_14077515	2020-05-16	2022-07-27	North America / USA / Maryland
EPI_ISL_13683311	2020-06-02	2022-07-06	North America / USA / Minnesota
EPI_ISL_13683313	2020-06-02	2022-07-06	North America / USA / Minnesota
EPI_ISL_13682118	2020-06-03	2022-07-06	North America / USA / Minnesota
EPI_ISL_14077588	2020-05-14	2022-07-27	North America / USA / Maryland
EPI_ISL_14077589	2020-05-18	2022-07-27	North America / USA / Maryland
EPI_ISL_14077529	2020-05-16	2022-07-27	North America / USA / Maryland
EPI_ISL_14077526	2020-05-22	2022-07-27	North America / USA / Maryland
EPI_ISL_13682096	2020-05-30	2022-07-06	North America / USA / Minnesota
EPI_ISL_13679876	2020-05-19	2022-07-06	North America / USA / Minnesota
EPI_ISL_13682902	2020-06-13	2022-07-06	North America / USA / Minnesota
EPI_ISL_13683937	2020-06-19	2022-07-06	North America / USA / Minnesota
EPI_ISL_13683946	2020-05-28	2022-07-06	North America / USA / Minnesota
EPI_ISL_13682806	2020-06-05	2022-07-06	North America / USA / Minnesota
EPI_ISL_13682831	2020-06-14	2022-07-06	North America / USA / Minnesota
EPI_ISL_13682654	2020-06-13	2022-07-06	North America / USA / Minnesota
EPI_ISL_13680812	2020-06-02	2022-07-06	North America / USA / Minnesota
EPI_ISL_13676155	2020-06-07	2022-07-06	North America / USA / Minnesota
EPI_ISL_13682603	2020-06-05	2022-07-06	North America / USA / Minnesota
EPI_ISL_13683949	2020-05-28	2022-07-06	North America / USA / Minnesota
EPI_ISL_13682073	2020-05-29	2022-07-06	North America / USA / Minnesota
EPI_ISL_13682738	2020-05-28	2022-07-06	North America / USA / Minnesota
EPI_ISL_13680909	2020-06-01	2022-07-06	North America / USA / Minnesota
EPI_ISL_14077583	2020-05-16	2022-07-27	North America / USA / Maryland
EPI_ISL_14077581	2020-05-09	2022-07-27	North America / USA / Maryland
EPI_ISL_14077331	2020-05-20	2022-07-27	North America / USA / Maryland
EPI_ISL_14077330	2020-05-21	2022-07-27	North America / USA / Maryland
EPI_ISL_13083237	2020-05-12	2022-06-02	North America / USA / Missouri
EPI_ISL_14077324	2020-05-11	2022-07-27	North America / USA / Maryland
EPI_ISL_14077329	2020-05-15	2022-07-27	North America / USA / Maryland
EPI_ISL_14077520	2020-05-11	2022-07-27	North America / USA / Maryland
EPI_ISL_14077521	2020-05-22	2022-07-27	North America / USA / Maryland
EPI_ISL_13680947	2020-06-03	2022-07-06	North America / USA / Minnesota
EPI_ISL_13675270	2020-06-20	2022-07-06	North America / USA / Minnesota
EPI_ISL_14077516	2020-05-15	2022-07-27	North America / USA / Maryland
EPI_ISL_14077341	2020-05-22	2022-07-27	North America / USA / Maryland
EPI_ISL_13682023	2020-05-27	2022-07-06	North America / USA / Minnesota
EPI_ISL_13680848	2020-06-04	2022-07-06	North America / USA / Minnesota
EPI_ISL_13682444	2020-06-10	2022-07-06	North America / USA / Minnesota
EPI_ISL_13682364	2020-06-05	2022-07-06	North America / USA / Minnesota
EPI_ISL_13679673	2020-05-27	2022-07-06	North America / USA / Minnesota
EPI_ISL_13676629	2020-06-05	2022-07-06	North America / USA / Minnesota
EPI_ISL_13682577	2020-06-02	2022-07-06	North America / USA / Minnesota
EPI_ISL_13676306	2020-06-08	2022-07-06	North America / USA / Minnesota
EPI_ISL_13677613	2020-05-12	2022-07-06	North America / USA / Minnesota
EPI_ISL_13682151	2020-06-04	2022-07-06	North America / USA / Minnesota
EPI_ISL_13685607	2020-06-17	2022-07-06	North America / USA / Minnesota
EPI_ISL_13679682	2020-05-28	2022-07-06	North America / USA / Minnesota
EPI_ISL_13676373	2020-05-12	2022-07-06	North America / USA / Minnesota
EPI_ISL_13682341	2020-06-04	2022-07-06	North America / USA / Minnesota
EPI_ISL_13684866	2020-06-04	2022-07-06	North America / USA / Minnesota
EPI_ISL_13682358	2020-06-05	2022-07-06	North America / USA / Minnesota
EPI_ISL_13682279	2020-05-30	2022-07-06	North America / USA / Minnesota
EPI_ISL_13682290	2020-05-30	2022-07-06	North America / USA / Minnesota
EPI_ISL_13687984	2020-06-10	2022-07-06	North America / USA / Wisconsin
EPI_ISL_13678239	2020-05-28	2022-07-06	North America / USA / Minnesota
EPI_ISL_13684816	2020-05-28	2022-07-06	North America / USA / Minnesota
EPI_ISL_13684924	2020-06-04	2022-07-06	North America / USA / Minnesota
EPI_ISL_13682327	2020-06-03	2022-07-06	North America / USA / Minnesota
EPI_ISL_13682315	2020-06-01	2022-07-06	North America / USA / Minnesota
EPI_ISL_13684956	2020-06-10	2022-07-06	North America / USA / Minnesota
EPI_ISL_13687114	2020-06-02	2022-07-06	North America / USA / Minnesota
EPI_ISL_13675175	2020-06-06	2022-07-06	North America / USA / Minnesota
EPI_ISL_7505874	2020-05-19	2021-12-11	North America / USA / Texas / Houston
EPI_ISL_13677336	2020-05-07	2022-07-06	North America / USA / Minnesota
EPI_ISL_7714936	2020-05-28	2021-12-16	North America / Canada / Quebec
EPI_ISL_10329344	2020-05-21	2022-02-24	North America / Canada / Quebec
EPI_ISL_15292586	2020-06-18	2022-10-08	North America / USA / Arizona / Maricopa County
EPI_ISL_15292583	2020-06-19	2022-10-08	North America / USA / Arizona / Maricopa County
EPI_ISL_12038939	2020-06-19	2022-04-13	North America / USA / Idaho
EPI_ISL_13491040	2020-04-30	2022-06-27	North America / USA / Maryland
EPI_ISL_13896703	2020-05-30	2022-07-18	North America / USA / Illinois / Chicago
EPI_ISL_13896700	2020-05-20	2022-07-18	North America / USA / Illinois / Chicago
EPI_ISL_13896701	2020-05-21	2022-07-18	North America / USA / Illinois / Chicago
EPI_ISL_13896707	2020-06-18	2022-07-18	North America / USA / Illinois / Chicago
EPI_ISL_15075652	2020-05-23	2022-09-22	North America / USA / Maryland
EPI_ISL_12416340	2020-04-19	2022-04-29	North America / USA / Maryland
EPI_ISL_13896667	2020-03-27	2022-07-18	North America / USA / Illinois / Chicago
EPI_ISL_13896668	2020-03-27	2022-07-18	North America / USA / Illinois / Cook County
EPI_ISL_13896672	2020-04-08	2022-07-18	North America / USA / Illinois / Cook County
EPI_ISL_13896673	2020-04-12	2022-07-18	North America / USA / Illinois / Cook County
EPI_ISL_13896676	2020-04-11	2022-07-18	North America / USA / Illinois / Chicago
EPI_ISL_13896678	2020-04-19	2022-07-18	North America / USA / Illinois / Chicago
EPI_ISL_13896683	2020-04-27	2022-07-18	North America / USA / Illinois / Chicago
EPI_ISL_13896680	2020-04-23	2022-07-18	North America / USA / Illinois / Chicago
EPI_ISL_13896688	2020-05-08	2022-07-18	North America / USA / Illinois / Cook County
EPI_ISL_13896697	2020-05-15	2022-07-18	North America / USA / Illinois / Chicago
EPI_ISL_13896690	2020-05-04	2022-07-18	North America / USA / Illinois / Chicago
EPI_ISL_13896691	2020-05-06	2022-07-18	North America / USA / Illinois / Chicago
EPI_ISL_13896699	2020-05-20	2022-07-18	North America / USA / Illinois / Chicago
EPI_ISL_15075679	2020-05-18	2022-09-22	North America / USA / Maryland
EPI_ISL_13896658	2020-03-08	2022-07-18	North America / USA / Illinois / Cook County
EPI_ISL_13896659	2020-03-20	2022-07-18	North America / USA / Illinois / Cook County
EPI_ISL_13896662	2020-03-23	2022-07-18	North America / USA / Illinois / Chicago
EPI_ISL_13896664	2020-03-24	2022-07-18	North America / USA / Illinois / Cook County
EPI_ISL_15075687	2020-05-27	2022-09-22	North America / USA / Maryland
EPI_ISL_15075686	2020-05-17	2022-09-22	North America / USA / Maryland
EPI_ISL_15075682	2020-05-18	2022-09-22	North America / USA / Maryland
EPI_ISL_15075680	2020-05-17	2022-09-22	North America / USA / Maryland
EPI_ISL_15075698	2020-05-17	2022-09-22	North America / USA / Maryland
EPI_ISL_15075691	2020-05-29	2022-09-22	North America / USA / Maryland
EPI_ISL_15075756	2020-05-29	2022-09-22	North America / USA / Maryland
EPI_ISL_15075761	2020-05-29	2022-09-22	North America / USA / Maryland
EPI_ISL_15075703	2020-05-28	2022-09-22	North America / USA / Maryland
EPI_ISL_15075700	2020-05-23	2022-09-22	North America / USA / Maryland
EPI_ISL_15075714	2020-05-30	2022-09-22	North America / USA / Maryland
EPI_ISL_15075711	2020-05-30	2022-09-22	North America / USA / Maryland
EPI_ISL_15075720	2020-05-28	2022-09-22	North America / USA / Maryland
EPI_ISL_7671845	2020-06-15	2021-12-15	Europe / Italy / Lazio
EPI_ISL_13285749	2020-05-07	2022-06-14	North America / USA / Maryland
EPI_ISL_7505854	2020-06-25	2021-12-11	North America / USA / Texas / Houston
EPI_ISL_12717954	2020-01-22	2022-05-15	Asia / Thailand / Nonthaburi
EPI_ISL_10329340	2020-05-09	2022-02-24	North America / Canada / Quebec
EPI_ISL_10329332	2020-04-15	2022-02-24	North America / Canada / Quebec
EPI_ISL_10329330	2020-04-07	2022-02-24	North America / Canada / Quebec
EPI_ISL_10329336	2020-04-30	2022-02-24	North America / Canada / Quebec
EPI_ISL_10329335	2020-04-29	2022-02-24	North America / Canada / Quebec
EPI_ISL_12416359	2020-04-12	2022-04-29	North America / USA / Maryland
EPI_ISL_13921356	2020-06-17	2022-07-19	South America / Brazil / Rio de Janeiro / Macae
EPI_ISL_13921357	2020-06-18	2022-07-19	South America / Brazil / Rio de Janeiro / Macae
EPI_ISL_13921358	2020-06-22	2022-07-19	South America / Brazil / Rio de Janeiro / Macae
EPI_ISL_13921359	2020-06-21	2022-07-19	South America / Brazil / Rio de Janeiro / Macae
EPI_ISL_13921349	2020-06-02	2022-07-19	South America / Brazil / Rio de Janeiro / Macae
EPI_ISL_13921333	2020-05-14	2022-07-19	South America / Brazil / Rio de Janeiro / Macae
EPI_ISL_13921345	2020-05-28	2022-07-19	South America / Brazil / Rio de Janeiro / Macae
EPI_ISL_13921348	2020-06-02	2022-07-19	South America / Brazil / Rio de Janeiro / Macae
EPI_ISL_13921343	2020-05-23	2022-07-19	South America / Brazil / Rio de Janeiro / Macae
EPI_ISL_13921344	2020-05-27	2022-07-19	South America / Brazil / Rio de Janeiro / Macae
EPI_ISL_13921321	2020-04-15	2022-07-19	South America / Brazil / Rio de Janeiro / Macae
EPI_ISL_15513190	2020-06-30	2022-10-26	North America / USA / Tennessee / Memphis
EPI_ISL_8577170	2020-03-14	2022-01-11	North America / Canada / Ontario
EPI_ISL_8182867	2020-06-30	2021-12-29	Africa / South Africa / North West
EPI_ISL_10338307	2020-03-30	2022-02-25	Asia / South Korea
EPI_ISL_12143730	2020-06-18	2022-04-19	South America / Brazil / Rio Grande do Norte / Apodi
EPI_ISL_12143729	2020-05-16	2022-04-19	South America / Brazil / Rio Grande do Norte / Apodi
EPI_ISL_10342718	2020-05-08	2022-02-25	Asia / Japan / Kyoto
EPI_ISL_10342725	2020-06-16	2022-02-25	Asia / Japan / Kyoto
EPI_ISL_10342733	2020-06-28	2022-02-25	Asia / Japan / Kyoto
EPI_ISL_10342773	2020-05-06	2022-02-25	Asia / Japan / Kyoto
EPI_ISL_10343142	2020-03-05	2022-02-25	Asia / Japan / Kyoto
EPI_ISL_10343162	2020-04-05	2022-02-25	Asia / Japan / Kyoto
EPI_ISL_10343168	2020-03-29	2022-02-25	Asia / Japan / Kyoto
EPI_ISL_10343173	2020-04-14	2022-02-25	Asia / Japan / Kyoto
EPI_ISL_13285674	2020-04-28	2022-06-14	North America / USA / Maryland
EPI_ISL_12150242	2020-04-01	2022-04-20	North America / USA / New York
EPI_ISL_12150198	2020-04-17	2022-04-20	North America / USA / New York
EPI_ISL_8009189	2020-04-13	2021-12-23	North America / USA / Illinois / Rock Island County, IL
EPI_ISL_12150231	2020-03-23	2022-04-20	North America / USA / New York
EPI_ISL_12150239	2020-03-30	2022-04-20	North America / USA / New York
EPI_ISL_12150220	2020-03-26	2022-04-20	North America / USA / New York
EPI_ISL_12150222	2020-03-24	2022-04-20	North America / USA / New York
EPI_ISL_12150225	2020-03-24	2022-04-20	North America / USA / New York
EPI_ISL_12150215	2020-03-27	2022-04-20	North America / USA / New York
EPI_ISL_12150197	2020-04-17	2022-04-20	North America / USA / New York
EPI_ISL_12150194	2020-04-16	2022-04-20	North America / USA / New York
EPI_ISL_12150187	2020-03-30	2022-04-20	North America / USA / New York
EPI_ISL_12150189	2020-04-15	2022-04-20	North America / USA / New York
EPI_ISL_8008729	2020-05-02	2021-12-23	North America / USA / Illinois / Cook County, IL
EPI_ISL_8767151	2020-04-05	2022-01-17	Oceania / Australia / New South Wales / Sydney
EPI_ISL_8767160	2020-06-12	2022-01-17	Oceania / Australia / New South Wales / Sydney
EPI_ISL_8767126	2020-03-20	2022-01-17	Oceania / Australia / New South Wales / Sydney
EPI_ISL_12158887	2020-03-16	2022-04-20	North America / USA / New York
EPI_ISL_12158888	2020-03-16	2022-04-20	North America / USA / New York
EPI_ISL_12158883	2020-03-16	2022-04-20	North America / USA / New York
EPI_ISL_12158884	2020-03-16	2022-04-20	North America / USA / New York
EPI_ISL_12158880	2020-03-13	2022-04-20	North America / USA / New York
EPI_ISL_12158896	2020-03-17	2022-04-20	North America / USA / New York
EPI_ISL_12158897	2020-03-17	2022-04-20	North America / USA / New York
EPI_ISL_12158923	2020-03-18	2022-04-20	North America / USA / New York
EPI_ISL_12158920	2020-03-18	2022-04-20	North America / USA / New York
EPI_ISL_12158928	2020-03-19	2022-04-20	North America / USA / New York
EPI_ISL_12158912	2020-03-18	2022-04-20	North America / USA / New York
EPI_ISL_12158913	2020-03-18	2022-04-20	North America / USA / New York
EPI_ISL_12158919	2020-03-18	2022-04-20	North America / USA / New York
EPI_ISL_12158915	2020-03-18	2022-04-20	North America / USA / New York
EPI_ISL_12158916	2020-03-18	2022-04-20	North America / USA / New York
EPI_ISL_12158918	2020-03-18	2022-04-20	North America / USA / New York
EPI_ISL_12158900	2020-03-17	2022-04-20	North America / USA / New York
EPI_ISL_12158933	2020-04-02	2022-04-20	North America / USA / New York
EPI_ISL_12158935	2020-04-02	2022-04-20	North America / USA / New York
EPI_ISL_12158936	2020-04-02	2022-04-20	North America / USA / New York
EPI_ISL_12158931	2020-03-23	2022-04-20	North America / USA / New York
EPI_ISL_12158932	2020-03-23	2022-04-20	North America / USA / New York
EPI_ISL_12157228	2020-03-30	2022-04-20	North America / USA / New York
EPI_ISL_12157229	2020-03-30	2022-04-20	North America / USA / New York
EPI_ISL_12157226	2020-03-30	2022-04-20	North America / USA / New York
EPI_ISL_12157223	2020-03-30	2022-04-20	North America / USA / New York
EPI_ISL_12157218	2020-04-16	2022-04-20	North America / USA / New York
EPI_ISL_12157219	2020-04-13	2022-04-20	North America / USA / New York
EPI_ISL_12157213	2020-04-08	2022-04-20	North America / USA / New York
EPI_ISL_12157215	2020-04-02	2022-04-20	North America / USA / New York
EPI_ISL_12157216	2020-04-08	2022-04-20	North America / USA / New York
EPI_ISL_12157212	2020-04-08	2022-04-20	North America / USA / New York
EPI_ISL_12157192	2020-04-03	2022-04-20	North America / USA / New York
EPI_ISL_12157181	2020-04-02	2022-04-20	North America / USA / New York
EPI_ISL_12157189	2020-04-13	2022-04-20	North America / USA / New York
EPI_ISL_12157183	2020-04-05	2022-04-20	North America / USA / New York
EPI_ISL_12156725	2020-05-02	2022-04-20	Africa / Algeria / Medea
EPI_ISL_8008892	2020-04-16	2021-12-23	North America / USA / Illinois / Jasper County, IL
EPI_ISL_13954509	2020-05-01	2022-07-20	Asia / India / Delhi
EPI_ISL_13954507	2020-05-01	2022-07-20	Asia / India / Delhi
EPI_ISL_13954505	2020-05-01	2022-07-20	Asia / India / Delhi
EPI_ISL_13954502	2020-05-01	2022-07-20	Asia / India / Delhi
EPI_ISL_11259092	2020-06-26	2022-03-22	North America / USA / New Mexico
EPI_ISL_13954498	2020-05-01	2022-07-20	Asia / India / Delhi
EPI_ISL_13954493	2020-05-01	2022-07-20	Asia / India / Delhi
EPI_ISL_13954491	2020-05-01	2022-07-20	Asia / India / Delhi
EPI_ISL_13954469	2020-05-01	2022-07-20	Asia / India / Delhi
EPI_ISL_13954467	2020-05-01	2022-07-20	Asia / India / Delhi
EPI_ISL_13954463	2020-05-01	2022-07-20	Asia / India / Delhi
EPI_ISL_13954462	2020-05-01	2022-07-20	Asia / India / Delhi
EPI_ISL_13954446	2020-05-01	2022-07-20	Asia / India / Delhi
EPI_ISL_13954436	2020-05-01	2022-07-20	Asia / India / Delhi
EPI_ISL_13954434	2020-05-01	2022-07-20	Asia / India / Delhi
EPI_ISL_13954429	2020-05-01	2022-07-20	Asia / India / Delhi
EPI_ISL_13954422	2020-05-01	2022-07-20	Asia / India / Delhi
EPI_ISL_14943379	2020-05-15	2022-09-13	North America / USA / Maryland
EPI_ISL_14943378	2020-05-25	2022-09-13	North America / USA / Maryland
EPI_ISL_14943377	2020-05-25	2022-09-13	North America / USA / Maryland
EPI_ISL_14943380	2020-05-23	2022-09-13	North America / USA / Maryland
EPI_ISL_14943435	2020-05-15	2022-09-13	North America / USA / Maryland
EPI_ISL_12150196	2020-04-17	2022-04-20	North America / USA / New York
EPI_ISL_13674214	2020-06-28	2022-07-06	North America / USA / Arizona
EPI_ISL_13673503	2020-06-02	2022-07-06	North America / USA / Iowa
EPI_ISL_13676614	2020-06-22	2022-07-06	North America / USA / Minnesota
EPI_ISL_13680403	2020-05-22	2022-07-06	North America / USA / Minnesota
EPI_ISL_13680214	2020-05-29	2022-07-06	North America / USA / Minnesota
EPI_ISL_13688907	2020-06-15	2022-07-06	North America / USA / Minnesota
EPI_ISL_13680108	2020-05-27	2022-07-06	North America / USA / Minnesota
EPI_ISL_13678203	2020-06-04	2022-07-06	North America / USA / Minnesota
EPI_ISL_13686713	2020-04-28	2022-07-06	North America / USA / Minnesota
EPI_ISL_12171105	2020-04-09	2022-04-20	North America / USA / Maryland
EPI_ISL_12171114	2020-04-06	2022-04-20	North America / USA / Maryland
EPI_ISL_12171111	2020-04-17	2022-04-20	North America / USA / Maryland
EPI_ISL_12171136	2020-04-13	2022-04-20	North America / USA / Maryland
EPI_ISL_12171132	2020-04-18	2022-04-20	North America / USA / Maryland
EPI_ISL_12171131	2020-04-16	2022-04-20	North America / USA / Maryland
EPI_ISL_12171143	2020-04-12	2022-04-20	North America / USA / Maryland
EPI_ISL_12171142	2020-04-15	2022-04-20	North America / USA / Maryland
EPI_ISL_12171067	2020-04-20	2022-04-20	North America / USA / Maryland
EPI_ISL_12171072	2020-04-09	2022-04-20	North America / USA / Maryland
EPI_ISL_12171074	2020-04-19	2022-04-20	North America / USA / Maryland
EPI_ISL_12171073	2020-04-11	2022-04-20	North America / USA / Maryland
EPI_ISL_12171083	2020-04-25	2022-04-20	North America / USA / Maryland
EPI_ISL_12171094	2020-04-12	2022-04-20	North America / USA / Maryland
EPI_ISL_12173431	2020-03-19	2022-04-20	North America / USA / New York
EPI_ISL_12173476	2020-03-21	2022-04-20	North America / USA / New York
EPI_ISL_13955207	2020-04-14	2022-07-20	Europe / France / Auvergne-Rhone-Alpes
EPI_ISL_13955208	2020-04-14	2022-07-20	Europe / France / Auvergne-Rhone-Alpes
EPI_ISL_13955209	2020-04-14	2022-07-20	Europe / France / Auvergne-Rhone-Alpes
EPI_ISL_13955210	2020-04-14	2022-07-20	Europe / France / Auvergne-Rhone-Alpes
EPI_ISL_13955211	2020-04-15	2022-07-20	Europe / France / Auvergne-Rhone-Alpes
EPI_ISL_13955214	2020-04-15	2022-07-20	Europe / France / Auvergne-Rhone-Alpes
EPI_ISL_13955218	2020-04-17	2022-07-20	Europe / France / Auvergne-Rhone-Alpes
EPI_ISL_13955219	2020-04-17	2022-07-20	Europe / France / Auvergne-Rhone-Alpes
EPI_ISL_13955220	2020-04-20	2022-07-20	Europe / France / Auvergne-Rhone-Alpes
EPI_ISL_13955221	2020-04-20	2022-07-20	Europe / France / Auvergne-Rhone-Alpes
EPI_ISL_13955223	2020-04-20	2022-07-20	Europe / France / Auvergne-Rhone-Alpes
EPI_ISL_13955224	2020-04-20	2022-07-20	Europe / France / Auvergne-Rhone-Alpes
EPI_ISL_13955225	2020-04-20	2022-07-20	Europe / France / Auvergne-Rhone-Alpes
EPI_ISL_13955227	2020-04-21	2022-07-20	Europe / France / Auvergne-Rhone-Alpes
EPI_ISL_13955229	2020-04-24	2022-07-20	Europe / France / Auvergne-Rhone-Alpes
EPI_ISL_13955230	2020-04-29	2022-07-20	Europe / France / Auvergne-Rhone-Alpes
EPI_ISL_13955231	2020-05-06	2022-07-20	Europe / France / Occitanie
EPI_ISL_13955232	2020-05-06	2022-07-20	Europe / France / Auvergne-Rhone-Alpes
EPI_ISL_13955233	2020-05-07	2022-07-20	Europe / France / Auvergne-Rhone-Alpes
EPI_ISL_13955205	2020-04-14	2022-07-20	Europe / France / Auvergne-Rhone-Alpes
EPI_ISL_12171308	2020-04-18	2022-04-20	North America / USA / Maryland
EPI_ISL_12171302	2020-04-12	2022-04-20	North America / USA / Maryland
EPI_ISL_12171303	2020-04-14	2022-04-20	North America / USA / Maryland
EPI_ISL_12171317	2020-04-12	2022-04-20	North America / USA / Maryland
EPI_ISL_12171312	2020-04-14	2022-04-20	North America / USA / Maryland
EPI_ISL_12171314	2020-04-17	2022-04-20	North America / USA / Maryland
EPI_ISL_12171310	2020-04-06	2022-04-20	North America / USA / Maryland
EPI_ISL_12171323	2020-04-16	2022-04-20	North America / USA / Maryland
EPI_ISL_12171321	2020-04-09	2022-04-20	North America / USA / Maryland
EPI_ISL_12173805	2020-04-22	2022-04-20	South America / Brazil / Bahia / SALVADOR
EPI_ISL_12173812	2020-04-24	2022-04-20	South America / Brazil / Bahia / LAURO DE FREITAS
EPI_ISL_12173825	2020-04-24	2022-04-20	South America / Brazil / Bahia / LAURO DE FREITAS
EPI_ISL_12171276	2020-04-08	2022-04-20	North America / USA / Maryland
EPI_ISL_12171278	2020-04-09	2022-04-20	North America / USA / Maryland
EPI_ISL_12171297	2020-04-12	2022-04-20	North America / USA / Maryland
EPI_ISL_12171299	2020-04-16	2022-04-20	North America / USA / Maryland
EPI_ISL_12171296	2020-04-04	2022-04-20	North America / USA / Maryland
EPI_ISL_12171295	2020-04-09	2022-04-20	North America / USA / Maryland
EPI_ISL_13644216	2020-05-10	2022-07-05	North America / USA / Maryland
EPI_ISL_13683617	2020-06-02	2022-07-06	North America / USA / Minnesota
EPI_ISL_13683918	2020-06-01	2022-07-06	North America / USA / Minnesota
EPI_ISL_10879425	2020-03-12	2022-03-10	North America / USA / Maryland
EPI_ISL_7505818	2020-05-19	2021-12-11	North America / USA / Texas / Houston
EPI_ISL_8615793	2020-03-19	2022-01-12	North America / Canada / Saskatchewan
EPI_ISL_13491219	2020-05-07	2022-06-27	North America / USA / Maryland
EPI_ISL_15099092	2020-06-21	2022-09-24	North America / USA / Arizona / Maricopa County
EPI_ISL_7505800	2020-06-26	2021-12-11	North America / USA / Texas / Houston
EPI_ISL_11963288	2020-04-09	2022-04-11	North America / USA / Maryland
EPI_ISL_13993912	2020-04-29	2022-07-22	North America / USA / Maryland
EPI_ISL_10397643	2020-04-14	2022-02-26	Asia / Japan / Hiroshima
EPI_ISL_10397646	2020-04-14	2022-02-26	Asia / Japan / Hiroshima
EPI_ISL_10397650	2020-04-18	2022-02-26	Asia / Japan / Hiroshima
EPI_ISL_10397652	2020-04-22	2022-02-26	Asia / Japan / Hiroshima
EPI_ISL_10397651	2020-04-20	2022-02-26	Asia / Japan / Hiroshima
EPI_ISL_10397629	2020-03-25	2022-02-26	Asia / Japan / Hiroshima
EPI_ISL_10397630	2020-03-31	2022-02-26	Asia / Japan / Hiroshima
EPI_ISL_10397638	2020-04-13	2022-02-26	Asia / Japan / Hiroshima
EPI_ISL_10397637	2020-04-13	2022-02-26	Asia / Japan / Hiroshima
EPI_ISL_10397641	2020-04-14	2022-02-26	Asia / Japan / Hiroshima
EPI_ISL_11370078	2020-04-11	2022-03-24	North America / Canada / Quebec
EPI_ISL_7743960	2020-06-29	2021-12-16	South America / Brazil / Santa Catarina / Florianopolis
EPI_ISL_14010360	2020-06-23	2022-07-22	North America / USA / Arizona / Maricopa County
EPI_ISL_14010352	2020-06-25	2022-07-22	North America / USA / Arizona / Maricopa County
EPI_ISL_7572745	2020-03-16	2021-12-13	Europe / Serbia / Belgrade
EPI_ISL_11522788	2020-06-02	2022-03-29	Africa / Gabon / Lambarene
EPI_ISL_8525526	2020-04-22	2022-01-10	Africa / Senegal / Dakar
EPI_ISL_7505909	2020-05-30	2021-12-11	North America / USA / Texas / Houston
EPI_ISL_14050603	2020-04-02	2022-07-26	Europe / Turkey / Antalya
EPI_ISL_14050604	2020-04-04	2022-07-26	Europe / Turkey / Antalya
EPI_ISL_14050606	2020-04-06	2022-07-26	Europe / Turkey / Antalya
EPI_ISL_14050607	2020-04-06	2022-07-26	Europe / Turkey / Antalya
EPI_ISL_14050622	2020-05-12	2022-07-26	Europe / Turkey / Antalya
EPI_ISL_14050623	2020-06-17	2022-07-26	Europe / Turkey / Antalya
EPI_ISL_13678461	2020-04-27	2022-07-06	North America / USA / Minnesota
EPI_ISL_13685961	2020-06-09	2022-07-06	North America / USA / Minnesota
EPI_ISL_12599499	2020-06-30	2022-05-09	North America / USA / Idaho / Ada County
EPI_ISL_14077523	2020-05-13	2022-07-27	North America / USA / Maryland
EPI_ISL_14077519	2020-05-15	2022-07-27	North America / USA / Maryland
EPI_ISL_14077518	2020-05-16	2022-07-27	North America / USA / Maryland
EPI_ISL_14077587	2020-05-20	2022-07-27	North America / USA / Maryland
EPI_ISL_14077584	2020-05-22	2022-07-27	North America / USA / Maryland
EPI_ISL_14077590	2020-03-18	2022-07-27	North America / USA / Maryland
EPI_ISL_10431200	2020-03-30	2022-02-28	Asia / South Korea
EPI_ISL_10431155	2020-03-30	2022-02-28	Asia / South Korea
EPI_ISL_14077347	2020-05-11	2022-07-27	North America / USA / Maryland
EPI_ISL_14077345	2020-05-08	2022-07-27	North America / USA / Maryland
EPI_ISL_14077349	2020-05-14	2022-07-27	North America / USA / Maryland
EPI_ISL_14077348	2020-05-11	2022-07-27	North America / USA / Maryland
EPI_ISL_14077336	2020-05-08	2022-07-27	North America / USA / Maryland
EPI_ISL_14077339	2020-05-11	2022-07-27	North America / USA / Maryland
EPI_ISL_14077337	2020-05-14	2022-07-27	North America / USA / Maryland
EPI_ISL_14077325	2020-05-19	2022-07-27	North America / USA / Maryland
EPI_ISL_13098336	2020-03-30	2022-06-03	Oceania / Guam
EPI_ISL_7686814	2020-06-04	2021-12-15	North America / Canada / Quebec
EPI_ISL_13491315	2020-05-09	2022-06-27	North America / USA / Maryland
EPI_ISL_8008961	2020-04-10	2021-12-23	North America / USA / Illinois / Macon County, IL
EPI_ISL_13683920	2020-06-05	2022-07-06	North America / USA / Minnesota
EPI_ISL_13687615	2020-06-16	2022-07-06	North America / USA / Minnesota
EPI_ISL_11686163	2020-05-19	2022-04-01	North America / Panama / Las Tablas
EPI_ISL_13599420	2020-05-26	2022-07-02	North America / USA / Minnesota / Todd County
EPI_ISL_13413322	2020-03-10	2022-06-22	Europe / Belgium / Wallonie
EPI_ISL_13687607	2020-06-16	2022-07-06	North America / USA / Minnesota
EPI_ISL_11758996	2020-05-14	2022-04-04	North America / USA / Iowa
EPI_ISL_13676825	2020-05-21	2022-07-06	North America / USA / Minnesota
EPI_ISL_13413325	2020-03-18	2022-06-22	Europe / Belgium / Flanders
